Day,Date,Rides
1,2013-01-03,1
2,2013-01-05,1
3,2013-01-08,1
4,2013-01-09,1
5,2013-01-10,2
6,2013-01-11,2
7,2013-01-13,1
8,2013-01-14,1
9,2013-01-15,1
10,2013-01-18,2
11,2013-01-25,1
12,2013-01-28,3
13,2013-01-29,1
14,2013-01-30,2
15,2013-02-01,1
16,2013-02-02,1
17,2013-02-05,3
18,2013-02-08,1
19,2013-02-11,2
20,2013-02-12,1
21,2013-02-13,2
22,2013-02-14,2
23,2013-02-15,2
24,2013-02-19,2
25,2013-02-20,1
26,2013-02-21,3
27,2013-02-22,1
28,2013-02-25,1
29,2013-02-27,2
30,2013-02-28,1
31,2013-03-01,1
32,2013-03-05,2
33,2013-03-12,1
34,2013-03-13,1
35,2013-03-14,2
36,2013-03-19,2
37,2013-03-20,1
38,2013-03-25,1
39,2013-03-26,1
40,2013-03-31,1
41,2013-04-02,1
42,2013-04-03,2
43,2013-04-04,3
44,2013-04-05,1
45,2013-04-09,1
46,2013-04-11,1
47,2013-04-13,1
48,2013-04-16,1
49,2013-04-18,2
50,2013-04-23,1
51,2013-04-24,1
52,2013-04-25,1
53,2013-04-29,1
54,2013-04-30,1
55,2013-05-01,2
56,2013-05-02,1
57,2013-05-03,1
58,2013-05-04,2
59,2013-05-07,2
60,2013-05-09,1
61,2013-05-16,1
62,2013-05-21,1
63,2013-05-22,2
64,2013-05-24,1
65,2013-05-29,1
66,2013-05-31,3
67,2013-06-03,2
68,2013-06-04,1
69,2013-06-05,1
70,2013-06-06,1
71,2013-06-07,1
72,2013-06-09,1
73,2013-06-11,1
74,2013-06-13,1
75,2013-06-15,2
76,2013-06-20,1
77,2013-06-24,2
78,2013-06-25,2
79,2013-06-26,1
80,2013-06-28,1
81,2013-06-29,1
82,2013-07-01,1
83,2013-07-05,1
84,2013-07-09,1
85,2013-07-10,3
86,2013-07-11,2
87,2013-07-12,1
88,2013-07-15,1
89,2013-07-20,1
90,2013-07-21,2
91,2013-07-22,1
92,2013-07-26,1
93,2013-07-30,1
94,2013-07-31,1
95,2013-08-01,1
96,2013-08-02,1
97,2013-08-05,2
98,2013-08-06,1
99,2013-08-07,2
100,2013-08-08,1
101,2013-08-09,1
102,2013-08-13,3
103,2013-08-14,1
104,2013-08-16,1
105,2013-08-17,1
106,2013-08-19,1
107,2013-08-20,2
108,2013-08-21,2
109,2013-08-22,2
110,2013-08-23,1
111,2013-08-28,1
112,2013-09-03,1
113,2013-09-11,1
114,2013-09-12,1
115,2013-09-13,1
116,2013-09-18,1
117,2013-09-23,1
118,2013-09-24,2
119,2013-09-25,3
120,2013-09-26,1
121,2013-09-27,1
122,2013-09-29,1
123,2013-10-01,1
124,2013-10-03,1
125,2013-10-04,1
126,2013-10-05,1
127,2013-10-08,1
128,2013-10-09,1
129,2013-10-10,2
130,2013-10-13,2
131,2013-10-15,2
132,2013-10-17,1
133,2013-10-18,2
134,2013-10-20,1
135,2013-10-21,1
136,2013-10-22,1
137,2013-10-23,3
138,2013-10-24,2
139,2013-10-28,1
140,2013-11-03,1
141,2013-11-04,1
142,2013-11-11,1
143,2013-11-16,1
144,2013-11-18,1
145,2013-11-19,1
146,2013-11-20,1
147,2013-11-21,1
148,2013-11-22,1
149,2013-11-23,1
150,2013-11-26,1
151,2013-12-01,2
152,2013-12-04,1
153,2013-12-06,2
154,2013-12-08,3
155,2013-12-11,1
156,2013-12-12,2
157,2013-12-14,1
158,2013-12-22,2
159,2013-12-23,1
160,2013-12-25,1
161,2013-12-29,1
162,2014-01-03,1
163,2014-01-04,1
164,2014-01-06,1
165,2014-01-10,1
166,2014-01-11,2
167,2014-01-13,1
168,2014-01-18,1
169,2014-01-21,1
170,2014-01-22,1
171,2014-01-25,1
172,2014-01-28,1
173,2014-01-31,1
174,2014-02-02,1
175,2014-02-04,1
176,2014-02-05,1
177,2014-02-07,2
178,2014-02-09,1
179,2014-02-10,1
180,2014-02-13,1
181,2014-02-14,1
182,2014-02-18,1
183,2014-02-19,1
184,2014-02-20,1
185,2014-02-21,2
186,2014-02-22,1
187,2014-02-23,1
188,2014-02-24,3
189,2014-02-27,2
190,2014-03-01,2
191,2014-03-02,2
192,2014-03-03,2
193,2014-03-04,1
194,2014-03-05,1
195,2014-03-06,1
196,2014-03-07,2
197,2014-03-09,1
198,2014-03-10,1
199,2014-03-11,1
200,2014-03-12,1
201,2014-03-13,1
202,2014-03-14,2
203,2014-03-16,1
204,2014-03-17,1
205,2014-03-18,2
206,2014-03-21,1
207,2014-03-31,1
208,2014-04-03,1
209,2014-04-05,2
210,2014-04-09,1
211,2014-04-11,1
212,2014-04-15,2
213,2014-04-17,1
214,2014-04-18,1
215,2014-04-19,1
216,2014-04-24,1
217,2014-04-25,1
218,2014-04-27,1
219,2014-05-03,1
220,2014-05-08,1
221,2014-05-13,1
222,2014-05-14,1
223,2014-05-15,1
224,2014-05-16,1
225,2014-05-22,1
226,2014-05-27,1
227,2014-05-29,1
228,2014-06-04,3
229,2014-06-05,2
230,2014-06-09,2
231,2014-06-10,2
232,2014-06-12,2
233,2014-06-14,1
234,2014-06-17,1
235,2014-06-19,1
236,2014-06-22,1
237,2014-06-25,1
238,2014-06-26,1
239,2014-06-27,1
240,2014-06-29,1
241,2014-07-01,1
242,2014-07-04,1
243,2014-07-07,1
244,2014-07-08,1
245,2014-07-12,1
246,2014-07-16,2
247,2014-07-21,1
248,2014-07-25,1
249,2014-07-28,2
250,2014-07-29,1
251,2014-07-30,1
252,2014-08-07,1
253,2014-08-08,2
254,2014-08-11,2
255,2014-08-12,1
256,2014-08-14,1
257,2014-08-26,2
258,2014-09-02,2
259,2014-09-04,1
260,2014-09-07,1
261,2014-09-12,1
262,2014-09-14,1
263,2014-09-18,1
264,2014-09-24,1
265,2014-09-30,1
266,2014-10-01,1
267,2014-10-05,2
268,2014-10-06,1
269,2014-10-16,1
270,2014-10-17,1
271,2014-10-20,1
272,2014-10-21,2
273,2014-10-25,1
274,2014-10-26,1
275,2014-11-04,1
276,2014-11-05,1
277,2014-11-07,1
278,2014-11-13,1
279,2014-11-21,1
280,2014-11-23,2
281,2014-11-30,1
282,2014-12-01,1
283,2014-12-05,1
284,2014-12-06,2
285,2014-12-08,2
286,2014-12-10,2
287,2014-12-13,1
288,2014-12-17,2
289,2014-12-18,1
290,2014-12-22,1
291,2015-01-02,1
292,2015-01-05,1
293,2015-01-12,1
294,2015-01-14,1
295,2015-01-22,1
296,2015-01-29,1
297,2015-01-31,2
298,2015-02-06,1
