Day,Date,Rides
1,2013-01-01,4
2,2013-01-02,4
3,2013-01-03,10
4,2013-01-04,7
5,2013-01-05,2
6,2013-01-06,3
7,2013-01-07,13
8,2013-01-08,2
9,2013-01-09,10
10,2013-01-10,5
11,2013-01-11,17
12,2013-01-12,6
13,2013-01-13,7
14,2013-01-14,12
15,2013-01-15,6
16,2013-01-16,8
17,2013-01-17,5
18,2013-01-18,5
19,2013-01-19,3
20,2013-01-20,3
21,2013-01-21,1
22,2013-01-22,15
23,2013-01-23,17
24,2013-01-24,16
25,2013-01-25,14
26,2013-01-26,3
27,2013-01-28,15
28,2013-01-29,4
29,2013-01-30,9
30,2013-01-31,17
31,2013-02-01,12
32,2013-02-02,3
33,2013-02-03,3
34,2013-02-04,12
35,2013-02-05,13
36,2013-02-06,12
37,2013-02-07,8
38,2013-02-08,21
39,2013-02-09,6
40,2013-02-10,5
41,2013-02-11,8
42,2013-02-12,3
43,2013-02-13,12
44,2013-02-14,14
45,2013-02-15,20
46,2013-02-16,2
47,2013-02-17,2
48,2013-02-18,6
49,2013-02-19,11
50,2013-02-20,14
51,2013-02-21,15
52,2013-02-22,12
53,2013-02-23,12
54,2013-02-24,5
55,2013-02-25,12
56,2013-02-26,16
57,2013-02-27,8
58,2013-02-28,7
59,2013-03-01,13
60,2013-03-02,6
61,2013-03-03,4
62,2013-03-04,1
63,2013-03-05,7
64,2013-03-06,15
65,2013-03-07,15
66,2013-03-08,10
67,2013-03-09,2
68,2013-03-10,7
69,2013-03-11,8
70,2013-03-12,5
71,2013-03-13,12
72,2013-03-14,15
73,2013-03-15,6
74,2013-03-16,2
75,2013-03-17,4
76,2013-03-18,9
77,2013-03-19,12
78,2013-03-20,6
79,2013-03-21,14
80,2013-03-22,15
81,2013-03-23,8
82,2013-03-24,4
83,2013-03-25,8
84,2013-03-26,5
85,2013-03-27,16
86,2013-03-28,8
87,2013-03-29,8
88,2013-03-30,7
89,2013-03-31,6
90,2013-04-01,12
91,2013-04-02,13
92,2013-04-03,7
93,2013-04-04,11
94,2013-04-05,11
95,2013-04-06,6
96,2013-04-07,3
97,2013-04-08,13
98,2013-04-09,7
99,2013-04-10,12
100,2013-04-11,6
101,2013-04-12,11
102,2013-04-13,6
103,2013-04-14,5
104,2013-04-15,8
105,2013-04-16,15
106,2013-04-17,9
107,2013-04-18,10
108,2013-04-19,4
109,2013-04-20,4
110,2013-04-21,7
111,2013-04-22,9
112,2013-04-23,4
113,2013-04-24,16
114,2013-04-25,7
115,2013-04-26,14
116,2013-04-27,10
117,2013-04-28,5
118,2013-04-29,18
119,2013-04-30,5
120,2013-05-01,7
121,2013-05-02,10
122,2013-05-03,8
123,2013-05-04,9
124,2013-05-05,10
125,2013-05-06,7
126,2013-05-07,16
127,2013-05-08,10
128,2013-05-09,14
129,2013-05-10,14
130,2013-05-11,11
131,2013-05-12,3
132,2013-05-13,16
133,2013-05-14,9
134,2013-05-15,11
135,2013-05-16,17
136,2013-05-17,10
137,2013-05-18,4
138,2013-05-19,3
139,2013-05-20,9
140,2013-05-21,9
141,2013-05-22,15
142,2013-05-23,13
143,2013-05-24,14
144,2013-05-25,8
145,2013-05-26,8
146,2013-05-27,4
147,2013-05-28,2
148,2013-05-29,6
149,2013-05-30,22
150,2013-05-31,8
151,2013-06-01,8
152,2013-06-02,5
153,2013-06-03,7
154,2013-06-04,15
155,2013-06-05,5
156,2013-06-06,5
157,2013-06-07,9
158,2013-06-08,5
159,2013-06-09,7
160,2013-06-10,3
161,2013-06-11,7
162,2013-06-12,11
163,2013-06-13,14
164,2013-06-14,15
165,2013-06-15,3
166,2013-06-16,5
167,2013-06-17,8
168,2013-06-18,9
169,2013-06-19,8
170,2013-06-20,12
171,2013-06-21,12
172,2013-06-22,2
173,2013-06-23,6
174,2013-06-24,16
175,2013-06-25,12
176,2013-06-26,14
177,2013-06-27,20
178,2013-06-28,11
179,2013-06-29,6
180,2013-06-30,3
181,2013-07-01,11
182,2013-07-02,12
183,2013-07-03,11
184,2013-07-04,2
185,2013-07-05,9
186,2013-07-06,4
187,2013-07-07,4
188,2013-07-08,8
189,2013-07-09,10
190,2013-07-10,10
191,2013-07-11,12
192,2013-07-12,10
193,2013-07-13,4
194,2013-07-14,2
195,2013-07-15,7
196,2013-07-16,5
197,2013-07-17,14
198,2013-07-18,16
199,2013-07-19,12
200,2013-07-20,1
201,2013-07-21,5
202,2013-07-22,12
203,2013-07-23,14
204,2013-07-24,12
205,2013-07-25,14
206,2013-07-26,16
207,2013-07-27,4
208,2013-07-28,5
209,2013-07-29,11
210,2013-07-30,10
211,2013-07-31,6
212,2013-08-01,11
213,2013-08-02,13
214,2013-08-03,5
215,2013-08-04,2
216,2013-08-05,8
217,2013-08-06,19
218,2013-08-07,14
219,2013-08-08,11
220,2013-08-09,8
221,2013-08-10,2
222,2013-08-11,9
223,2013-08-12,13
224,2013-08-13,14
225,2013-08-14,15
226,2013-08-15,9
227,2013-08-16,12
228,2013-08-17,7
229,2013-08-18,4
230,2013-08-19,13
231,2013-08-20,7
232,2013-08-21,11
233,2013-08-22,14
234,2013-08-23,16
235,2013-08-24,6
236,2013-08-25,3
237,2013-08-26,8
238,2013-08-27,11
239,2013-08-28,14
240,2013-08-29,14
241,2013-08-30,10
242,2013-08-31,8
243,2013-09-01,5
244,2013-09-02,8
245,2013-09-03,13
246,2013-09-04,12
247,2013-09-05,12
248,2013-09-06,14
249,2013-09-07,2
250,2013-09-08,5
251,2013-09-09,4
252,2013-09-10,14
253,2013-09-11,14
254,2013-09-12,18
255,2013-09-13,9
256,2013-09-14,8
257,2013-09-15,2
258,2013-09-16,12
259,2013-09-17,12
260,2013-09-18,18
261,2013-09-19,11
262,2013-09-20,11
263,2013-09-21,8
264,2013-09-22,4
265,2013-09-23,11
266,2013-09-24,9
267,2013-09-25,7
268,2013-09-26,11
269,2013-09-27,13
270,2013-09-28,7
271,2013-09-29,3
272,2013-09-30,11
273,2013-10-01,12
274,2013-10-02,14
275,2013-10-03,11
276,2013-10-04,25
277,2013-10-05,12
278,2013-10-06,7
279,2013-10-07,12
280,2013-10-08,6
281,2013-10-09,10
282,2013-10-10,14
283,2013-10-11,9
284,2013-10-12,4
285,2013-10-13,4
286,2013-10-14,4
287,2013-10-15,6
288,2013-10-16,12
289,2013-10-17,12
290,2013-10-18,9
291,2013-10-19,5
292,2013-10-20,3
293,2013-10-21,6
294,2013-10-22,6
295,2013-10-23,9
296,2013-10-24,14
297,2013-10-25,11
298,2013-10-26,9
299,2013-10-27,5
300,2013-10-28,8
301,2013-10-29,7
302,2013-10-30,4
303,2013-10-31,8
304,2013-11-01,16
305,2013-11-02,5
306,2013-11-03,10
307,2013-11-04,12
308,2013-11-05,13
309,2013-11-06,8
310,2013-11-07,10
311,2013-11-08,12
312,2013-11-09,5
313,2013-11-10,5
314,2013-11-11,4
315,2013-11-12,6
316,2013-11-13,8
317,2013-11-14,9
318,2013-11-15,19
319,2013-11-16,4
320,2013-11-17,3
321,2013-11-18,7
322,2013-11-19,17
323,2013-11-20,14
324,2013-11-21,4
325,2013-11-22,15
326,2013-11-23,7
327,2013-11-24,7
328,2013-11-25,15
329,2013-11-26,9
330,2013-11-27,21
331,2013-11-28,7
332,2013-11-29,10
333,2013-11-30,6
334,2013-12-01,7
335,2013-12-02,11
336,2013-12-03,16
337,2013-12-04,9
338,2013-12-05,12
339,2013-12-06,22
340,2013-12-07,7
341,2013-12-08,6
342,2013-12-09,14
343,2013-12-10,17
344,2013-12-11,17
345,2013-12-12,19
346,2013-12-13,13
347,2013-12-14,8
348,2013-12-15,6
349,2013-12-16,20
350,2013-12-17,13
351,2013-12-18,13
352,2013-12-19,15
353,2013-12-20,8
354,2013-12-21,7
355,2013-12-22,7
356,2013-12-23,17
357,2013-12-24,12
358,2013-12-25,5
359,2013-12-26,15
360,2013-12-27,11
361,2013-12-28,4
362,2013-12-29,6
363,2013-12-30,5
364,2013-12-31,8
365,2014-01-01,5
366,2014-01-02,13
367,2014-01-03,22
368,2014-01-04,4
369,2014-01-05,9
370,2014-01-06,9
371,2014-01-07,11
372,2014-01-08,23
373,2014-01-09,16
374,2014-01-10,20
375,2014-01-11,7
376,2014-01-12,2
377,2014-01-13,19
378,2014-01-14,19
379,2014-01-15,16
380,2014-01-16,15
381,2014-01-17,19
382,2014-01-18,1
383,2014-01-19,5
384,2014-01-20,8
385,2014-01-21,20
386,2014-01-22,25
387,2014-01-23,15
388,2014-01-24,23
389,2014-01-25,6
390,2014-01-26,7
391,2014-01-27,17
392,2014-01-28,15
393,2014-01-29,25
394,2014-01-30,15
395,2014-01-31,20
396,2014-02-01,8
397,2014-02-02,10
398,2014-02-03,18
399,2014-02-04,8
400,2014-02-05,9
401,2014-02-06,14
402,2014-02-07,18
403,2014-02-08,4
404,2014-02-09,5
405,2014-02-10,21
406,2014-02-11,18
407,2014-02-12,3
408,2014-02-13,21
409,2014-02-14,11
410,2014-02-15,4
411,2014-02-16,12
412,2014-02-17,7
413,2014-02-18,12
414,2014-02-19,15
415,2014-02-20,13
416,2014-02-21,19
417,2014-02-22,10
418,2014-02-23,13
419,2014-02-24,22
420,2014-02-25,14
421,2014-02-26,25
422,2014-02-27,14
423,2014-03-01,3
424,2014-03-02,9
425,2014-03-03,6
426,2014-03-04,11
427,2014-03-05,19
428,2014-03-06,22
429,2014-03-07,14
430,2014-03-08,7
431,2014-03-09,14
432,2014-03-10,13
433,2014-03-11,18
434,2014-03-12,15
435,2014-03-13,14
436,2014-03-14,22
437,2014-03-15,10
438,2014-03-16,6
439,2014-03-17,12
440,2014-03-18,9
441,2014-03-19,14
442,2014-03-20,9
