Day,Date,Rides
1,2013-01-04,2
2,2013-01-05,1
3,2013-01-06,2
4,2013-01-07,1
5,2013-01-09,1
6,2013-01-10,3
7,2013-01-11,2
8,2013-01-12,1
9,2013-01-13,1
10,2013-01-14,1
11,2013-01-15,2
12,2013-01-17,1
13,2013-01-19,2
14,2013-01-22,2
15,2013-01-23,1
16,2013-01-24,1
17,2013-01-25,2
18,2013-01-26,3
19,2013-01-28,2
20,2013-01-29,2
21,2013-01-30,3
22,2013-01-31,1
23,2013-02-01,1
24,2013-02-03,1
25,2013-02-04,2
26,2013-02-05,3
27,2013-02-06,4
28,2013-02-07,5
29,2013-02-08,2
30,2013-02-10,2
31,2013-02-11,4
32,2013-02-13,1
33,2013-02-14,2
34,2013-02-16,1
35,2013-02-17,1
36,2013-02-18,1
37,2013-02-19,1
38,2013-02-20,3
39,2013-02-21,1
40,2013-02-22,1
41,2013-02-23,2
42,2013-02-24,1
43,2013-02-25,2
44,2013-02-26,3
45,2013-02-27,3
46,2013-02-28,1
47,2013-03-01,1
48,2013-03-02,2
49,2013-03-03,2
50,2013-03-04,4
51,2013-03-05,2
52,2013-03-06,3
53,2013-03-07,3
54,2013-03-08,5
55,2013-03-10,3
56,2013-03-11,2
57,2013-03-12,2
58,2013-03-13,2
59,2013-03-15,2
60,2013-03-16,4
61,2013-03-17,2
62,2013-03-18,2
63,2013-03-19,1
64,2013-03-20,3
65,2013-03-21,1
66,2013-03-22,2
67,2013-03-24,1
68,2013-03-25,2
69,2013-03-27,3
70,2013-03-28,2
71,2013-03-29,2
72,2013-03-30,2
73,2013-04-01,1
74,2013-04-02,5
75,2013-04-03,2
76,2013-04-05,2
77,2013-04-06,1
78,2013-04-08,3
79,2013-04-09,1
80,2013-04-10,3
81,2013-04-11,1
82,2013-04-17,3
83,2013-04-18,2
84,2013-04-21,1
85,2013-04-22,2
86,2013-04-23,1
87,2013-04-24,2
88,2013-04-25,1
89,2013-05-01,1
90,2013-05-02,2
91,2013-05-03,2
92,2013-05-04,1
93,2013-05-05,2
94,2013-05-06,1
95,2013-05-07,1
96,2013-05-08,3
97,2013-05-09,1
98,2013-05-10,2
99,2013-05-12,1
100,2013-05-15,1
101,2013-05-16,2
102,2013-05-18,1
103,2013-05-19,2
104,2013-05-22,1
105,2013-05-23,1
106,2013-05-24,1
107,2013-05-25,1
108,2013-05-27,2
109,2013-05-29,1
110,2013-05-30,4
111,2013-05-31,4
112,2013-06-03,4
113,2013-06-04,2
114,2013-06-05,2
115,2013-06-06,5
116,2013-06-07,1
117,2013-06-11,1
118,2013-06-13,1
119,2013-06-15,3
120,2013-06-16,1
121,2013-06-18,2
122,2013-06-19,2
