Day,Date,Rides
1,01/01/2013,13844
2,01/02/2013,9422
3,01/03/2013,10309
4,01/04/2013,13888
5,01/05/2013,13289
6,01/06/2013,9773
7,01/07/2013,9859
8,01/08/2013,10031
9,01/09/2013,11257
10,01/10/2013,13597
11,01/11/2013,15498
12,01/12/2013,16890
13,01/13/2013,12637
14,01/14/2013,11113
15,01/15/2013,11454
16,01/16/2013,13203
17,01/17/2013,14712
18,01/18/2013,17708
19,01/19/2013,18131
20,01/20/2013,16300
21,01/21/2013,12810
22,01/22/2013,14368
23,01/23/2013,15249
24,01/24/2013,15641
25,01/25/2013,17823
26,01/26/2013,19032
27,01/27/2013,14648
28,01/28/2013,11273
29,01/29/2013,13006
30,01/30/2013,13969
31,01/31/2013,16026
32,02/01/2013,19423
33,02/02/2013,17984
34,02/03/2013,13860
35,02/04/2013,11519
36,02/05/2013,12608
37,02/06/2013,13305
38,02/07/2013,16550
39,02/08/2013,19256
40,02/09/2013,19149
41,02/10/2013,14179
42,02/11/2013,12359
43,02/12/2013,13329
44,02/13/2013,13953
45,02/14/2013,16056
46,02/15/2013,19641
47,02/16/2013,23886
48,02/17/2013,18902
49,02/18/2013,11889
50,02/19/2013,14496
51,02/20/2013,16167
52,02/21/2013,18984
53,02/22/2013,21561
54,02/23/2013,23453
55,02/24/2013,16007
56,02/25/2013,12694
57,02/26/2013,13929
58,02/27/2013,15332
59,02/28/2013,17205
60,03/01/2013,21541
61,03/02/2013,22182
62,03/03/2013,17981
63,03/04/2013,15400
64,03/05/2013,14144
65,03/06/2013,15214
66,03/07/2013,16691
67,03/08/2013,19391
68,03/09/2013,21508
69,03/10/2013,16964
70,03/11/2013,15544
71,03/12/2013,16078
72,03/13/2013,17287
73,03/14/2013,18934
74,03/15/2013,24143
75,03/16/2013,31868
76,03/17/2013,18957
77,03/18/2013,15372
78,03/19/2013,17357
79,03/20/2013,18766
80,03/21/2013,21493
81,03/22/2013,24397
82,03/23/2013,23208
83,03/24/2013,16794
84,03/25/2013,12471
85,03/26/2013,13274
86,03/27/2013,14672
87,03/28/2013,16617
88,03/29/2013,18984
89,03/30/2013,18150
90,03/31/2013,12152
91,04/01/2013,11943
92,04/02/2013,14080
93,04/03/2013,15737
94,04/04/2013,17380
95,04/05/2013,22986
96,04/06/2013,22981
97,04/07/2013,17547
98,04/08/2013,13621
99,04/09/2013,15515
100,04/10/2013,16578
101,04/11/2013,18929
102,04/12/2013,22643
103,04/13/2013,23332
104,04/14/2013,17815
105,04/15/2013,15171
106,04/16/2013,16829
107,04/17/2013,20592
108,04/18/2013,18592
109,04/19/2013,23394
110,04/20/2013,23606
111,04/21/2013,17920
112,04/22/2013,14047
113,04/23/2013,19086
114,04/24/2013,17636
115,04/25/2013,19281
116,04/26/2013,21409
117,04/27/2013,23151
118,04/28/2013,17126
119,04/29/2013,12464
120,04/30/2013,14521
121,05/01/2013,16226
122,05/02/2013,19933
123,05/03/2013,23477
124,05/04/2013,22878
125,05/05/2013,17687
126,05/06/2013,13989
127,05/07/2013,16032
128,05/08/2013,17127
129,05/09/2013,21010
130,05/10/2013,22925
131,05/11/2013,21860
