Day,Date,Rides
1,01/01/2013,3665
2,01/02/2013,1239
3,01/03/2013,1154
4,01/04/2013,1861
5,01/05/2013,2977
6,01/06/2013,2392
7,01/07/2013,1325
8,01/08/2013,1128
9,01/09/2013,1188
10,01/10/2013,1540
11,01/11/2013,2314
12,01/12/2013,3703
13,01/13/2013,3010
14,01/14/2013,1350
15,01/15/2013,1241
16,01/16/2013,1382
17,01/17/2013,1629
18,01/18/2013,2563
19,01/19/2013,3906
20,01/20/2013,3608
21,01/21/2013,1599
22,01/22/2013,1327
23,01/23/2013,1456
24,01/24/2013,1605
25,01/25/2013,2510
26,01/26/2013,4155
27,01/27/2013,3469
28,01/28/2013,1442
29,01/29/2013,1286
30,01/30/2013,1381
31,01/31/2013,1788
32,02/01/2013,2903
33,02/02/2013,4044
34,02/03/2013,3366
35,02/04/2013,1627
36,02/05/2013,1369
37,02/06/2013,1443
38,02/07/2013,1799
39,02/08/2013,2794
40,02/09/2013,4001
41,02/10/2013,3259
42,02/11/2013,1579
43,02/12/2013,1390
44,02/13/2013,1487
45,02/14/2013,1937
46,02/15/2013,2923
47,02/16/2013,4492
48,02/17/2013,3809
49,02/18/2013,1633
50,02/19/2013,1524
51,02/20/2013,1659
52,02/21/2013,2099
53,02/22/2013,3022
54,02/23/2013,4518
55,02/24/2013,3414
56,02/25/2013,1749
57,02/26/2013,1521
58,02/27/2013,1624
59,02/28/2013,2022
60,03/01/2013,3226
61,03/02/2013,4677
62,03/03/2013,3457
63,03/04/2013,1606
64,03/05/2013,1438
65,03/06/2013,1690
66,03/07/2013,1868
67,03/08/2013,2956
68,03/09/2013,4452
69,03/10/2013,3279
70,03/11/2013,1641
71,03/12/2013,1523
72,03/13/2013,1638
73,03/14/2013,2040
74,03/15/2013,3229
75,03/17/2013,3907
76,03/18/2013,1575
77,03/19/2013,1463
78,03/20/2013,1575
79,03/21/2013,2031
80,03/22/2013,3069
81,03/23/2013,4682
82,03/24/2013,3516
83,03/25/2013,1291
84,03/26/2013,1457
85,03/27/2013,1592
86,03/28/2013,1937
87,03/29/2013,3014
88,03/30/2013,3875
89,03/31/2013,2485
90,04/01/2013,1369
91,04/02/2013,1449
92,04/03/2013,1612
93,04/04/2013,1953
94,04/05/2013,3125
95,04/06/2013,4761
96,04/07/2013,3825
97,04/08/2013,1601
98,04/09/2013,1561
99,04/10/2013,1530
100,04/11/2013,1999
101,04/12/2013,3346
102,04/13/2013,4814
103,04/14/2013,3810
104,04/15/2013,1496
105,04/16/2013,1538
106,04/17/2013,1705
107,04/18/2013,1895
108,04/19/2013,3254
109,04/20/2013,5002
110,04/21/2013,3716
111,04/22/2013,1431
112,04/23/2013,1591
113,04/24/2013,1583
114,04/25/2013,2045
115,04/26/2013,3052
116,04/27/2013,4839
117,04/28/2013,3827
118,04/29/2013,1460
119,04/30/2013,1715
120,05/01/2013,1724
121,05/02/2013,2137
122,05/03/2013,3204
123,05/04/2013,5054
124,05/05/2013,3847
125,05/06/2013,1510
126,05/07/2013,1512
127,05/08/2013,1685
128,05/09/2013,2110
129,05/10/2013,3091
130,05/11/2013,4266
131,05/12/2013,3080
132,05/13/2013,1437
133,05/14/2013,1608
134,05/15/2013,1961
135,05/16/2013,2209
136,05/17/2013,3180
137,05/18/2013,5033
138,05/19/2013,4216
139,05/20/2013,1623
140,05/21/2013,1653
141,05/22/2013,1729
142,05/23/2013,2224
143,05/24/2013,3072
144,05/25/2013,4240
145,05/26/2013,3991
146,05/27/2013,1928
147,05/28/2013,1681
148,05/29/2013,1908
149,05/30/2013,2098
150,05/31/2013,3317
151,06/02/2013,4321
152,06/03/2013,1637
153,06/04/2013,1579
154,06/05/2013,1745
155,06/06/2013,2116
156,06/07/2013,3368
157,06/08/2013,5025
158,06/09/2013,3899
159,06/10/2013,1705
160,06/11/2013,1709
161,06/12/2013,1885
162,06/13/2013,2258
163,06/14/2013,3243
164,06/15/2013,4959
165,06/16/2013,3704
166,06/17/2013,1736
167,06/18/2013,1649
168,06/19/2013,1841
169,06/20/2013,2248
170,06/21/2013,3198
171,06/22/2013,5251
172,06/23/2013,4248
173,06/24/2013,2120
174,06/25/2013,2192
175,06/26/2013,1740
176,06/27/2013,2165
177,06/28/2013,3873
178,06/29/2013,4918
179,06/30/2013,3779
180,07/01/2013,1486
181,07/02/2013,1660
182,07/03/2013,2526
183,07/04/2013,3989
184,07/05/2013,3250
185,07/06/2013,3629
186,07/07/2013,3216
187,07/08/2013,1630
188,07/09/2013,1742
189,07/10/2013,1742
190,07/11/2013,2097
191,07/12/2013,3415
192,07/13/2013,5328
193,07/14/2013,4270
194,07/15/2013,1716
195,07/16/2013,1742
196,07/17/2013,1980
197,07/18/2013,2393
