Day,Date,Rides
1,2013-01-01,1
2,2013-01-02,4
3,2013-01-03,1
4,2013-01-04,2
5,2013-01-05,2
6,2013-01-06,4
7,2013-01-07,3
8,2013-01-08,1
9,2013-01-09,6
10,2013-01-10,2
11,2013-01-11,1
12,2013-01-12,2
13,2013-01-13,2
14,2013-01-14,1
15,2013-01-15,2
16,2013-01-16,2
17,2013-01-18,5
18,2013-01-20,2
19,2013-01-21,2
20,2013-01-22,4
21,2013-01-23,5
22,2013-01-24,5
23,2013-01-25,2
24,2013-01-26,4
25,2013-01-27,3
26,2013-01-28,2
27,2013-01-29,4
28,2013-01-30,7
29,2013-01-31,5
30,2013-02-01,2
31,2013-02-02,4
32,2013-02-03,3
33,2013-02-05,2
34,2013-02-06,6
35,2013-02-07,1
36,2013-02-08,2
37,2013-02-09,4
38,2013-02-10,3
39,2013-02-12,2
40,2013-02-13,4
41,2013-02-14,5
42,2013-02-15,3
43,2013-02-16,1
44,2013-02-17,3
45,2013-02-18,1
46,2013-02-19,2
47,2013-02-20,5
48,2013-02-21,5
49,2013-02-22,2
50,2013-02-23,5
51,2013-02-24,3
52,2013-02-25,1
53,2013-02-26,4
54,2013-02-27,3
55,2013-02-28,3
56,2013-03-01,3
57,2013-03-02,3
58,2013-03-03,6
59,2013-03-04,4
60,2013-03-05,1
61,2013-03-06,1
62,2013-03-07,2
63,2013-03-08,3
64,2013-03-09,3
65,2013-03-10,5
66,2013-03-11,5
67,2013-03-12,1
68,2013-03-13,4
69,2013-03-14,5
70,2013-03-15,1
71,2013-03-17,2
72,2013-03-18,3
73,2013-03-19,2
74,2013-03-20,5
75,2013-03-21,8
76,2013-03-22,9
77,2013-03-23,3
78,2013-03-24,4
79,2013-03-25,4
80,2013-03-26,1
81,2013-03-27,4
82,2013-03-28,5
83,2013-03-29,4
84,2013-03-30,3
85,2013-03-31,8
86,2013-04-01,3
87,2013-04-02,4
88,2013-04-03,4
89,2013-04-04,7
90,2013-04-05,4
91,2013-04-06,2
92,2013-04-07,4
93,2013-04-08,4
94,2013-04-09,5
95,2013-04-10,4
96,2013-04-11,5
97,2013-04-12,1
98,2013-04-13,4
99,2013-04-14,3
100,2013-04-15,1
101,2013-04-16,5
102,2013-04-17,3
103,2013-04-18,5
104,2013-04-19,4
105,2013-04-20,6
106,2013-04-21,7
107,2013-04-22,3
108,2013-04-23,1
109,2013-04-24,3
110,2013-04-25,4
111,2013-04-26,1
112,2013-04-27,4
113,2013-04-28,3
114,2013-04-29,1
115,2013-04-30,7
116,2013-05-01,5
117,2013-05-02,9
118,2013-05-03,2
119,2013-05-05,4
120,2013-05-07,1
121,2013-05-08,6
122,2013-05-09,1
123,2013-05-11,2
