Day,Date,Rides
1,2013-01-01,3
2,2013-01-02,3
3,2013-01-04,3
4,2013-01-05,2
5,2013-01-06,4
6,2013-01-07,4
7,2013-01-08,2
8,2013-01-09,4
9,2013-01-10,5
10,2013-01-11,3
11,2013-01-12,2
12,2013-01-13,5
13,2013-01-14,3
14,2013-01-15,5
15,2013-01-16,6
16,2013-01-18,7
17,2013-01-19,5
18,2013-01-21,3
19,2013-01-22,4
20,2013-01-23,8
21,2013-01-24,5
22,2013-01-25,6
23,2013-01-26,5
24,2013-01-27,3
25,2013-01-28,3
26,2013-01-29,5
27,2013-01-30,4
28,2013-01-31,2
29,2013-02-01,4
30,2013-02-02,1
31,2013-02-03,3
32,2013-02-04,5
33,2013-02-05,6
34,2013-02-06,4
35,2013-02-07,2
36,2013-02-08,3
37,2013-02-09,2
38,2013-02-10,4
39,2013-02-11,3
40,2013-02-12,1
41,2013-02-13,1
42,2013-02-14,6
43,2013-02-15,4
44,2013-02-16,4
45,2013-02-17,3
46,2013-02-18,5
47,2013-02-19,4
48,2013-02-20,4
49,2013-02-21,2
50,2013-02-22,7
51,2013-02-23,7
52,2013-02-24,5
53,2013-02-25,3
54,2013-02-26,8
55,2013-02-27,8
56,2013-02-28,4
57,2013-03-01,3
58,2013-03-02,7
59,2013-03-03,4
60,2013-03-04,5
61,2013-03-05,3
62,2013-03-06,3
63,2013-03-07,3
64,2013-03-08,6
65,2013-03-09,3
66,2013-03-10,1
67,2013-03-11,4
68,2013-03-12,1
69,2013-03-13,6
70,2013-03-14,4
71,2013-03-15,1
72,2013-03-16,3
73,2013-03-17,3
74,2013-03-18,2
75,2013-03-19,9
76,2013-03-20,3
77,2013-03-21,6
78,2013-03-22,3
79,2013-03-23,3
80,2013-03-24,5
81,2013-03-25,4
82,2013-03-26,3
83,2013-03-27,2
84,2013-03-28,7
85,2013-03-29,4
86,2013-03-30,4
87,2013-03-31,3
88,2013-04-01,6
89,2013-04-02,8
90,2013-04-03,6
91,2013-04-04,7
92,2013-04-05,5
93,2013-04-06,4
94,2013-04-07,2
95,2013-04-08,6
96,2013-04-09,6
97,2013-04-10,7
98,2013-04-11,3
99,2013-04-12,6
100,2013-04-13,2
101,2013-04-14,2
102,2013-04-15,7
103,2013-04-16,9
104,2013-04-17,3
105,2013-04-18,5
106,2013-04-19,6
107,2013-04-20,5
108,2013-04-21,3
109,2013-04-22,3
110,2013-04-23,2
111,2013-04-24,4
