Day,Date,Rides
1,2013-01-01,2
2,2013-01-03,1
3,2013-01-07,1
4,2013-01-08,3
5,2013-01-09,1
6,2013-01-12,2
7,2013-01-13,1
8,2013-01-14,2
9,2013-01-15,1
10,2013-01-16,1
11,2013-01-18,1
12,2013-01-19,1
13,2013-01-20,1
14,2013-01-21,1
15,2013-01-24,1
16,2013-01-26,2
17,2013-01-31,3
18,2013-02-01,1
19,2013-02-04,1
20,2013-02-07,1
21,2013-02-09,3
22,2013-02-10,2
23,2013-02-11,2
24,2013-02-12,2
25,2013-02-14,2
26,2013-02-17,2
27,2013-02-18,1
28,2013-02-19,2
29,2013-02-20,1
30,2013-02-23,2
31,2013-02-26,1
32,2013-02-28,1
33,2013-03-01,1
34,2013-03-02,1
35,2013-03-04,2
36,2013-03-07,2
37,2013-03-08,1
38,2013-03-09,1
39,2013-03-11,3
40,2013-03-14,3
41,2013-03-15,2
42,2013-03-16,2
43,2013-03-17,1
44,2013-03-19,1
45,2013-03-23,1
46,2013-03-25,1
47,2013-03-26,1
48,2013-03-27,1
49,2013-03-29,2
50,2013-03-30,3
51,2013-03-31,1
52,2013-04-01,1
53,2013-04-02,2
54,2013-04-04,1
55,2013-04-05,2
56,2013-04-07,1
57,2013-04-08,2
58,2013-04-12,2
59,2013-04-13,1
60,2013-04-14,2
61,2013-04-16,3
62,2013-04-19,1
63,2013-04-20,3
64,2013-04-21,3
65,2013-04-22,1
66,2013-04-25,1
67,2013-04-26,2
68,2013-04-28,1
69,2013-04-29,2
70,2013-04-30,2
71,2013-05-01,3
72,2013-05-02,1
73,2013-05-03,2
74,2013-05-04,1
75,2013-05-05,2
76,2013-05-06,3
77,2013-05-08,1
78,2013-05-09,3
79,2013-05-10,1
80,2013-05-11,2
81,2013-05-13,2
82,2013-05-14,2
83,2013-05-15,1
84,2013-05-16,2
85,2013-05-17,3
86,2013-05-19,3
87,2013-05-20,2
88,2013-05-21,1
89,2013-05-22,2
90,2013-05-23,1
91,2013-05-24,1
92,2013-05-25,1
93,2013-05-26,1
94,2013-05-28,3
95,2013-05-29,1
96,2013-05-30,1
97,2013-06-01,2
98,2013-06-03,1
99,2013-06-04,1
100,2013-06-06,2
101,2013-06-07,2
102,2013-06-08,3
103,2013-06-10,1
104,2013-06-11,2
105,2013-06-12,1
106,2013-06-13,2
107,2013-06-15,1
108,2013-06-17,3
109,2013-06-20,3
110,2013-06-23,1
111,2013-06-24,2
112,2013-06-25,1
113,2013-06-27,1
114,2013-06-29,1
115,2013-07-01,2
116,2013-07-02,1
117,2013-07-03,2
118,2013-07-04,1
119,2013-07-05,2
120,2013-07-06,2
121,2013-07-07,2
122,2013-07-08,1
123,2013-07-09,2
124,2013-07-10,1
125,2013-07-12,1
126,2013-07-13,1
127,2013-07-14,1
128,2013-07-16,2
129,2013-07-17,2
130,2013-07-18,1
131,2013-07-19,3
132,2013-07-22,2
133,2013-07-24,2
134,2013-07-25,1
135,2013-07-26,2
136,2013-07-28,1
137,2013-07-29,3
138,2013-08-01,1
139,2013-08-03,1
140,2013-08-04,2
141,2013-08-05,2
142,2013-08-07,2
143,2013-08-10,1
144,2013-08-11,1
145,2013-08-12,2
146,2013-08-13,2
147,2013-08-15,2
148,2013-08-16,1
149,2013-08-17,3
150,2013-08-19,2
151,2013-08-20,2
152,2013-08-21,1
153,2013-08-23,1
154,2013-08-24,2
155,2013-08-25,3
156,2013-08-29,2
157,2013-08-30,2
158,2013-09-03,1
159,2013-09-06,1
160,2013-09-07,2
161,2013-09-10,1
162,2013-09-12,1
163,2013-09-14,2
164,2013-09-17,1
165,2013-09-18,2
166,2013-09-20,1
167,2013-09-23,2
168,2013-09-24,2
169,2013-09-25,1
170,2013-09-26,3
171,2013-09-27,1
172,2013-09-29,1
173,2013-09-30,2
174,2013-10-03,1
175,2013-10-04,2
