Day,Date,Rides
1,2013-01-01,4
2,2013-01-03,3
3,2013-01-04,3
4,2013-01-05,2
5,2013-01-06,4
6,2013-01-07,1
7,2013-01-08,5
8,2013-01-09,7
9,2013-01-10,6
10,2013-01-11,3
11,2013-01-12,2
12,2013-01-13,3
13,2013-01-14,4
14,2013-01-15,5
15,2013-01-16,4
16,2013-01-18,3
17,2013-01-19,4
18,2013-01-20,4
19,2013-01-21,2
20,2013-01-22,3
21,2013-01-23,4
22,2013-01-24,6
23,2013-01-25,5
24,2013-01-26,3
25,2013-01-27,3
26,2013-01-28,1
27,2013-01-29,2
28,2013-01-30,2
29,2013-01-31,2
30,2013-02-01,7
31,2013-02-02,4
32,2013-02-03,2
33,2013-02-04,7
34,2013-02-05,2
35,2013-02-06,4
36,2013-02-07,5
37,2013-02-08,4
38,2013-02-09,4
39,2013-02-10,5
40,2013-02-11,3
41,2013-02-12,2
42,2013-02-13,2
43,2013-02-14,5
44,2013-02-15,9
45,2013-02-16,3
46,2013-02-17,4
47,2013-02-18,5
48,2013-02-19,8
49,2013-02-20,3
50,2013-02-21,5
51,2013-02-22,4
52,2013-02-23,5
53,2013-02-24,4
54,2013-02-25,8
55,2013-02-26,8
56,2013-02-27,2
57,2013-02-28,5
58,2013-03-01,1
59,2013-03-02,7
60,2013-03-03,5
61,2013-03-04,1
62,2013-03-05,8
63,2013-03-06,3
64,2013-03-07,1
65,2013-03-08,1
66,2013-03-09,3
67,2013-03-10,3
68,2013-03-11,3
69,2013-03-12,6
70,2013-03-13,5
71,2013-03-14,6
72,2013-03-15,4
73,2013-03-16,6
74,2013-03-17,4
75,2013-03-18,2
76,2013-03-19,7
77,2013-03-20,4
78,2013-03-21,4
79,2013-03-22,4
80,2013-03-23,6
81,2013-03-24,6
82,2013-03-25,5
83,2013-03-26,2
84,2013-03-27,3
85,2013-03-28,1
86,2013-03-29,2
87,2013-03-30,4
88,2013-03-31,4
89,2013-04-01,5
90,2013-04-02,4
91,2013-04-04,3
92,2013-04-05,5
93,2013-04-06,1
94,2013-04-07,4
95,2013-04-08,4
96,2013-04-09,6
97,2013-04-10,3
98,2013-04-11,3
99,2013-04-12,7
100,2013-04-13,2
101,2013-04-14,2
102,2013-04-15,2
103,2013-04-16,4
104,2013-04-17,4
105,2013-04-18,2
106,2013-04-19,3
107,2013-04-20,1
108,2013-04-21,1
109,2013-04-22,4
110,2013-04-23,2
111,2013-04-24,5
112,2013-04-25,7
113,2013-04-26,2
114,2013-04-27,5
115,2013-04-28,2
116,2013-04-29,2
117,2013-04-30,4
118,2013-05-01,3
119,2013-05-02,4
120,2013-05-03,6
121,2013-05-04,4
122,2013-05-05,3
123,2013-05-06,4
124,2013-05-07,3
125,2013-05-08,4
126,2013-05-09,3
127,2013-05-10,3
128,2013-05-11,1
129,2013-05-12,1
130,2013-05-13,4
131,2013-05-14,4
132,2013-05-16,5
133,2013-05-17,2
134,2013-05-18,1
135,2013-05-19,4
136,2013-05-20,2
137,2013-05-21,4
138,2013-05-22,4
139,2013-05-23,4
140,2013-05-24,3
141,2013-05-25,8
142,2013-05-26,8
143,2013-05-27,6
144,2013-05-28,1
145,2013-05-29,8
146,2013-05-30,7
147,2013-05-31,1
148,2013-06-01,3
149,2013-06-03,3
150,2013-06-04,2
151,2013-06-05,4
152,2013-06-06,3
153,2013-06-07,3
154,2013-06-08,4
155,2013-06-09,2
156,2013-06-10,2
157,2013-06-11,2
158,2013-06-12,1
159,2013-06-13,5
160,2013-06-14,5
161,2013-06-15,4
162,2013-06-16,2
163,2013-06-17,4
164,2013-06-18,3
165,2013-06-19,3
166,2013-06-20,5
167,2013-06-22,3
168,2013-06-23,2
169,2013-06-25,2
170,2013-06-26,2
171,2013-06-27,2
172,2013-06-28,3
173,2013-06-29,3
174,2013-06-30,2
175,2013-07-01,2
176,2013-07-02,2
177,2013-07-03,1
178,2013-07-04,2
179,2013-07-05,3
180,2013-07-06,5
181,2013-07-07,2
182,2013-07-08,4
183,2013-07-09,4
184,2013-07-10,1
185,2013-07-11,1
186,2013-07-12,2
187,2013-07-13,2
188,2013-07-14,2
189,2013-07-15,2
190,2013-07-16,2
191,2013-07-17,2
192,2013-07-19,2
193,2013-07-20,2
194,2013-07-21,2
195,2013-07-22,3
196,2013-07-23,1
197,2013-07-24,2
198,2013-07-25,3
199,2013-07-26,1
200,2013-07-27,3
201,2013-07-28,1
202,2013-07-29,2
203,2013-07-30,2
204,2013-08-01,2
205,2013-08-02,2
206,2013-08-03,1
207,2013-08-05,6
208,2013-08-06,1
209,2013-08-07,2
210,2013-08-08,2
211,2013-08-09,2
212,2013-08-10,2
213,2013-08-11,3
214,2013-08-13,3
215,2013-08-15,6
216,2013-08-16,5
217,2013-08-17,4
218,2013-08-18,1
219,2013-08-19,2
220,2013-08-21,3
221,2013-08-22,5
222,2013-08-23,4
223,2013-08-24,3
224,2013-08-25,1
225,2013-08-26,4
226,2013-08-27,4
227,2013-08-28,2
228,2013-08-29,4
229,2013-08-30,2
230,2013-08-31,5
231,2013-09-01,4
232,2013-09-02,2
233,2013-09-03,3
234,2013-09-04,5
235,2013-09-05,3
236,2013-09-06,4
237,2013-09-07,2
238,2013-09-08,5
239,2013-09-09,2
240,2013-09-10,5
241,2013-09-11,3
242,2013-09-12,3
243,2013-09-13,1
244,2013-09-14,7
245,2013-09-15,5
246,2013-09-16,3
247,2013-09-17,2
248,2013-09-18,2
249,2013-09-19,7
250,2013-09-20,3
251,2013-09-21,3
252,2013-09-22,5
253,2013-09-23,3
254,2013-09-24,4
255,2013-09-25,2
256,2013-09-26,3
257,2013-09-28,1
258,2013-09-29,6
259,2013-09-30,5
260,2013-10-01,5
261,2013-10-02,6
262,2013-10-03,8
263,2013-10-04,4
264,2013-10-05,2
265,2013-10-06,4
266,2013-10-07,2
267,2013-10-08,4
268,2013-10-09,8
269,2013-10-10,1
270,2013-10-11,1
271,2013-10-12,1
272,2013-10-13,3
273,2013-10-14,1
274,2013-10-15,2
275,2013-10-16,4
276,2013-10-17,1
277,2013-10-18,3
278,2013-10-19,3
279,2013-10-20,5
280,2013-10-21,1
281,2013-10-22,4
282,2013-10-23,8
283,2013-10-24,2
284,2013-10-25,5
285,2013-10-26,4
286,2013-10-27,4
287,2013-10-28,2
288,2013-10-29,3
289,2013-10-31,3
290,2013-11-01,5
291,2013-11-02,4
292,2013-11-03,3
293,2013-11-04,3
294,2013-11-05,6
295,2013-11-06,4
296,2013-11-08,3
297,2013-11-09,1
298,2013-11-10,4
299,2013-11-11,3
300,2013-11-12,7
301,2013-11-13,4
302,2013-11-14,6
303,2013-11-15,3
304,2013-11-16,7
305,2013-11-18,2
306,2013-11-19,7
307,2013-11-20,2
308,2013-11-21,4
309,2013-11-22,1
310,2013-11-23,5
311,2013-11-24,4
312,2013-11-25,3
313,2013-11-26,5
314,2013-11-27,5
315,2013-11-28,5
316,2013-11-29,2
317,2013-11-30,3
318,2013-12-01,4
319,2013-12-02,4
320,2013-12-03,4
321,2013-12-04,6
322,2013-12-05,5
323,2013-12-06,5
324,2013-12-07,4
325,2013-12-08,3
326,2013-12-09,4
327,2013-12-10,5
328,2013-12-11,6
329,2013-12-13,1
330,2013-12-14,7
331,2013-12-16,3
332,2013-12-17,1
333,2013-12-18,7
334,2013-12-19,5
335,2013-12-20,2
336,2013-12-21,7
337,2013-12-22,2
338,2013-12-23,2
339,2013-12-24,6
340,2013-12-25,4
341,2013-12-26,6
342,2013-12-27,3
343,2013-12-28,6
344,2013-12-29,3
345,2013-12-30,5
346,2013-12-31,2
347,2014-01-01,4
348,2014-01-03,4
349,2014-01-04,3
350,2014-01-05,3
351,2014-01-06,7
352,2014-01-07,1
353,2014-01-08,6
354,2014-01-09,1
355,2014-01-10,4
356,2014-01-11,3
357,2014-01-12,3
358,2014-01-13,5
359,2014-01-14,1
360,2014-01-15,4
361,2014-01-16,6
362,2014-01-17,2
363,2014-01-18,1
364,2014-01-19,1
365,2014-01-20,1
366,2014-01-21,2
367,2014-01-22,1
368,2014-01-23,6
369,2014-01-24,3
370,2014-01-25,1
371,2014-01-26,7
372,2014-01-27,6
373,2014-01-28,3
374,2014-01-29,5
375,2014-01-30,3
376,2014-01-31,2
377,2014-02-01,1
378,2014-02-02,5
379,2014-02-03,1
380,2014-02-04,4
381,2014-02-05,5
382,2014-02-06,5
383,2014-02-07,2
384,2014-02-08,3
385,2014-02-09,2
386,2014-02-10,6
387,2014-02-11,3
388,2014-02-12,3
389,2014-02-13,6
390,2014-02-14,6
391,2014-02-15,7
392,2014-02-16,4
393,2014-02-17,2
394,2014-02-18,3
395,2014-02-19,3
396,2014-02-20,4
397,2014-02-21,1
398,2014-02-22,9
399,2014-02-23,1
400,2014-02-24,5
401,2014-02-25,1
402,2014-02-26,7
403,2014-02-27,6
404,2014-02-28,5
405,2014-03-01,4
406,2014-03-02,4
407,2014-03-03,4
408,2014-03-04,4
409,2014-03-05,4
410,2014-03-06,5
411,2014-03-07,6
412,2014-03-08,4
413,2014-03-09,3
414,2014-03-10,6
415,2014-03-11,5
416,2014-03-12,7
417,2014-03-13,4
418,2014-03-14,1
419,2014-03-15,2
420,2014-03-16,5
421,2014-03-17,2
422,2014-03-18,5
423,2014-03-19,7
424,2014-03-20,1
425,2014-03-21,3
426,2014-03-22,4
427,2014-03-23,7
428,2014-03-24,2
429,2014-03-25,5
430,2014-03-26,6
431,2014-03-27,7
432,2014-03-28,4
433,2014-03-29,5
434,2014-03-30,4
435,2014-03-31,7
436,2014-04-01,5
437,2014-04-02,6
438,2014-04-03,7
439,2014-04-04,6
440,2014-04-05,1
441,2014-04-06,1
442,2014-04-07,8
443,2014-04-08,2
444,2014-04-09,1
445,2014-04-10,2
446,2014-04-11,8
447,2014-04-12,6
448,2014-04-13,4
449,2014-04-14,1
450,2014-04-16,1
451,2014-04-17,4
452,2014-04-18,3
453,2014-04-19,8
454,2014-04-20,5
455,2014-04-21,3
456,2014-04-22,1
457,2014-04-23,3
458,2014-04-24,3
459,2014-04-25,3
460,2014-04-26,3
461,2014-04-27,3
462,2014-04-28,4
463,2014-04-29,5
464,2014-04-30,6
465,2014-05-01,6
466,2014-05-02,2
467,2014-05-03,4
468,2014-05-04,3
469,2014-05-05,3
470,2014-05-06,1
471,2014-05-07,1
472,2014-05-08,2
473,2014-05-09,2
474,2014-05-10,3
475,2014-05-11,3
476,2014-05-12,4
477,2014-05-13,3
478,2014-05-14,6
479,2014-05-15,7
480,2014-05-16,3
481,2014-05-17,2
482,2014-05-18,4
483,2014-05-19,3
484,2014-05-20,3
485,2014-05-21,3
486,2014-05-22,2
487,2014-05-23,3
488,2014-05-24,6
489,2014-05-25,5
490,2014-05-26,3
491,2014-05-27,5
492,2014-05-28,3
493,2014-05-29,1
494,2014-05-30,2
495,2014-05-31,4
496,2014-06-01,3
497,2014-06-02,2
498,2014-06-03,3
499,2014-06-04,6
500,2014-06-05,3
501,2014-06-06,3
502,2014-06-07,4
503,2014-06-08,5
504,2014-06-09,4
505,2014-06-10,1
506,2014-06-11,2
507,2014-06-12,5
508,2014-06-13,5
509,2014-06-14,2
510,2014-06-16,5
511,2014-06-17,3
512,2014-06-18,3
513,2014-06-19,5
514,2014-06-20,2
515,2014-06-21,3
516,2014-06-22,8
517,2014-06-23,4
518,2014-06-24,2
519,2014-06-25,5
520,2014-06-26,2
521,2014-06-27,1
522,2014-06-28,3
523,2014-06-29,1
524,2014-06-30,4
525,2014-07-01,7
526,2014-07-02,1
527,2014-07-03,4
528,2014-07-04,7
529,2014-07-05,2
530,2014-07-06,2
531,2014-07-07,7
532,2014-07-08,1
533,2014-07-09,4
534,2014-07-10,3
535,2014-07-11,8
536,2014-07-12,3
537,2014-07-13,5
538,2014-07-14,3
539,2014-07-15,2
540,2014-07-16,6
541,2014-07-17,5
542,2014-07-18,3
543,2014-07-19,2
544,2014-07-20,3
545,2014-07-21,3
546,2014-07-22,5
547,2014-07-23,3
548,2014-07-24,5
549,2014-07-25,5
550,2014-07-26,5
551,2014-07-27,2
552,2014-07-28,2
553,2014-07-29,5
554,2014-07-31,2
555,2014-08-01,8
556,2014-08-02,7
557,2014-08-03,3
558,2014-08-04,2
559,2014-08-05,7
560,2014-08-06,6
561,2014-08-07,4
562,2014-08-08,4
563,2014-08-10,7
564,2014-08-11,5
565,2014-08-12,5
566,2014-08-13,1
567,2014-08-14,5
568,2014-08-15,4
569,2014-08-16,5
570,2014-08-17,2
571,2014-08-18,3
572,2014-08-19,4
573,2014-08-21,1
574,2014-08-22,4
575,2014-08-23,5
576,2014-08-24,1
577,2014-08-25,3
578,2014-08-26,1
579,2014-08-27,4
580,2014-08-28,6
581,2014-08-29,2
582,2014-08-30,4
583,2014-08-31,2
584,2014-09-01,5
585,2014-09-02,4
586,2014-09-03,2
587,2014-09-04,2
588,2014-09-05,3
589,2014-09-06,6
590,2014-09-07,5
591,2014-09-08,5
592,2014-09-09,2
593,2014-09-10,3
594,2014-09-11,2
595,2014-09-12,7
596,2014-09-13,3
597,2014-09-14,1
598,2014-09-15,7
599,2014-09-16,1
600,2014-09-17,6
601,2014-09-18,3
602,2014-09-19,7
603,2014-09-20,3
604,2014-09-21,3
605,2014-09-22,2
606,2014-09-23,2
607,2014-09-24,1
608,2014-09-25,1
609,2014-09-26,1
610,2014-09-27,9
611,2014-09-28,4
612,2014-09-29,5
613,2014-09-30,3
614,2014-10-01,2
615,2014-10-02,6
616,2014-10-03,2
617,2014-10-04,1
618,2014-10-05,1
619,2014-10-06,3
620,2014-10-07,4
621,2014-10-08,2
622,2014-10-09,2
623,2014-10-10,4
624,2014-10-11,6
625,2014-10-12,6
626,2014-10-13,5
627,2014-10-14,1
628,2014-10-15,2
629,2014-10-16,3
630,2014-10-17,7
631,2014-10-18,4
632,2014-10-19,6
633,2014-10-20,4
634,2014-10-21,5
635,2014-10-22,1
636,2014-10-23,1
637,2014-10-24,3
638,2014-10-25,4
639,2014-10-26,3
640,2014-10-27,1
641,2014-10-28,4
642,2014-10-29,4
643,2014-10-30,2
644,2014-10-31,4
645,2014-11-01,5
646,2014-11-02,2
647,2014-11-03,5
648,2014-11-04,3
649,2014-11-05,5
650,2014-11-06,2
651,2014-11-07,1
652,2014-11-09,5
653,2014-11-10,5
654,2014-11-11,3
655,2014-11-12,3
656,2014-11-13,8
657,2014-11-14,2
658,2014-11-15,6
659,2014-11-16,3
660,2014-11-18,2
661,2014-11-19,1
662,2014-11-20,8
663,2014-11-21,7
664,2014-11-22,4
665,2014-11-23,5
666,2014-11-24,2
667,2014-11-25,3
668,2014-11-26,7
669,2014-11-27,1
670,2014-11-28,2
671,2014-11-29,4
672,2014-11-30,3
673,2014-12-01,5
674,2014-12-02,3
675,2014-12-03,1
676,2014-12-04,1
677,2014-12-05,5
678,2014-12-06,5
679,2014-12-07,4
680,2014-12-08,1
681,2014-12-09,4
682,2014-12-10,6
683,2014-12-11,6
684,2014-12-12,4
685,2014-12-13,2
686,2014-12-14,1
687,2014-12-15,3
688,2014-12-16,5
689,2014-12-17,3
690,2014-12-18,2
691,2014-12-19,5
692,2014-12-20,4
693,2014-12-21,3
694,2014-12-22,1
695,2014-12-23,5
696,2014-12-24,5
697,2014-12-25,2
698,2014-12-26,3
699,2014-12-27,3
700,2014-12-29,3
701,2014-12-30,6
702,2014-12-31,6
703,2015-01-01,8
704,2015-01-02,3
705,2015-01-03,3
706,2015-01-04,2
707,2015-01-05,3
708,2015-01-06,4
709,2015-01-07,5
710,2015-01-08,4
711,2015-01-09,5
712,2015-01-10,3
713,2015-01-11,2
714,2015-01-12,3
715,2015-01-13,4
716,2015-01-14,3
717,2015-01-15,2
718,2015-01-16,3
719,2015-01-17,6
720,2015-01-18,4
721,2015-01-19,4
722,2015-01-20,4
723,2015-01-21,3
724,2015-01-22,1
725,2015-01-23,2
726,2015-01-24,2
727,2015-01-25,3
728,2015-01-26,2
729,2015-01-27,3
