Day,Date,Rides
1,01/01/2013,7900
2,01/02/2013,2632
3,01/03/2013,2073
4,01/04/2013,3654
5,01/05/2013,5851
6,01/06/2013,4522
7,01/07/2013,2623
8,01/08/2013,2087
9,01/09/2013,1993
10,01/10/2013,2542
11,01/11/2013,4033
12,01/12/2013,7551
13,01/13/2013,5872
14,01/14/2013,2568
15,01/15/2013,2101
16,01/16/2013,2203
17,01/17/2013,2673
18,01/18/2013,4483
19,01/19/2013,7529
20,01/20/2013,6999
21,01/21/2013,3324
22,01/22/2013,2456
23,01/23/2013,2441
24,01/24/2013,2867
25,01/25/2013,4558
26,01/26/2013,7769
27,01/27/2013,6355
28,01/28/2013,2715
29,01/29/2013,2393
30,01/30/2013,2593
31,01/31/2013,3171
32,02/01/2013,5113
33,02/02/2013,7950
34,02/03/2013,6942
35,02/04/2013,3207
36,02/05/2013,2360
37,02/06/2013,2375
38,02/07/2013,3028
39,02/08/2013,4735
40,02/09/2013,7281
41,02/10/2013,5593
42,02/11/2013,2745
43,02/12/2013,2406
44,02/13/2013,2622
45,02/14/2013,3440
46,02/15/2013,5356
47,02/16/2013,9319
48,02/17/2013,7953
49,02/18/2013,3270
50,02/19/2013,2652
51,02/20/2013,2882
52,02/21/2013,3182
53,02/22/2013,5156
54,02/23/2013,8472
55,02/24/2013,6441
56,02/25/2013,3059
57,02/26/2013,2536
58,02/27/2013,2738
59,02/28/2013,3242
60,03/01/2013,5368
61,03/02/2013,8407
62,03/03/2013,6430
63,03/04/2013,3102
64,03/05/2013,2411
65,03/06/2013,2814
66,03/07/2013,3204
67,03/08/2013,5253
68,03/09/2013,8250
69,03/10/2013,6546
70,03/11/2013,3190
71,03/12/2013,2640
72,03/13/2013,2862
73,03/14/2013,3508
74,03/15/2013,5873
75,03/17/2013,8617
76,03/18/2013,3256
77,03/19/2013,2766
78,03/20/2013,2840
79,03/21/2013,3677
80,03/22/2013,6176
81,03/23/2013,8113
82,03/24/2013,5966
83,03/25/2013,2509
84,03/26/2013,2429
85,03/27/2013,2681
86,03/28/2013,3761
87,03/29/2013,5577
88,03/30/2013,6070
89,03/31/2013,4222
90,04/01/2013,2593
91,04/02/2013,2596
92,04/03/2013,2836
93,04/04/2013,3489
94,04/05/2013,5910
95,04/06/2013,8541
96,04/07/2013,6596
97,04/08/2013,5090
98,04/09/2013,3555
99,04/10/2013,2946
100,04/11/2013,4092
101,04/12/2013,6433
102,04/13/2013,9057
103,04/14/2013,6082
104,04/15/2013,2990
105,04/16/2013,3266
106,04/17/2013,3521
107,04/18/2013,4144
108,04/19/2013,6621
109,04/20/2013,8473
110,04/21/2013,5935
111,04/22/2013,2570
112,04/23/2013,2843
113,04/24/2013,3045
114,04/25/2013,3923
115,04/26/2013,6317
116,04/27/2013,8108
117,04/28/2013,5630
118,04/29/2013,3212
119,04/30/2013,3611
120,05/01/2013,4004
121,05/02/2013,4999
122,05/03/2013,7016
123,05/04/2013,8270
124,05/05/2013,5881
125,05/06/2013,3481
126,05/07/2013,3853
127,05/08/2013,4273
128,05/09/2013,5019
129,05/10/2013,6143
130,05/11/2013,6503
131,05/12/2013,4584
132,05/13/2013,3547
133,05/14/2013,3898
134,05/15/2013,4588
135,05/16/2013,5420
136,05/17/2013,6682
137,05/19/2013,6568
138,05/20/2013,4562
139,05/21/2013,3215
140,05/22/2013,3632
141,05/23/2013,4838
142,05/24/2013,6326
143,05/25/2013,7085
144,05/26/2013,6479
145,05/27/2013,5111
146,05/28/2013,3885
147,05/29/2013,4187
148,05/30/2013,5462
149,05/31/2013,6475
150,06/02/2013,5420
151,06/03/2013,5308
152,06/04/2013,3681
153,06/05/2013,3241
154,06/06/2013,4671
155,06/07/2013,6683
156,06/09/2013,7131
157,06/10/2013,5238
158,06/11/2013,4534
159,06/12/2013,4599
160,06/13/2013,4443
161,06/14/2013,5280
162,06/15/2013,7233
163,06/16/2013,6994
164,06/17/2013,4527
165,06/18/2013,3846
166,06/19/2013,3820
167,06/20/2013,3601
168,06/21/2013,5369
169,06/23/2013,7885
170,06/24/2013,5884
171,06/25/2013,5232
172,06/26/2013,4510
173,06/27/2013,3637
174,06/28/2013,5847
175,06/29/2013,7912
176,06/30/2013,7191
177,07/01/2013,4784
178,07/02/2013,4372
179,07/03/2013,4744
180,07/04/2013,5906
181,07/05/2013,6931
182,07/06/2013,7702
183,07/07/2013,5961
184,07/08/2013,4613
185,07/09/2013,4109
186,07/10/2013,4025
187,07/11/2013,5319
188,07/12/2013,6917
189,07/14/2013,6499
190,07/15/2013,4667
191,07/16/2013,4143
192,07/17/2013,4198
193,07/18/2013,4784
194,07/19/2013,6906
195,07/21/2013,6445
196,07/22/2013,4172
197,07/23/2013,3823
198,07/24/2013,4100
199,07/25/2013,4058
200,07/26/2013,5848
201,07/27/2013,7111
202,07/28/2013,5903
203,07/29/2013,4755
204,07/30/2013,5002
205,07/31/2013,5161
206,08/01/2013,5852
207,08/02/2013,7316
208,08/04/2013,6431
209,08/05/2013,4325
210,08/06/2013,3689
211,08/07/2013,4082
212,08/08/2013,4124
213,08/09/2013,6166
214,08/11/2013,6438
215,08/12/2013,4846
216,08/13/2013,4464
217,08/14/2013,4878
218,08/15/2013,5107
219,08/16/2013,6705
220,08/18/2013,6414
221,08/19/2013,4300
222,08/20/2013,4365
223,08/21/2013,5166
224,08/22/2013,4987
225,08/23/2013,6288
226,08/24/2013,7410
227,08/25/2013,5918
228,08/26/2013,4021
229,08/27/2013,3870
230,08/28/2013,3764
231,08/29/2013,4402
232,08/30/2013,6712
233,08/31/2013,8141
234,09/01/2013,7420
235,09/02/2013,5528
236,09/03/2013,4511
237,09/04/2013,4301
238,09/05/2013,4570
239,09/06/2013,6178
240,09/08/2013,6561
241,09/09/2013,3836
242,09/10/2013,3429
243,09/11/2013,3914
244,09/12/2013,3882
245,09/13/2013,5884
246,09/14/2013,7345
247,09/15/2013,4644
248,09/16/2013,3346
249,09/17/2013,4154
250,09/18/2013,3577
251,09/19/2013,5267
252,09/20/2013,7308
253,09/22/2013,5184
254,09/23/2013,4093
255,09/24/2013,4503
256,09/25/2013,3784
257,09/26/2013,4861
258,09/27/2013,7494
259,09/28/2013,7363
260,09/29/2013,5004
261,09/30/2013,3907
262,10/01/2013,3935
263,10/02/2013,3773
264,10/03/2013,5275
265,10/04/2013,7299
266,10/05/2013,6495
267,10/06/2013,4081
268,10/07/2013,3800
269,10/08/2013,3789
270,10/09/2013,4063
271,10/10/2013,5678
272,10/11/2013,7522
273,10/12/2013,6962
274,10/13/2013,4195
275,10/14/2013,3886
276,10/15/2013,3984
277,10/16/2013,4078
278,10/17/2013,5934
279,10/18/2013,7754
280,10/19/2013,6283
281,10/20/2013,4365
282,10/21/2013,4216
283,10/22/2013,4269
284,10/23/2013,4581
285,10/24/2013,4759
286,10/25/2013,4523
287,10/28/2013,3312
288,10/29/2013,4300
289,10/30/2013,5380
290,10/31/2013,6652
291,11/01/2013,6253
292,11/03/2013,4865
293,11/04/2013,3960
294,11/05/2013,4154
295,11/06/2013,4265
296,11/07/2013,5796
297,11/08/2013,6073
298,11/09/2013,5886
299,11/10/2013,4765
300,11/11/2013,4278
301,11/12/2013,4290
302,11/13/2013,5440
303,11/14/2013,5006
304,11/15/2013,5465
305,11/17/2013,4705
306,11/18/2013,4292
307,11/19/2013,4455
308,11/20/2013,5377
309,11/21/2013,5285
310,11/22/2013,5378
311,11/24/2013,5178
312,11/25/2013,5004
313,11/26/2013,4367
314,11/27/2013,4911
315,11/28/2013,4854
316,11/29/2013,4481
317,11/30/2013,4259
318,12/01/2013,3927
319,12/02/2013,3728
320,12/03/2013,4402
321,12/04/2013,5710
322,12/05/2013,5571
323,12/06/2013,5746
324,12/08/2013,5302
325,12/09/2013,4904
326,12/10/2013,4981
327,12/11/2013,6120
328,12/12/2013,5909
329,12/13/2013,6180
330,12/15/2013,5342
331,12/16/2013,5055
332,12/17/2013,5066
333,12/18/2013,6226
334,12/19/2013,6547
335,12/20/2013,6690
336,12/21/2013,5952
337,12/22/2013,4512
338,12/23/2013,3416
339,12/24/2013,3128
340,12/25/2013,3751
341,12/26/2013,5060
342,12/27/2013,5405
343,12/28/2013,6931
344,12/29/2013,5700
345,12/30/2013,6385
346,12/31/2013,8042
347,01/02/2014,5910
348,01/03/2014,4806
349,01/04/2014,5827
350,01/05/2014,5622
351,01/06/2014,4304
352,01/07/2014,4413
353,01/08/2014,5698
354,01/09/2014,6059
355,01/10/2014,5647
356,01/11/2014,6344
357,01/12/2014,5936
358,01/13/2014,4335
359,01/14/2014,4410
360,01/15/2014,5763
361,01/16/2014,5151
362,01/17/2014,5407
363,01/19/2014,5849
364,01/20/2014,4761
365,01/21/2014,4482
366,01/22/2014,5530
367,01/23/2014,5116
368,01/24/2014,5066
369,01/26/2014,5438
370,01/27/2014,4525
371,01/28/2014,4400
372,01/29/2014,5552
373,01/30/2014,5742
374,01/31/2014,6071
375,02/01/2014,6482
376,02/02/2014,5430
377,02/03/2014,4392
378,02/04/2014,4732
379,02/05/2014,5165
380,02/06/2014,5609
381,02/07/2014,5889
382,02/09/2014,5130
383,02/10/2014,4237
384,02/11/2014,4832
385,02/12/2014,5079
386,02/13/2014,5530
387,02/14/2014,6140
388,02/16/2014,5345
389,02/17/2014,4204
390,02/18/2014,4768
391,02/19/2014,5015
392,02/20/2014,5337
393,02/21/2014,5989
394,02/23/2014,5330
395,02/24/2014,4203
396,02/25/2014,4935
397,02/26/2014,5204
398,02/27/2014,5558
399,02/28/2014,6012
400,03/02/2014,5160
401,03/03/2014,4165
402,03/04/2014,4603
403,03/05/2014,4826
404,03/06/2014,5198
405,03/07/2014,5650
406,03/09/2014,4927
407,03/10/2014,4072
408,03/11/2014,4218
409,03/12/2014,4367
410,03/13/2014,4741
411,03/14/2014,4724
412,03/17/2014,4214
413,03/18/2014,4908
414,03/19/2014,4944
415,03/20/2014,5302
416,03/21/2014,5786
417,03/23/2014,5106
418,03/24/2014,4036
419,03/25/2014,4692
420,03/26/2014,4965
