Day,Date,Rides
1,2013-01-07,1
2,2013-01-12,1
3,2013-01-13,1
4,2013-01-14,1
5,2013-01-22,1
6,2013-01-26,1
7,2013-01-30,1
8,2013-02-07,1
9,2013-02-16,1
10,2013-02-19,1
11,2013-02-20,1
12,2013-02-25,1
13,2013-03-01,1
14,2013-03-02,1
15,2013-03-05,1
16,2013-03-10,1
17,2013-03-24,1
18,2013-03-26,1
19,2013-03-27,1
20,2013-04-02,1
21,2013-04-03,1
22,2013-04-15,1
23,2013-04-28,1
24,2013-04-29,1
25,2013-04-30,1
26,2013-05-06,1
27,2013-05-15,1
28,2013-05-16,1
29,2013-05-17,1
30,2013-05-19,1
31,2013-05-23,1
32,2013-05-24,1
33,2013-05-29,1
34,2013-06-07,1
35,2013-06-18,1
36,2013-06-21,1
37,2013-06-25,1
38,2013-06-29,1
39,2013-07-12,1
40,2013-07-23,1
41,2013-07-27,1
42,2013-07-29,1
43,2013-08-02,1
44,2013-08-07,1
45,2013-08-09,1
46,2013-08-12,1
47,2013-08-13,1
48,2013-08-15,1
49,2013-08-23,1
50,2013-08-29,1
51,2013-08-31,1
52,2013-09-18,1
53,2013-09-27,1
54,2013-10-03,1
55,2013-10-06,1
56,2013-10-09,1
57,2013-10-15,1
58,2013-10-22,1
59,2013-10-28,1
60,2013-10-30,1
61,2013-11-09,1
62,2013-11-10,1
63,2013-11-23,1
64,2013-12-01,1
65,2013-12-02,1
66,2013-12-13,1
67,2013-12-15,1
68,2013-12-18,1
69,2013-12-22,1
70,2013-12-27,1
71,2013-12-28,1
72,2014-01-01,1
73,2014-01-02,1
74,2014-01-03,1
75,2014-01-05,1
76,2014-01-07,1
77,2014-01-12,1
78,2014-01-16,1
79,2014-01-19,1
80,2014-01-22,1
81,2014-01-23,1
82,2014-02-04,1
83,2014-02-06,1
84,2014-02-15,1
85,2014-02-16,1
86,2014-02-18,1
87,2014-03-02,1
88,2014-03-04,1
89,2014-03-08,1
90,2014-03-12,1
91,2014-03-17,1
92,2014-03-18,1
93,2014-03-19,1
94,2014-03-20,1
95,2014-03-29,1
96,2014-04-03,1
97,2014-04-14,1
98,2014-04-17,1
99,2014-04-18,1
100,2014-04-19,1
101,2014-04-20,1
102,2014-04-22,1
103,2014-04-28,1
104,2014-05-02,1
105,2014-05-03,1
106,2014-05-09,1
107,2014-05-11,1
108,2014-05-18,1
109,2014-05-29,1
110,2014-06-01,1
111,2014-06-16,1
112,2014-06-20,1
113,2014-06-22,1
114,2014-06-26,1
115,2014-06-27,1
116,2014-07-01,1
117,2014-07-02,1
118,2014-07-05,1
119,2014-07-31,1
120,2014-08-02,1
121,2014-08-23,1
122,2014-08-24,1
123,2014-08-26,1
124,2014-08-29,1
125,2014-09-01,1
126,2014-09-09,1
127,2014-09-14,1
128,2014-09-20,1
129,2014-09-21,1
130,2014-09-22,1
131,2014-09-24,1
132,2014-09-26,1
133,2014-09-29,1
134,2014-09-30,1
135,2014-10-06,1
136,2014-10-07,1
137,2014-10-08,1
138,2014-10-11,1
139,2014-10-12,1
140,2014-10-13,1
141,2014-10-22,1
142,2014-11-06,1
143,2014-11-10,1
144,2014-11-12,1
145,2014-11-15,1
146,2014-11-18,1
147,2014-11-21,1
148,2014-11-22,1
149,2014-11-25,1
150,2014-11-30,1
151,2014-12-04,1
152,2014-12-08,1
153,2014-12-13,1
154,2014-12-16,1
155,2014-12-21,1
156,2015-01-02,1
157,2015-01-03,1
158,2015-01-06,1
159,2015-01-07,1
160,2015-01-12,1
161,2015-01-14,1
162,2015-01-24,1
163,2015-01-30,1
164,2015-02-09,1
165,2015-02-16,1
166,2015-02-20,1
167,2015-02-21,1
168,2015-02-26,1
169,2015-02-28,1
170,2015-03-01,1
171,2015-03-13,1
172,2015-03-14,1
173,2015-03-15,1
174,2015-03-16,1
175,2015-03-23,1
176,2015-03-26,1
177,2015-03-27,1
178,2015-04-02,1
179,2015-04-04,1
180,2015-04-09,1
181,2015-04-10,1
182,2015-04-11,1
183,2015-04-15,1
184,2015-04-16,1
185,2015-04-30,1
186,2015-05-09,1
187,2015-05-10,1
188,2015-05-13,1
189,2015-05-16,1
190,2015-05-29,1
191,2015-06-06,1
192,2015-06-08,1
193,2015-06-15,1
194,2015-06-20,1
195,2015-06-21,1
196,2015-06-23,1
197,2015-07-15,1
198,2015-07-22,1
199,2015-07-25,1
200,2015-07-28,1
201,2015-08-05,1
202,2015-08-08,1
203,2015-08-09,1
204,2015-08-11,1
205,2015-08-16,1
206,2015-08-19,1
207,2015-08-27,1
208,2015-09-03,1
209,2015-09-09,1
210,2015-09-13,1
211,2015-09-15,1
212,2015-09-23,1
213,2015-09-25,1
214,2015-09-27,1
215,2015-09-29,1
216,2015-10-04,1
217,2015-10-05,1
218,2015-10-08,1
219,2015-10-10,1
220,2015-10-20,1
221,2015-11-01,1
222,2015-11-14,1
223,2015-11-21,1
224,2015-11-22,1
225,2015-12-10,1
226,2015-12-18,1
227,2015-12-19,1
228,2015-12-20,1
229,2015-12-25,1
230,2016-01-05,1
231,2016-01-27,1
232,2016-01-31,1
233,2016-02-04,1
234,2016-02-07,1
235,2016-02-12,1
236,2016-02-15,1
237,2016-02-19,1
238,2016-02-27,1
239,2016-02-28,1
240,2016-03-01,1
241,2016-03-22,1
242,2016-03-25,1
243,2016-03-30,1
244,2016-04-03,1
245,2016-04-04,1
246,2016-04-10,1
247,2016-04-21,1
248,2016-05-05,1
249,2016-05-06,1
250,2016-05-08,1
251,2016-05-15,1
252,2016-05-23,1
253,2016-05-25,1
254,2016-06-02,1
255,2016-06-18,1
256,2016-06-28,1
257,2016-06-29,1
258,2016-06-30,1
259,2016-07-13,1
260,2016-07-16,1
261,2016-07-17,1
262,2016-07-23,1
263,2016-08-02,1
264,2016-08-04,1
265,2016-08-10,1
266,2016-08-23,1
267,2016-09-27,1
268,2016-10-02,1
269,2016-10-03,1
270,2016-10-04,1
271,2016-10-08,1
272,2016-10-24,1
273,2016-10-27,1
274,2016-10-31,1
275,2016-11-05,1
276,2016-11-14,1
277,2016-11-17,1
278,2016-12-05,1
279,2016-12-06,1
280,2016-12-25,1
281,2016-12-29,1
