Day,Date,Rides
1,2013-01-01,3
2,2013-01-02,3
3,2013-01-03,4
4,2013-01-04,6
5,2013-01-05,3
6,2013-01-06,1
7,2013-01-07,5
8,2013-01-08,7
9,2013-01-09,3
10,2013-01-10,10
11,2013-01-11,4
12,2013-01-12,4
13,2013-01-14,5
14,2013-01-15,3
15,2013-01-16,6
16,2013-01-17,4
17,2013-01-18,5
18,2013-01-19,6
19,2013-01-20,2
20,2013-01-21,3
21,2013-01-22,5
22,2013-01-23,3
23,2013-01-24,3
24,2013-01-25,8
25,2013-01-26,3
26,2013-01-27,3
27,2013-01-28,3
28,2013-01-29,1
29,2013-01-30,3
30,2013-01-31,1
31,2013-02-01,3
32,2013-02-02,9
33,2013-02-03,4
34,2013-02-04,3
35,2013-02-05,3
36,2013-02-06,4
37,2013-02-07,1
38,2013-02-08,6
39,2013-02-09,4
40,2013-02-10,1
41,2013-02-11,7
42,2013-02-12,5
43,2013-02-13,9
44,2013-02-14,4
45,2013-02-15,4
46,2013-02-16,3
47,2013-02-17,6
48,2013-02-18,3
49,2013-02-19,6
50,2013-02-20,6
51,2013-02-21,6
52,2013-02-22,7
53,2013-02-23,8
54,2013-02-24,4
55,2013-02-26,8
56,2013-02-27,6
57,2013-02-28,6
58,2013-03-01,9
59,2013-03-02,7
60,2013-03-03,4
61,2013-03-04,3
62,2013-03-05,7
63,2013-03-06,4
64,2013-03-07,4
65,2013-03-08,6
66,2013-03-09,8
67,2013-03-10,5
68,2013-03-11,4
69,2013-03-12,3
70,2013-03-13,6
71,2013-03-14,7
72,2013-03-15,4
73,2013-03-17,4
74,2013-03-18,3
75,2013-03-19,5
76,2013-03-20,8
77,2013-03-21,9
78,2013-03-22,6
79,2013-03-23,3
80,2013-03-24,3
81,2013-03-25,3
82,2013-03-26,5
83,2013-03-27,7
84,2013-03-28,1
85,2013-03-29,3
86,2013-03-30,4
87,2013-04-01,6
88,2013-04-02,5
89,2013-04-03,5
90,2013-04-04,8
91,2013-04-05,10
92,2013-04-06,5
93,2013-04-07,4
94,2013-04-08,3
95,2013-04-09,2
96,2013-04-10,2
97,2013-04-11,8
98,2013-04-12,5
99,2013-04-13,2
100,2013-04-14,4
101,2013-04-15,5
102,2013-04-16,6
103,2013-04-17,5
104,2013-04-18,2
105,2013-04-19,1
106,2013-04-20,5
107,2013-04-21,3
108,2013-04-22,5
109,2013-04-23,5
110,2013-04-24,5
111,2013-04-25,8
