Day,Date,Rides
1,2013-01-01,6
2,2013-01-02,8
3,2013-01-03,9
4,2013-01-04,11
5,2013-01-05,3
6,2013-01-06,5
7,2013-01-07,8
8,2013-01-08,7
9,2013-01-10,14
10,2013-01-11,6
11,2013-01-12,1
12,2013-01-13,6
13,2013-01-14,5
14,2013-01-15,9
15,2013-01-16,9
16,2013-01-17,9
17,2013-01-18,8
18,2013-01-19,9
19,2013-01-20,9
20,2013-01-21,5
21,2013-01-22,10
22,2013-01-23,14
23,2013-01-24,10
24,2013-01-25,4
25,2013-01-26,8
26,2013-01-27,8
27,2013-01-28,7
28,2013-01-29,9
29,2013-01-30,6
30,2013-01-31,8
31,2013-02-01,12
32,2013-02-02,5
33,2013-02-03,6
34,2013-02-04,13
35,2013-02-05,13
36,2013-02-06,17
37,2013-02-07,13
38,2013-02-08,10
39,2013-02-09,7
40,2013-02-10,9
41,2013-02-11,9
42,2013-02-12,10
43,2013-02-13,10
44,2013-02-14,5
45,2013-02-15,10
46,2013-02-16,12
47,2013-02-17,5
48,2013-02-18,6
49,2013-02-19,10
50,2013-02-21,16
51,2013-02-22,13
52,2013-02-23,6
53,2013-02-24,10
54,2013-02-25,14
55,2013-02-26,15
56,2013-02-27,11
57,2013-02-28,16
58,2013-03-01,16
59,2013-03-02,9
60,2013-03-03,5
61,2013-03-04,13
62,2013-03-05,9
63,2013-03-06,11
64,2013-03-07,9
65,2013-03-09,11
66,2013-03-10,9
67,2013-03-11,15
68,2013-03-12,15
69,2013-03-13,13
70,2013-03-14,8
71,2013-03-15,10
72,2013-03-16,6
73,2013-03-17,8
74,2013-03-19,14
75,2013-03-20,7
76,2013-03-21,14
77,2013-03-22,14
78,2013-03-23,7
79,2013-03-24,12
80,2013-03-25,14
81,2013-03-26,13
82,2013-03-27,15
83,2013-03-28,10
84,2013-03-29,18
85,2013-03-30,10
86,2013-03-31,10
87,2013-04-01,12
88,2013-04-02,11
89,2013-04-03,13
90,2013-04-04,11
91,2013-04-05,11
92,2013-04-06,9
93,2013-04-07,5
94,2013-04-08,12
95,2013-04-09,15
96,2013-04-10,10
97,2013-04-11,9
98,2013-04-12,7
99,2013-04-13,9
100,2013-04-14,6
101,2013-04-15,9
102,2013-04-16,13
103,2013-04-17,15
104,2013-04-18,12
105,2013-04-19,12
106,2013-04-20,5
107,2013-04-21,8
108,2013-04-22,14
109,2013-04-23,8
110,2013-04-24,14
111,2013-04-25,9
112,2013-04-26,17
113,2013-04-27,3
114,2013-04-28,8
115,2013-04-29,8
116,2013-04-30,9
117,2013-05-01,11
118,2013-05-02,11
119,2013-05-03,10
120,2013-05-04,5
121,2013-05-05,6
122,2013-05-06,8
123,2013-05-07,13
124,2013-05-08,5
125,2013-05-09,8
126,2013-05-10,13
127,2013-05-11,7
128,2013-05-12,11
129,2013-05-13,8
130,2013-05-14,16
131,2013-05-15,8
132,2013-05-17,11
133,2013-05-18,3
134,2013-05-19,6
135,2013-05-20,8
136,2013-05-21,10
137,2013-05-22,10
138,2013-05-23,8
139,2013-05-24,14
140,2013-05-25,5
141,2013-05-26,6
142,2013-05-27,10
143,2013-05-28,8
144,2013-05-29,6
145,2013-05-30,6
146,2013-05-31,13
147,2013-06-01,5
148,2013-06-02,2
149,2013-06-03,7
150,2013-06-04,10
151,2013-06-05,7
152,2013-06-06,10
153,2013-06-07,12
154,2013-06-08,3
155,2013-06-09,4
156,2013-06-10,10
157,2013-06-11,8
158,2013-06-12,3
159,2013-06-13,6
160,2013-06-14,13
161,2013-06-15,8
162,2013-06-16,1
163,2013-06-17,9
164,2013-06-18,7
165,2013-06-19,10
166,2013-06-20,5
167,2013-06-21,8
168,2013-06-22,4
169,2013-06-23,3
170,2013-06-24,3
171,2013-06-25,4
172,2013-06-26,3
173,2013-06-27,7
174,2013-06-28,10
175,2013-06-29,5
176,2013-06-30,7
177,2013-07-01,9
178,2013-07-02,11
179,2013-07-03,7
180,2013-07-04,14
181,2013-07-05,11
182,2013-07-06,12
183,2013-07-07,5
184,2013-07-08,8
185,2013-07-09,3
186,2013-07-10,10
187,2013-07-11,8
188,2013-07-12,13
189,2013-07-13,5
190,2013-07-14,4
191,2013-07-15,9
192,2013-07-16,6
193,2013-07-17,7
194,2013-07-18,8
195,2013-07-19,5
196,2013-07-20,13
197,2013-07-21,4
198,2013-07-22,5
199,2013-07-23,5
200,2013-07-24,7
201,2013-07-25,5
202,2013-07-26,7
203,2013-07-27,4
204,2013-07-28,7
205,2013-07-29,11
206,2013-07-30,11
207,2013-07-31,9
208,2013-08-01,9
209,2013-08-02,9
