Day,Date,Rides
1,2013-01-01,6
2,2013-01-02,2
3,2013-01-03,5
4,2013-01-04,4
5,2013-01-05,5
6,2013-01-06,7
7,2013-01-07,12
8,2013-01-08,12
9,2013-01-09,13
10,2013-01-10,5
11,2013-01-11,5
12,2013-01-12,4
13,2013-01-13,8
14,2013-01-14,10
15,2013-01-15,4
16,2013-01-16,2
17,2013-01-17,15
18,2013-01-18,7
19,2013-01-19,1
20,2013-01-20,6
21,2013-01-21,7
22,2013-01-22,18
23,2013-01-23,14
24,2013-01-24,14
25,2013-01-25,18
26,2013-01-26,6
27,2013-01-27,6
28,2013-01-28,18
29,2013-01-29,9
30,2013-01-30,12
31,2013-01-31,17
32,2013-02-01,8
33,2013-02-02,8
34,2013-02-03,10
35,2013-02-04,14
36,2013-02-05,18
37,2013-02-06,14
38,2013-02-07,12
39,2013-02-08,7
40,2013-02-09,3
41,2013-02-10,7
42,2013-02-11,4
43,2013-02-12,9
44,2013-02-13,15
45,2013-02-14,4
46,2013-02-15,13
47,2013-02-16,10
48,2013-02-17,7
49,2013-02-18,6
50,2013-02-19,10
51,2013-02-21,13
52,2013-02-22,13
53,2013-02-23,14
54,2013-02-24,5
55,2013-02-25,5
56,2013-02-26,6
57,2013-02-27,12
58,2013-02-28,10
59,2013-03-01,12
60,2013-03-02,11
61,2013-03-03,15
62,2013-03-04,15
63,2013-03-05,15
64,2013-03-06,6
65,2013-03-07,19
66,2013-03-08,6
67,2013-03-09,10
68,2013-03-10,10
69,2013-03-11,15
70,2013-03-12,9
71,2013-03-13,3
72,2013-03-15,11
73,2013-03-16,9
74,2013-03-17,11
75,2013-03-18,15
76,2013-03-19,9
77,2013-03-20,7
78,2013-03-21,15
79,2013-03-22,11
80,2013-03-23,6
81,2013-03-24,7
82,2013-03-25,12
83,2013-03-26,6
84,2013-03-27,11
85,2013-03-28,10
86,2013-03-29,9
87,2013-03-30,12
88,2013-03-31,3
89,2013-04-01,8
90,2013-04-02,16
91,2013-04-03,9
92,2013-04-04,13
93,2013-04-05,11
94,2013-04-06,9
95,2013-04-07,14
96,2013-04-08,19
97,2013-04-09,7
98,2013-04-10,8
99,2013-04-12,5
100,2013-04-13,7
101,2013-04-14,7
102,2013-04-15,9
103,2013-04-16,15
104,2013-04-17,15
105,2013-04-18,7
106,2013-04-19,4
107,2013-04-20,6
108,2013-04-21,10
109,2013-04-22,14
110,2013-04-23,9
111,2013-04-24,9
112,2013-04-25,15
113,2013-04-26,13
114,2013-04-27,14
115,2013-04-28,12
116,2013-04-30,12
117,2013-05-01,8
118,2013-05-02,13
119,2013-05-03,12
120,2013-05-04,7
121,2013-05-05,18
122,2013-05-06,14
123,2013-05-07,10
124,2013-05-08,12
125,2013-05-09,13
126,2013-05-10,13
127,2013-05-11,13
128,2013-05-12,15
129,2013-05-13,13
130,2013-05-14,6
131,2013-05-15,11
132,2013-05-16,10
133,2013-05-17,11
134,2013-05-18,6
135,2013-05-19,16
136,2013-05-20,14
137,2013-05-21,8
138,2013-05-22,14
139,2013-05-23,7
140,2013-05-24,10
141,2013-05-25,11
142,2013-05-26,17
143,2013-05-27,7
144,2013-05-28,12
145,2013-05-29,11
146,2013-05-30,13
147,2013-05-31,12
148,2013-06-01,11
149,2013-06-02,11
150,2013-06-03,8
151,2013-06-04,11
152,2013-06-05,5
153,2013-06-06,13
154,2013-06-07,9
155,2013-06-08,14
156,2013-06-09,6
157,2013-06-10,18
158,2013-06-11,8
159,2013-06-12,14
160,2013-06-13,11
161,2013-06-14,13
162,2013-06-15,6
163,2013-06-16,8
164,2013-06-17,10
165,2013-06-18,14
166,2013-06-19,12
167,2013-06-20,6
168,2013-06-21,7
169,2013-06-22,3
170,2013-06-23,9
171,2013-06-24,8
172,2013-06-26,8
173,2013-06-27,8
174,2013-06-29,13
175,2013-06-30,8
176,2013-07-01,7
177,2013-07-02,10
178,2013-07-03,9
179,2013-07-04,4
180,2013-07-05,10
181,2013-07-06,6
182,2013-07-07,10
183,2013-07-08,12
184,2013-07-09,13
185,2013-07-10,6
186,2013-07-11,14
187,2013-07-12,10
188,2013-07-13,4
189,2013-07-14,9
190,2013-07-15,5
191,2013-07-16,12
192,2013-07-17,5
193,2013-07-18,10
194,2013-07-19,7
195,2013-07-20,3
196,2013-07-21,4
197,2013-07-22,15
198,2013-07-23,16
199,2013-07-24,10
200,2013-07-25,9
201,2013-07-26,11
202,2013-07-27,5
203,2013-07-28,11
204,2013-07-29,8
205,2013-07-30,17
206,2013-07-31,7
207,2013-08-01,13
208,2013-08-02,2
209,2013-08-03,9
210,2013-08-04,6
211,2013-08-05,10
212,2013-08-06,6
213,2013-08-07,7
214,2013-08-08,18
215,2013-08-09,5
216,2013-08-10,7
217,2013-08-11,9
218,2013-08-12,12
219,2013-08-13,10
220,2013-08-14,12
221,2013-08-15,7
222,2013-08-16,17
223,2013-08-17,5
224,2013-08-18,11
225,2013-08-19,6
226,2013-08-20,9
227,2013-08-21,10
228,2013-08-22,15
229,2013-08-23,9
230,2013-08-24,8
231,2013-08-25,4
232,2013-08-26,12
233,2013-08-27,7
234,2013-08-28,13
235,2013-08-29,16
236,2013-08-30,9
237,2013-08-31,6
238,2013-09-01,10
239,2013-09-02,8
240,2013-09-03,13
241,2013-09-04,8
242,2013-09-05,12
243,2013-09-06,14
244,2013-09-07,4
245,2013-09-08,7
246,2013-09-09,11
247,2013-09-10,10
248,2013-09-11,14
249,2013-09-12,10
250,2013-09-13,7
251,2013-09-14,3
252,2013-09-15,7
253,2013-09-16,14
254,2013-09-17,18
255,2013-09-18,11
256,2013-09-19,9
257,2013-09-20,10
258,2013-09-21,8
259,2013-09-22,8
260,2013-09-23,11
261,2013-09-24,11
262,2013-09-25,13
263,2013-09-26,7
264,2013-09-27,6
265,2013-09-28,11
266,2013-09-29,6
267,2013-09-30,6
268,2013-10-01,13
269,2013-10-02,14
270,2013-10-03,10
271,2013-10-04,8
272,2013-10-05,6
273,2013-10-06,5
274,2013-10-07,12
275,2013-10-08,10
276,2013-10-09,9
277,2013-10-10,16
278,2013-10-11,7
279,2013-10-12,16
280,2013-10-13,6
281,2013-10-14,1
282,2013-10-15,10
283,2013-10-16,5
284,2013-10-17,9
285,2013-10-18,6
286,2013-10-19,14
287,2013-10-20,7
288,2013-10-21,9
