Day,Date,Rides
1,2013-01-01,4
2,2013-01-02,6
3,2013-01-03,7
4,2013-01-04,9
5,2013-01-05,6
6,2013-01-06,6
7,2013-01-07,6
8,2013-01-08,3
9,2013-01-09,5
10,2013-01-10,3
11,2013-01-11,5
12,2013-01-12,2
13,2013-01-13,2
14,2013-01-14,10
15,2013-01-15,5
16,2013-01-16,8
17,2013-01-17,2
18,2013-01-18,7
19,2013-01-19,3
20,2013-01-20,7
21,2013-01-21,4
22,2013-01-22,3
23,2013-01-23,9
24,2013-01-24,1
25,2013-01-25,4
26,2013-01-27,4
27,2013-01-28,10
28,2013-01-29,5
29,2013-01-30,6
30,2013-01-31,6
31,2013-02-01,8
32,2013-02-02,4
33,2013-02-03,5
34,2013-02-04,5
35,2013-02-05,3
36,2013-02-06,6
37,2013-02-07,6
38,2013-02-08,6
39,2013-02-09,9
40,2013-02-10,8
41,2013-02-11,7
42,2013-02-12,7
43,2013-02-13,9
44,2013-02-14,4
45,2013-02-15,9
46,2013-02-16,4
47,2013-02-17,5
48,2013-02-18,3
49,2013-02-19,6
50,2013-02-20,9
51,2013-02-21,10
52,2013-02-22,6
53,2013-02-23,13
54,2013-02-24,7
55,2013-02-25,8
56,2013-02-27,6
57,2013-02-28,4
58,2013-03-01,10
59,2013-03-02,11
60,2013-03-03,9
61,2013-03-04,3
62,2013-03-05,10
63,2013-03-06,11
64,2013-03-07,9
65,2013-03-08,7
66,2013-03-09,6
67,2013-03-10,8
68,2013-03-11,7
69,2013-03-12,8
70,2013-03-13,6
71,2013-03-14,10
72,2013-03-15,6
73,2013-03-16,4
74,2013-03-17,5
75,2013-03-18,7
76,2013-03-19,7
77,2013-03-20,4
78,2013-03-21,7
79,2013-03-22,8
80,2013-03-23,8
81,2013-03-24,7
82,2013-03-25,6
83,2013-03-26,2
84,2013-03-27,2
85,2013-03-28,6
86,2013-03-29,4
87,2013-03-30,8
88,2013-03-31,11
89,2013-04-01,4
90,2013-04-02,6
91,2013-04-03,6
92,2013-04-04,6
93,2013-04-05,5
94,2013-04-06,10
95,2013-04-07,7
96,2013-04-08,8
97,2013-04-09,2
98,2013-04-10,7
99,2013-04-11,10
100,2013-04-12,6
101,2013-04-13,4
102,2013-04-14,7
103,2013-04-15,9
104,2013-04-16,6
105,2013-04-17,4
106,2013-04-18,5
107,2013-04-19,6
108,2013-04-20,4
109,2013-04-21,4
110,2013-04-22,1
111,2013-04-23,3
112,2013-04-24,3
113,2013-04-25,5
114,2013-04-26,4
115,2013-04-27,3
116,2013-04-28,6
117,2013-04-29,8
118,2013-04-30,7
119,2013-05-01,6
120,2013-05-02,5
121,2013-05-03,7
122,2013-05-04,8
123,2013-05-05,12
124,2013-05-06,4
125,2013-05-07,4
126,2013-05-08,7
127,2013-05-09,6
128,2013-05-10,5
129,2013-05-11,8
130,2013-05-12,6
131,2013-05-13,2
132,2013-05-14,2
133,2013-05-15,2
134,2013-05-16,3
135,2013-05-17,4
136,2013-05-18,4
137,2013-05-19,5
138,2013-05-20,3
139,2013-05-21,4
140,2013-05-22,6
141,2013-05-23,5
142,2013-05-24,9
143,2013-05-25,3
144,2013-05-26,8
145,2013-05-27,4
146,2013-05-28,5
147,2013-05-29,2
148,2013-05-30,6
149,2013-05-31,3
150,2013-06-01,2
151,2013-06-02,6
152,2013-06-03,2
153,2013-06-04,2
154,2013-06-05,2
155,2013-06-06,3
156,2013-06-07,9
157,2013-06-08,6
158,2013-06-09,5
159,2013-06-10,6
160,2013-06-11,3
161,2013-06-12,5
162,2013-06-13,5
163,2013-06-14,5
164,2013-06-15,6
165,2013-06-16,3
166,2013-06-17,3
167,2013-06-18,3
168,2013-06-19,4
169,2013-06-20,2
170,2013-06-21,6
171,2013-06-22,4
172,2013-06-23,4
173,2013-06-25,2
174,2013-06-26,4
175,2013-06-27,7
176,2013-06-28,6
177,2013-06-29,3
178,2013-06-30,4
179,2013-07-01,3
180,2013-07-02,1
181,2013-07-03,5
182,2013-07-04,7
183,2013-07-05,7
184,2013-07-06,4
185,2013-07-07,7
186,2013-07-08,9
187,2013-07-09,2
188,2013-07-10,5
189,2013-07-11,3
190,2013-07-12,6
191,2013-07-13,2
192,2013-07-14,6
193,2013-07-15,3
194,2013-07-16,1
195,2013-07-17,2
196,2013-07-18,5
197,2013-07-19,3
198,2013-07-20,4
199,2013-07-21,7
200,2013-07-22,5
201,2013-07-23,2
202,2013-07-24,2
203,2013-07-25,5
204,2013-07-26,3
205,2013-07-27,3
206,2013-07-28,6
207,2013-07-29,3
208,2013-07-30,5
209,2013-07-31,1
210,2013-08-01,6
211,2013-08-02,11
212,2013-08-03,1
213,2013-08-04,6
214,2013-08-05,5
215,2013-08-06,5
216,2013-08-07,8
217,2013-08-08,4
218,2013-08-09,6
219,2013-08-10,6
220,2013-08-11,4
221,2013-08-12,4
222,2013-08-13,8
223,2013-08-14,5
224,2013-08-15,8
225,2013-08-16,4
226,2013-08-17,10
227,2013-08-18,6
228,2013-08-19,3
229,2013-08-20,5
230,2013-08-21,3
231,2013-08-22,4
232,2013-08-23,7
233,2013-08-24,7
234,2013-08-25,7
235,2013-08-26,6
236,2013-08-27,7
237,2013-08-28,7
238,2013-08-29,3
239,2013-08-30,6
240,2013-08-31,6
241,2013-09-01,4
242,2013-09-02,2
243,2013-09-03,2
244,2013-09-04,2
245,2013-09-05,5
246,2013-09-06,7
247,2013-09-07,5
248,2013-09-08,9
249,2013-09-09,7
250,2013-09-10,9
251,2013-09-11,8
252,2013-09-12,13
253,2013-09-13,5
254,2013-09-14,2
255,2013-09-15,6
256,2013-09-16,7
257,2013-09-17,8
258,2013-09-18,5
259,2013-09-19,4
260,2013-09-20,3
261,2013-09-21,6
262,2013-09-22,11
263,2013-09-23,11
264,2013-09-24,4
265,2013-09-25,6
266,2013-09-26,3
267,2013-09-27,4
268,2013-09-28,14
269,2013-09-29,3
270,2013-09-30,6
271,2013-10-01,2
272,2013-10-02,6
273,2013-10-03,4
274,2013-10-04,9
275,2013-10-05,4
276,2013-10-06,2
277,2013-10-07,4
278,2013-10-08,6
279,2013-10-09,5
280,2013-10-10,3
281,2013-10-11,7
282,2013-10-12,5
283,2013-10-13,10
284,2013-10-14,4
285,2013-10-15,4
286,2013-10-16,4
287,2013-10-17,2
288,2013-10-18,6
289,2013-10-19,4
290,2013-10-20,6
291,2013-10-21,3
292,2013-10-22,8
293,2013-10-23,8
294,2013-10-24,6
295,2013-10-25,2
296,2013-10-26,8
297,2013-10-27,7
298,2013-10-28,5
299,2013-10-29,6
300,2013-10-30,5
301,2013-10-31,4
302,2013-11-01,13
303,2013-11-02,6
304,2013-11-03,8
305,2013-11-04,14
306,2013-11-05,9
307,2013-11-06,10
308,2013-11-07,6
309,2013-11-08,9
310,2013-11-09,8
311,2013-11-11,8
312,2013-11-12,5
313,2013-11-13,10
314,2013-11-14,8
315,2013-11-15,5
316,2013-11-16,8
317,2013-11-17,5
318,2013-11-18,4
319,2013-11-19,4
320,2013-11-20,8
321,2013-11-21,12
322,2013-11-22,8
323,2013-11-23,5
324,2013-11-24,7
325,2013-11-25,2
326,2013-11-26,11
327,2013-11-27,7
328,2013-11-28,7
329,2013-11-29,6
330,2013-11-30,2
331,2013-12-01,8
332,2013-12-02,11
333,2013-12-03,7
334,2013-12-04,2
335,2013-12-05,5
336,2013-12-06,8
337,2013-12-07,5
338,2013-12-08,6
