Day,Date,Rides
1,2013-01-01,4
2,2013-01-04,1
3,2013-01-05,4
4,2013-01-07,3
5,2013-01-08,1
6,2013-01-09,2
7,2013-01-10,1
8,2013-01-11,1
9,2013-01-13,1
10,2013-01-14,4
11,2013-01-16,2
12,2013-01-18,3
13,2013-01-22,1
14,2013-01-23,2
15,2013-01-24,3
16,2013-01-25,4
17,2013-01-26,3
18,2013-01-27,2
19,2013-01-28,4
20,2013-01-29,1
21,2013-01-30,1
22,2013-01-31,3
23,2013-02-01,4
24,2013-02-02,4
25,2013-02-03,1
26,2013-02-04,2
27,2013-02-05,1
28,2013-02-07,4
29,2013-02-08,2
30,2013-02-09,3
31,2013-02-10,3
32,2013-02-11,1
33,2013-02-13,3
34,2013-02-14,2
35,2013-02-15,2
36,2013-02-16,3
37,2013-02-19,2
38,2013-02-20,3
39,2013-02-21,2
40,2013-02-22,2
41,2013-02-23,4
42,2013-02-25,4
43,2013-02-26,5
44,2013-02-28,2
45,2013-03-01,5
46,2013-03-03,1
47,2013-03-04,5
48,2013-03-05,4
49,2013-03-06,1
50,2013-03-07,3
51,2013-03-08,3
52,2013-03-11,7
53,2013-03-12,3
54,2013-03-13,2
55,2013-03-14,4
56,2013-03-15,1
57,2013-03-16,3
58,2013-03-17,1
59,2013-03-19,7
60,2013-03-20,2
61,2013-03-21,2
62,2013-03-22,6
63,2013-03-23,2
64,2013-03-24,2
65,2013-03-25,1
66,2013-03-26,2
67,2013-03-28,3
68,2013-03-29,3
69,2013-03-30,6
70,2013-03-31,4
71,2013-04-01,3
72,2013-04-02,1
73,2013-04-03,3
74,2013-04-04,1
75,2013-04-05,4
76,2013-04-06,2
77,2013-04-07,1
78,2013-04-08,6
79,2013-04-09,9
80,2013-04-10,3
81,2013-04-11,6
82,2013-04-12,2
83,2013-04-13,2
84,2013-04-14,3
85,2013-04-15,2
86,2013-04-16,1
87,2013-04-17,4
88,2013-04-18,7
89,2013-04-19,3
90,2013-04-20,5
91,2013-04-21,1
92,2013-04-22,2
93,2013-04-23,4
94,2013-04-24,3
95,2013-04-25,6
96,2013-04-26,7
97,2013-04-27,2
98,2013-04-28,3
99,2013-04-29,3
100,2013-05-01,2
101,2013-05-02,4
102,2013-05-03,4
103,2013-05-04,2
104,2013-05-07,2
105,2013-05-08,1
106,2013-05-09,5
107,2013-05-10,2
108,2013-05-12,4
109,2013-05-13,2
110,2013-05-14,1
111,2013-05-15,3
112,2013-05-16,4
113,2013-05-17,4
114,2013-05-18,6
115,2013-05-19,2
116,2013-05-20,4
117,2013-05-21,5
118,2013-05-22,8
119,2013-05-23,2
120,2013-05-24,5
121,2013-05-25,2
122,2013-05-26,1
123,2013-05-27,7
124,2013-05-28,1
125,2013-05-29,1
126,2013-05-30,3
127,2013-05-31,2
128,2013-06-01,2
129,2013-06-02,2
130,2013-06-03,4
131,2013-06-04,4
132,2013-06-05,2
133,2013-06-06,6
134,2013-06-07,3
135,2013-06-08,4
136,2013-06-10,5
137,2013-06-11,3
138,2013-06-12,6
139,2013-06-13,3
140,2013-06-14,4
141,2013-06-15,3
142,2013-06-17,1
143,2013-06-18,4
144,2013-06-19,3
145,2013-06-20,4
146,2013-06-21,1
147,2013-06-22,3
148,2013-06-23,1
149,2013-06-24,3
150,2013-06-25,3
151,2013-06-26,1
152,2013-06-27,2
153,2013-06-28,3
154,2013-06-29,1
155,2013-06-30,1
156,2013-07-01,3
157,2013-07-02,4
158,2013-07-03,3
159,2013-07-04,3
160,2013-07-05,4
161,2013-07-06,2
162,2013-07-07,1
163,2013-07-08,4
164,2013-07-09,3
165,2013-07-10,3
166,2013-07-11,2
167,2013-07-12,3
168,2013-07-13,3
169,2013-07-14,5
170,2013-07-15,3
171,2013-07-16,3
172,2013-07-17,2
173,2013-07-18,2
174,2013-07-19,2
175,2013-07-21,1
176,2013-07-22,3
177,2013-07-23,2
178,2013-07-24,3
179,2013-07-25,2
180,2013-07-26,3
181,2013-07-27,3
182,2013-07-28,1
183,2013-07-29,6
184,2013-07-30,2
185,2013-07-31,4
186,2013-08-01,3
187,2013-08-02,3
188,2013-08-03,4
189,2013-08-04,3
190,2013-08-05,2
191,2013-08-06,3
192,2013-08-07,1
193,2013-08-08,2
194,2013-08-09,2
195,2013-08-12,1
196,2013-08-13,2
197,2013-08-14,2
198,2013-08-15,3
199,2013-08-17,1
200,2013-08-18,1
201,2013-08-19,3
202,2013-08-20,3
203,2013-08-21,2
204,2013-08-22,4
205,2013-08-23,3
206,2013-08-24,4
207,2013-08-25,1
208,2013-08-26,2
209,2013-08-27,4
210,2013-08-28,5
211,2013-08-29,5
212,2013-08-30,1
213,2013-08-31,4
214,2013-09-01,2
215,2013-09-02,2
216,2013-09-03,4
217,2013-09-04,6
218,2013-09-05,2
219,2013-09-06,1
220,2013-09-07,5
221,2013-09-08,2
222,2013-09-09,2
223,2013-09-10,4
224,2013-09-11,5
225,2013-09-12,3
226,2013-09-14,1
227,2013-09-15,2
228,2013-09-16,2
229,2013-09-17,6
230,2013-09-18,5
231,2013-09-19,3
232,2013-09-20,1
233,2013-09-21,1
234,2013-09-22,2
235,2013-09-24,6
236,2013-09-25,1
237,2013-09-26,5
238,2013-09-27,5
239,2013-09-28,3
240,2013-09-29,4
241,2013-09-30,2
242,2013-10-01,3
243,2013-10-02,5
244,2013-10-03,5
245,2013-10-04,2
246,2013-10-05,4
247,2013-10-06,2
248,2013-10-07,3
249,2013-10-08,3
250,2013-10-09,3
251,2013-10-10,4
252,2013-10-11,3
253,2013-10-12,3
254,2013-10-13,3
255,2013-10-14,4
256,2013-10-15,3
257,2013-10-16,2
258,2013-10-17,4
259,2013-10-18,3
260,2013-10-19,3
