Day,Date,Rides
1,2013-01-01,880
2,2013-01-02,208
3,2013-01-03,178
4,2013-01-04,380
5,2013-01-05,606
6,2013-01-06,373
7,2013-01-07,247
8,2013-01-08,187
9,2013-01-09,206
10,2013-01-10,267
11,2013-01-11,443
12,2013-01-12,722
13,2013-01-13,500
14,2013-01-14,236
15,2013-01-15,242
16,2013-01-16,271
17,2013-01-17,258
18,2013-01-18,427
19,2013-01-19,721
20,2013-01-20,596
21,2013-01-21,249
22,2013-01-22,261
23,2013-01-23,286
24,2013-01-24,303
25,2013-01-25,605
26,2013-01-26,857
27,2013-01-27,542
28,2013-01-28,283
29,2013-01-29,255
30,2013-01-30,263
31,2013-01-31,357
32,2013-02-01,568
33,2013-02-02,811
34,2013-02-03,591
35,2013-02-04,312
36,2013-02-05,254
37,2013-02-06,244
38,2013-02-07,332
39,2013-02-08,540
40,2013-02-09,804
41,2013-02-10,547
42,2013-02-11,277
43,2013-02-12,258
44,2013-02-13,308
45,2013-02-14,422
46,2013-02-15,536
47,2013-02-16,875
48,2013-02-17,651
49,2013-02-18,296
50,2013-02-19,262
51,2013-02-20,340
52,2013-02-21,322
53,2013-02-22,564
54,2013-02-23,831
55,2013-02-24,575
56,2013-02-25,364
57,2013-02-26,308
58,2013-02-27,323
59,2013-02-28,352
60,2013-03-01,615
61,2013-03-02,957
62,2013-03-03,643
63,2013-03-04,345
64,2013-03-05,256
65,2013-03-06,356
66,2013-03-07,402
67,2013-03-08,601
68,2013-03-09,939
69,2013-03-10,598
70,2013-03-11,327
71,2013-03-12,302
72,2013-03-13,286
73,2013-03-14,329
74,2013-03-15,637
75,2013-03-17,736
76,2013-03-18,350
77,2013-03-19,316
78,2013-03-20,284
79,2013-03-21,402
80,2013-03-22,645
81,2013-03-23,866
82,2013-03-24,612
83,2013-03-25,261
84,2013-03-26,266
85,2013-03-27,284
86,2013-03-28,361
87,2013-03-29,587
88,2013-03-30,621
89,2013-03-31,403
90,2013-04-01,258
91,2013-04-02,254
92,2013-04-03,296
93,2013-04-04,355
94,2013-04-05,606
95,2013-04-06,828
96,2013-04-07,611
97,2013-04-08,422
98,2013-04-09,322
99,2013-04-10,283
100,2013-04-11,372
101,2013-04-12,645
102,2013-04-14,633
103,2013-04-15,299
104,2013-04-16,283
105,2013-04-17,388
106,2013-04-18,363
107,2013-04-19,615
108,2013-04-20,966
109,2013-04-21,552
110,2013-04-22,283
111,2013-04-23,302
112,2013-04-24,280
113,2013-04-25,390
114,2013-04-26,579
115,2013-04-27,885
116,2013-04-28,558
117,2013-04-29,278
118,2013-04-30,288
119,2013-05-01,344
120,2013-05-02,392
121,2013-05-03,659
122,2013-05-04,954
123,2013-05-05,646
124,2013-05-06,268
125,2013-05-07,342
126,2013-05-08,309
127,2013-05-09,383
128,2013-05-10,613
129,2013-05-11,867
130,2013-05-12,459
131,2013-05-13,276
132,2013-05-14,329
133,2013-05-15,381
134,2013-05-16,414
135,2013-05-17,627
136,2013-05-18,979
137,2013-05-19,756
138,2013-05-20,324
139,2013-05-21,311
140,2013-05-22,362
141,2013-05-23,456
142,2013-05-24,530
143,2013-05-25,812
144,2013-05-26,634
145,2013-05-27,330
146,2013-05-28,336
147,2013-05-29,434
148,2013-05-30,436
149,2013-05-31,635
150,2013-06-02,707
151,2013-06-03,280
152,2013-06-04,327
153,2013-06-05,313
154,2013-06-06,385
155,2013-06-07,876
156,2013-06-09,959
157,2013-06-10,336
158,2013-06-11,294
159,2013-06-12,410
160,2013-06-13,464
161,2013-06-14,610
162,2013-06-15,929
163,2013-06-16,567
164,2013-06-17,313
165,2013-06-18,304
166,2013-06-19,368
167,2013-06-20,431
168,2013-06-21,669
169,2013-06-23,700
170,2013-06-24,510
171,2013-06-25,509
172,2013-06-26,329
173,2013-06-27,375
174,2013-06-28,700
175,2013-06-29,869
176,2013-06-30,783
177,2013-07-01,325
178,2013-07-02,262
179,2013-07-03,437
180,2013-07-04,604
181,2013-07-05,536
182,2013-07-06,679
183,2013-07-07,508
184,2013-07-08,312
185,2013-07-09,322
186,2013-07-10,314
187,2013-07-11,367
188,2013-07-12,649
189,2013-07-15,354
190,2013-07-16,312
191,2013-07-17,344
192,2013-07-18,390
193,2013-07-19,804
194,2013-07-21,755
195,2013-07-22,371
196,2013-07-23,301
197,2013-07-24,339
198,2013-07-25,399
199,2013-07-26,570
200,2013-07-27,823
201,2013-07-28,626
202,2013-07-29,321
203,2013-07-30,365
204,2013-07-31,397
205,2013-08-01,483
206,2013-08-02,661
207,2013-08-03,878
208,2013-08-04,645
209,2013-08-05,334
210,2013-08-06,299
211,2013-08-07,378
212,2013-08-08,385
213,2013-08-09,556
214,2013-08-12,304
215,2013-08-13,327
216,2013-08-14,343
217,2013-08-15,388
218,2013-08-16,645
219,2013-08-17,948
220,2013-08-18,632
221,2013-08-19,296
222,2013-08-20,293
223,2013-08-21,368
224,2013-08-22,380
225,2013-08-23,625
226,2013-08-24,886
227,2013-08-25,574
228,2013-08-26,314
229,2013-08-27,331
230,2013-08-28,330
231,2013-08-29,396
232,2013-08-30,644
233,2013-08-31,864
234,2013-09-01,756
235,2013-09-02,405
236,2013-09-03,291
237,2013-09-04,294
238,2013-09-05,328
239,2013-09-06,643
240,2013-09-08,873
241,2013-09-09,329
242,2013-09-10,311
243,2013-09-11,327
244,2013-09-12,390
245,2013-09-13,654
246,2013-09-15,833
247,2013-09-16,295
248,2013-09-17,292
249,2013-09-18,340
250,2013-09-19,398
251,2013-09-20,684
252,2013-09-22,674
253,2013-09-23,334
254,2013-09-24,289
255,2013-09-25,338
256,2013-09-26,409
257,2013-09-27,592
258,2013-09-28,963
259,2013-09-29,639
260,2013-09-30,327
261,2013-10-01,326
262,2013-10-02,333
263,2013-10-03,444
264,2013-10-04,625
265,2013-10-05,978
266,2013-10-06,690
267,2013-10-07,332
268,2013-10-08,295
269,2013-10-09,365
270,2013-10-10,474
271,2013-10-11,659
272,2013-10-12,823
273,2013-10-13,696
274,2013-10-14,295
275,2013-10-15,344
276,2013-10-16,390
277,2013-10-17,453
278,2013-10-18,664
279,2013-10-19,972
280,2013-10-20,678
281,2013-10-21,356
282,2013-10-22,305
283,2013-10-23,384
284,2013-10-24,487
285,2013-10-25,723
286,2013-10-27,886
287,2013-10-28,293
288,2013-10-29,333
289,2013-10-30,359
290,2013-10-31,508
291,2013-11-01,808
292,2013-11-03,695
293,2013-11-04,356
294,2013-11-05,320
295,2013-11-06,399
296,2013-11-07,392
297,2013-11-08,687
298,2013-11-10,755
299,2013-11-11,380
300,2013-11-12,336
301,2013-11-13,368
302,2013-11-14,433
303,2013-11-15,696
304,2013-11-17,808
305,2013-11-18,375
306,2013-11-19,305
307,2013-11-20,383
308,2013-11-21,446
309,2013-11-22,799
310,2013-11-24,759
311,2013-11-25,392
312,2013-11-26,397
313,2013-11-27,566
314,2013-11-28,435
315,2013-11-29,377
316,2013-11-30,695
317,2013-12-01,478
318,2013-12-02,334
319,2013-12-03,346
320,2013-12-04,367
321,2013-12-05,467
322,2013-12-06,785
323,2013-12-08,807
324,2013-12-09,513
325,2013-12-10,456
326,2013-12-11,452
327,2013-12-12,575
328,2013-12-13,872
329,2013-12-16,503
330,2013-12-17,455
331,2013-12-18,480
332,2013-12-19,624
333,2013-12-20,833
334,2013-12-22,810
335,2013-12-23,504
336,2013-12-24,324
337,2013-12-25,171
338,2013-12-26,252
339,2013-12-27,538
340,2013-12-28,736
341,2013-12-29,674
342,2013-12-30,512
343,2013-12-31,981
344,2014-01-02,372
345,2014-01-03,587
346,2014-01-04,851
347,2014-01-05,642
348,2014-01-06,415
349,2014-01-07,444
350,2014-01-08,521
351,2014-01-09,527
352,2014-01-10,724
353,2014-01-12,760
354,2014-01-13,441
355,2014-01-14,383
356,2014-01-15,385
357,2014-01-16,439
358,2014-01-17,730
359,2014-01-19,867
360,2014-01-20,387
361,2014-01-21,413
362,2014-01-22,453
363,2014-01-23,505
364,2014-01-24,728
365,2014-01-26,768
366,2014-01-27,440
367,2014-01-28,386
368,2014-01-29,402
369,2014-01-30,481
370,2014-01-31,723
371,2014-02-02,928
372,2014-02-03,483
373,2014-02-04,363
374,2014-02-05,438
375,2014-02-06,551
376,2014-02-07,827
377,2014-02-09,784
378,2014-02-10,479
379,2014-02-11,402
380,2014-02-12,397
381,2014-02-13,493
382,2014-02-14,789
383,2014-02-16,727
384,2014-02-17,424
385,2014-02-18,435
386,2014-02-19,424
387,2014-02-20,518
388,2014-02-21,780
389,2014-02-23,831
390,2014-02-24,431
391,2014-02-25,405
392,2014-02-26,483
393,2014-02-27,483
394,2014-02-28,723
395,2014-03-02,860
396,2014-03-03,530
397,2014-03-04,449
398,2014-03-05,453
399,2014-03-06,484
400,2014-03-07,736
401,2014-03-09,710
402,2014-03-10,412
403,2014-03-11,395
404,2014-03-12,429
405,2014-03-13,478
406,2014-03-14,746
407,2014-03-16,898
408,2014-03-17,428
409,2014-03-18,387
410,2014-03-19,447
411,2014-03-20,465
412,2014-03-21,791
413,2014-03-23,772
414,2014-03-24,385
415,2014-03-25,393
416,2014-03-26,421
417,2014-03-27,489
418,2014-03-28,773
419,2014-03-30,749
420,2014-03-31,410
421,2014-04-01,373
422,2014-04-02,421
423,2014-04-03,484
424,2014-04-04,957
425,2014-04-06,810
426,2014-04-07,330
427,2014-04-08,354
428,2014-04-09,452
429,2014-04-10,457
430,2014-04-11,676
431,2014-04-13,753
432,2014-04-14,410
433,2014-04-15,418
434,2014-04-16,394
435,2014-04-17,495
436,2014-04-18,744
437,2014-04-19,859
438,2014-04-20,548
439,2014-04-21,374
440,2014-04-22,399
441,2014-04-23,494
442,2014-04-24,524
443,2014-04-25,758
444,2014-04-27,836
445,2014-04-28,367
446,2014-04-29,367
447,2014-04-30,416
448,2014-05-01,455
449,2014-05-02,772
450,2014-05-04,833
451,2014-05-05,425
452,2014-05-06,433
453,2014-05-07,420
454,2014-05-08,474
455,2014-05-09,777
456,2014-05-11,659
457,2014-05-12,355
458,2014-05-13,396
459,2014-05-14,425
460,2014-05-15,495
461,2014-05-16,831
462,2014-05-18,832
463,2014-05-19,404
464,2014-05-20,442
465,2014-05-21,497
466,2014-05-22,498
467,2014-05-23,679
468,2014-05-24,964
469,2014-05-25,898
470,2014-05-26,440
471,2014-05-27,402
472,2014-05-28,413
473,2014-05-29,441
474,2014-05-30,752
475,2014-06-01,979
476,2014-06-02,436
477,2014-06-03,427
478,2014-06-04,497
479,2014-06-05,460
480,2014-06-06,970
481,2014-06-09,382
482,2014-06-10,447
483,2014-06-11,444
484,2014-06-12,479
485,2014-06-13,674
486,2014-06-15,657
487,2014-06-16,387
488,2014-06-17,400
489,2014-06-18,409
490,2014-06-19,497
491,2014-06-20,766
492,2014-06-22,800
493,2014-06-23,419
494,2014-06-24,393
495,2014-06-25,404
496,2014-06-26,533
497,2014-06-27,670
498,2014-06-29,843
499,2014-06-30,423
500,2014-07-01,406
501,2014-07-02,408
502,2014-07-03,529
503,2014-07-04,808
504,2014-07-05,679
505,2014-07-06,459
506,2014-07-07,307
507,2014-07-08,349
508,2014-07-09,317
509,2014-07-10,407
510,2014-07-11,661
511,2014-07-14,404
512,2014-07-15,352
513,2014-07-16,389
514,2014-07-17,446
515,2014-07-18,760
516,2014-07-20,761
517,2014-07-21,365
518,2014-07-22,403
519,2014-07-23,395
520,2014-07-24,483
521,2014-07-25,669
522,2014-07-27,707
523,2014-07-28,333
524,2014-07-29,349
525,2014-07-30,398
526,2014-07-31,495
527,2014-08-01,649
528,2014-08-02,881
529,2014-08-03,639
530,2014-08-04,367
531,2014-08-05,343
532,2014-08-06,339
533,2014-08-07,427
534,2014-08-08,661
535,2014-08-11,407
536,2014-08-12,378
537,2014-08-13,391
538,2014-08-14,435
539,2014-08-15,650
540,2014-08-16,877
541,2014-08-17,584
542,2014-08-18,327
543,2014-08-19,353
544,2014-08-20,416
545,2014-08-21,483
546,2014-08-22,684
547,2014-08-23,977
548,2014-08-24,697
549,2014-08-25,334
550,2014-08-26,315
551,2014-08-27,377
552,2014-08-28,438
553,2014-08-29,640
554,2014-08-30,783
555,2014-08-31,743
556,2014-09-01,380
557,2014-09-02,322
558,2014-09-03,371
559,2014-09-04,386
560,2014-09-05,696
561,2014-09-07,821
562,2014-09-08,326
563,2014-09-09,332
564,2014-09-10,366
565,2014-09-11,444
566,2014-09-12,722
567,2014-09-14,756
568,2014-09-15,394
569,2014-09-16,359
570,2014-09-17,379
571,2014-09-18,391
572,2014-09-19,683
573,2014-09-20,923
574,2014-09-21,654
575,2014-09-22,405
576,2014-09-23,366
577,2014-09-24,401
578,2014-09-25,394
579,2014-09-26,615
