Day,Date,Rides
1,2013-01-03,1
2,2013-01-09,1
3,2013-01-13,1
4,2013-01-14,1
5,2013-01-15,1
6,2013-01-16,1
7,2013-01-22,1
8,2013-01-28,1
9,2013-01-29,1
10,2013-01-30,1
11,2013-02-06,1
12,2013-02-07,1
13,2013-02-10,1
14,2013-02-13,1
15,2013-02-15,1
16,2013-02-17,1
17,2013-02-20,1
18,2013-02-26,1
19,2013-03-05,1
20,2013-03-08,1
21,2013-03-17,1
22,2013-03-18,1
23,2013-03-21,1
24,2013-03-24,1
25,2013-03-26,1
26,2013-03-30,1
27,2013-03-31,1
28,2013-04-01,1
29,2013-04-07,1
30,2013-04-09,1
31,2013-04-12,1
32,2013-04-15,1
33,2013-04-22,1
34,2013-04-23,1
35,2013-04-24,1
36,2013-05-02,1
37,2013-05-05,1
38,2013-05-13,1
39,2013-05-23,1
40,2013-06-03,1
41,2013-06-12,1
42,2013-06-21,1
43,2013-06-24,1
44,2013-06-28,1
45,2013-07-21,1
46,2013-07-23,1
47,2013-07-24,1
48,2013-07-29,1
49,2013-08-08,1
50,2013-08-20,1
51,2013-08-21,1
52,2013-08-22,1
53,2013-08-25,1
54,2013-08-28,1
55,2013-09-03,1
56,2013-09-07,1
57,2013-09-10,1
58,2013-09-29,1
59,2013-10-04,1
60,2013-10-16,1
61,2013-10-21,1
62,2013-11-04,1
63,2013-11-11,1
64,2013-11-14,1
65,2013-11-21,1
66,2013-11-26,1
67,2013-11-29,1
68,2013-12-01,1
69,2013-12-08,1
70,2013-12-17,1
71,2013-12-18,1
72,2013-12-19,1
73,2013-12-24,1
74,2013-12-26,1
75,2014-01-01,1
76,2014-01-16,1
77,2014-01-27,1
78,2014-01-31,1
79,2014-02-01,1
80,2014-02-04,1
81,2014-02-12,1
82,2014-02-15,1
83,2014-02-21,1
84,2014-02-27,1
85,2014-03-05,1
86,2014-03-07,1
87,2014-03-11,1
88,2014-03-12,1
89,2014-03-15,1
90,2014-03-17,1
91,2014-03-20,1
92,2014-03-24,1
93,2014-03-27,1
94,2014-03-28,1
95,2014-04-03,1
96,2014-04-04,1
97,2014-04-05,1
98,2014-04-06,1
99,2014-04-08,1
100,2014-04-09,1
101,2014-04-11,1
102,2014-04-13,1
103,2014-04-14,1
104,2014-04-16,1
105,2014-04-17,1
106,2014-04-28,1
107,2014-04-29,1
108,2014-05-02,1
109,2014-05-06,1
110,2014-05-07,1
111,2014-05-14,1
112,2014-05-22,1
113,2014-05-30,1
114,2014-06-03,1
115,2014-06-11,1
116,2014-06-30,1
117,2014-07-02,1
118,2014-07-03,1
119,2014-07-04,1
120,2014-07-12,1
121,2014-07-20,1
122,2014-07-21,1
123,2014-07-25,1
124,2014-08-17,1
125,2014-08-23,1
126,2014-08-30,1
127,2014-09-03,1
128,2014-09-07,1
129,2014-09-11,1
130,2014-09-12,1
131,2014-09-19,1
132,2014-09-30,1
133,2014-10-01,1
134,2014-10-10,1
135,2014-10-15,1
136,2014-10-17,1
137,2014-10-27,1
138,2014-10-28,1
139,2014-11-11,1
140,2014-11-24,1
141,2014-12-03,1
142,2014-12-05,1
143,2014-12-07,1
144,2014-12-12,1
145,2014-12-17,1
146,2015-01-05,1
147,2015-01-06,1
148,2015-01-16,1
149,2015-01-20,1
150,2015-01-22,1
151,2015-01-25,1
152,2015-01-29,1
153,2015-02-13,1
154,2015-02-15,1
155,2015-02-18,1
156,2015-02-24,1
157,2015-02-28,1
158,2015-03-07,1
159,2015-03-11,1
160,2015-03-16,1
161,2015-03-19,1
162,2015-03-20,1
163,2015-03-24,1
164,2015-03-26,1
165,2015-03-31,1
166,2015-04-01,1
167,2015-04-08,1
168,2015-04-09,1
169,2015-04-15,1
170,2015-04-17,1
171,2015-04-19,1
172,2015-04-20,1
173,2015-04-23,1
174,2015-05-12,1
175,2015-05-18,1
176,2015-05-19,1
177,2015-05-20,1
178,2015-05-22,1
179,2015-05-23,1
180,2015-06-03,1
181,2015-06-08,1
182,2015-06-09,1
183,2015-06-14,1
184,2015-06-15,1
185,2015-06-16,1
186,2015-06-17,1
187,2015-06-20,1
188,2015-06-24,1
189,2015-06-30,1
190,2015-07-01,1
191,2015-07-02,1
192,2015-07-04,1
193,2015-07-09,1
194,2015-07-13,1
195,2015-07-18,1
196,2015-07-21,1
197,2015-07-26,1
198,2015-08-01,1
199,2015-08-06,1
200,2015-08-13,1
201,2015-08-17,1
202,2015-08-25,1
203,2015-08-28,1
204,2015-09-08,1
205,2015-09-15,1
206,2015-09-21,1
207,2015-09-28,1
208,2015-10-08,1
209,2015-10-15,1
210,2015-10-19,1
211,2015-10-25,1
212,2015-10-29,1
213,2015-11-03,1
214,2015-11-19,1
215,2015-11-24,1
216,2015-11-30,1
217,2015-12-03,1
218,2015-12-10,1
219,2015-12-14,1
220,2015-12-26,1
221,2015-12-30,1
222,2016-01-13,1
223,2016-01-20,1
224,2016-01-26,1
225,2016-01-27,1
226,2016-01-29,1
227,2016-02-02,1
228,2016-02-07,1
229,2016-02-08,1
230,2016-02-14,1
231,2016-02-15,1
232,2016-02-16,1
233,2016-02-17,1
234,2016-02-19,1
235,2016-02-24,1
236,2016-02-28,1
237,2016-02-29,1
238,2016-03-14,1
239,2016-03-22,1
240,2016-03-23,1
241,2016-03-24,1
242,2016-04-05,1
243,2016-04-08,1
244,2016-04-14,1
245,2016-05-14,1
246,2016-05-21,1
247,2016-06-03,1
248,2016-06-24,1
249,2016-07-02,1
250,2016-07-09,1
251,2016-07-16,1
252,2016-07-18,1
253,2016-07-26,1
254,2016-08-24,1
255,2016-09-13,1
256,2016-09-20,1
257,2016-10-01,1
258,2016-11-01,1
259,2016-11-06,1
260,2016-11-19,1
261,2016-11-20,1
262,2016-11-23,1
263,2016-12-04,1
264,2016-12-11,1
265,2016-12-13,1
266,2016-12-17,1
267,2016-12-23,1
268,2016-12-24,1
