Day,Date,Rides
1,2013-01-01,9
2,2013-01-02,4
3,2013-01-03,6
4,2013-01-04,13
5,2013-01-05,1
6,2013-01-06,6
7,2013-01-07,4
8,2013-01-08,12
9,2013-01-09,6
10,2013-01-10,2
11,2013-01-11,4
12,2013-01-12,6
13,2013-01-13,1
14,2013-01-14,8
15,2013-01-15,4
16,2013-01-16,7
17,2013-01-17,6
18,2013-01-18,3
19,2013-01-19,5
20,2013-01-20,5
21,2013-01-21,6
22,2013-01-22,4
23,2013-01-23,1
24,2013-01-24,9
25,2013-01-25,7
26,2013-01-26,5
27,2013-01-27,3
28,2013-01-28,2
29,2013-01-29,5
30,2013-01-30,8
31,2013-01-31,8
32,2013-02-01,12
33,2013-02-02,10
34,2013-02-03,8
35,2013-02-04,8
36,2013-02-05,7
37,2013-02-06,12
38,2013-02-07,7
39,2013-02-08,8
40,2013-02-09,9
41,2013-02-10,4
42,2013-02-11,7
43,2013-02-12,7
44,2013-02-13,11
45,2013-02-14,9
46,2013-02-15,6
47,2013-02-16,7
48,2013-02-17,13
49,2013-02-18,7
50,2013-02-19,6
51,2013-02-20,4
52,2013-02-21,7
53,2013-02-22,11
54,2013-02-23,12
55,2013-02-24,7
56,2013-02-25,10
57,2013-02-26,8
58,2013-02-27,8
59,2013-02-28,11
60,2013-03-01,6
61,2013-03-02,7
62,2013-03-03,9
63,2013-03-04,7
64,2013-03-05,10
65,2013-03-06,13
66,2013-03-07,9
67,2013-03-08,9
68,2013-03-09,5
69,2013-03-10,6
70,2013-03-11,11
71,2013-03-12,12
72,2013-03-13,8
73,2013-03-14,8
74,2013-03-15,9
75,2013-03-16,4
76,2013-03-17,5
77,2013-03-18,7
78,2013-03-19,8
79,2013-03-20,9
80,2013-03-21,8
81,2013-03-22,8
82,2013-03-23,4
83,2013-03-24,10
84,2013-03-25,7
85,2013-03-26,8
86,2013-03-27,14
87,2013-03-28,7
88,2013-03-29,4
89,2013-03-30,7
90,2013-03-31,7
91,2013-04-01,9
92,2013-04-02,9
93,2013-04-03,12
94,2013-04-04,6
95,2013-04-05,13
96,2013-04-06,6
97,2013-04-07,4
98,2013-04-08,7
99,2013-04-09,13
