Day,Date,Rides
1,2013-01-01,33
2,2013-01-02,23
3,2013-01-03,19
4,2013-01-04,23
5,2013-01-05,18
6,2013-01-06,11
7,2013-01-07,23
8,2013-01-08,15
9,2013-01-09,17
10,2013-01-10,19
11,2013-01-11,19
12,2013-01-12,24
13,2013-01-13,14
14,2013-01-14,9
15,2013-01-15,13
16,2013-01-16,24
17,2013-01-17,21
18,2013-01-18,26
19,2013-01-19,26
20,2013-01-20,16
21,2013-01-21,34
22,2013-01-22,26
23,2013-01-23,22
24,2013-01-24,23
25,2013-01-25,22
26,2013-01-26,23
27,2013-01-27,21
28,2013-01-28,16
29,2013-01-29,16
30,2013-01-30,20
31,2013-01-31,21
32,2013-02-01,29
33,2013-02-02,25
34,2013-02-03,21
35,2013-02-04,19
36,2013-02-05,15
37,2013-02-06,19
38,2013-02-07,13
39,2013-02-08,24
40,2013-02-09,24
41,2013-02-10,17
42,2013-02-11,19
43,2013-02-12,14
44,2013-02-13,23
45,2013-02-14,8
46,2013-02-15,27
47,2013-02-16,20
48,2013-02-17,17
49,2013-02-18,15
50,2013-02-19,17
51,2013-02-20,25
52,2013-02-21,24
53,2013-02-22,38
54,2013-02-23,45
55,2013-02-24,30
56,2013-02-25,26
57,2013-02-26,26
58,2013-02-27,21
59,2013-02-28,39
60,2013-03-01,53
61,2013-03-03,21
62,2013-03-04,29
63,2013-03-05,20
64,2013-03-06,25
65,2013-03-07,29
66,2013-03-08,41
67,2013-03-09,35
68,2013-03-10,17
69,2013-03-11,29
70,2013-03-12,25
71,2013-03-13,25
72,2013-03-14,28
73,2013-03-15,31
74,2013-03-16,36
75,2013-03-17,42
76,2013-03-18,37
77,2013-03-19,21
78,2013-03-20,31
79,2013-03-21,24
80,2013-03-22,24
81,2013-03-23,36
82,2013-03-24,14
83,2013-03-25,15
84,2013-03-26,18
85,2013-03-27,13
86,2013-03-28,21
87,2013-03-29,24
88,2013-03-30,23
89,2013-03-31,23
90,2013-04-01,53
91,2013-04-02,13
92,2013-04-03,18
93,2013-04-04,19
94,2013-04-05,36
95,2013-04-06,36
96,2013-04-07,50
97,2013-04-08,26
98,2013-04-09,18
99,2013-04-10,19
100,2013-04-11,29
101,2013-04-12,35
102,2013-04-13,40
103,2013-04-14,27
104,2013-04-15,21
105,2013-04-16,34
106,2013-04-17,27
107,2013-04-18,26
108,2013-04-19,42
109,2013-04-20,47
110,2013-04-21,31
111,2013-04-22,28
112,2013-04-23,23
113,2013-04-24,30
114,2013-04-25,28
115,2013-04-26,28
116,2013-04-27,37
117,2013-04-28,33
118,2013-04-29,14
119,2013-04-30,16
120,2013-05-01,26
121,2013-05-02,22
122,2013-05-03,36
123,2013-05-04,37
124,2013-05-05,23
125,2013-05-06,26
126,2013-05-07,23
127,2013-05-08,22
128,2013-05-09,30
129,2013-05-10,22
130,2013-05-11,30
131,2013-05-12,34
132,2013-05-13,25
133,2013-05-14,24
134,2013-05-15,18
135,2013-05-16,27
136,2013-05-17,49
137,2013-05-18,31
138,2013-05-19,33
139,2013-05-20,25
140,2013-05-21,35
141,2013-05-22,29
142,2013-05-23,30
143,2013-05-24,32
144,2013-05-25,44
145,2013-05-26,27
146,2013-05-27,31
147,2013-05-28,36
148,2013-05-29,29
149,2013-05-30,23
150,2013-05-31,36
151,2013-06-01,44
152,2013-06-02,24
153,2013-06-03,27
154,2013-06-04,14
155,2013-06-05,28
156,2013-06-06,24
157,2013-06-07,32
158,2013-06-08,35
159,2013-06-09,38
160,2013-06-10,30
161,2013-06-11,20
162,2013-06-12,14
163,2013-06-13,26
164,2013-06-14,50
165,2013-06-15,31
166,2013-06-16,26
167,2013-06-17,21
168,2013-06-18,18
169,2013-06-19,26
170,2013-06-20,19
171,2013-06-21,41
172,2013-06-22,27
173,2013-06-23,26
174,2013-06-24,35
175,2013-06-25,27
176,2013-06-26,27
177,2013-06-27,26
178,2013-06-28,36
179,2013-06-29,37
180,2013-06-30,27
181,2013-07-01,17
182,2013-07-02,30
183,2013-07-03,21
184,2013-07-04,21
185,2013-07-05,29
186,2013-07-06,33
187,2013-07-07,16
188,2013-07-08,30
189,2013-07-09,17
190,2013-07-10,19
191,2013-07-11,26
192,2013-07-12,26
193,2013-07-13,22
194,2013-07-14,34
195,2013-07-15,18
196,2013-07-16,23
197,2013-07-17,23
198,2013-07-18,23
199,2013-07-19,29
200,2013-07-20,47
201,2013-07-21,32
202,2013-07-22,25
203,2013-07-23,26
204,2013-07-24,20
205,2013-07-25,24
206,2013-07-26,34
207,2013-07-27,38
208,2013-07-28,20
209,2013-07-29,23
210,2013-07-30,6
211,2013-07-31,13
212,2013-08-01,14
213,2013-08-02,28
214,2013-08-03,29
215,2013-08-04,34
216,2013-08-05,26
217,2013-08-06,32
218,2013-08-07,23
219,2013-08-08,25
220,2013-08-09,31
221,2013-08-10,43
222,2013-08-11,27
223,2013-08-12,30
224,2013-08-13,27
225,2013-08-14,21
226,2013-08-15,23
227,2013-08-16,36
228,2013-08-17,32
229,2013-08-18,18
230,2013-08-19,29
231,2013-08-20,19
232,2013-08-21,23
233,2013-08-22,29
234,2013-08-23,28
235,2013-08-24,41
236,2013-08-25,29
237,2013-08-26,28
238,2013-08-27,31
239,2013-08-28,30
240,2013-08-29,19
241,2013-08-30,53
242,2013-08-31,40
243,2013-09-01,29
244,2013-09-02,16
245,2013-09-03,37
246,2013-09-04,26
247,2013-09-05,22
248,2013-09-06,22
249,2013-09-07,32
250,2013-09-08,36
251,2013-09-09,36
252,2013-09-10,26
253,2013-09-11,20
254,2013-09-12,30
255,2013-09-13,39
256,2013-09-14,41
257,2013-09-15,29
258,2013-09-16,28
259,2013-09-17,23
260,2013-09-18,24
261,2013-09-19,22
262,2013-09-20,40
263,2013-09-21,48
264,2013-09-22,27
265,2013-09-23,28
266,2013-09-24,28
267,2013-09-25,24
268,2013-09-26,24
269,2013-09-27,38
270,2013-09-28,40
271,2013-09-29,37
272,2013-09-30,18
273,2013-10-01,27
274,2013-10-02,35
275,2013-10-03,17
276,2013-10-04,43
277,2013-10-05,33
278,2013-10-06,29
279,2013-10-07,20
280,2013-10-08,29
281,2013-10-09,24
282,2013-10-10,27
283,2013-10-11,33
284,2013-10-12,35
285,2013-10-13,35
286,2013-10-14,20
287,2013-10-15,24
288,2013-10-16,23
289,2013-10-17,32
290,2013-10-18,46
291,2013-10-19,48
292,2013-10-20,31
293,2013-10-21,39
294,2013-10-22,19
295,2013-10-23,30
296,2013-10-24,27
297,2013-10-25,41
298,2013-10-26,51
299,2013-10-27,35
300,2013-10-28,24
301,2013-10-29,27
302,2013-10-30,17
303,2013-10-31,28
304,2013-11-01,35
305,2013-11-02,33
306,2013-11-03,25
307,2013-11-04,17
308,2013-11-05,35
309,2013-11-06,35
310,2013-11-07,33
311,2013-11-08,38
312,2013-11-09,36
313,2013-11-10,46
314,2013-11-11,21
315,2013-11-12,26
316,2013-11-13,28
317,2013-11-14,22
318,2013-11-15,43
319,2013-11-17,38
320,2013-11-18,33
321,2013-11-19,28
322,2013-11-20,39
323,2013-11-21,27
324,2013-11-22,26
325,2013-11-23,29
326,2013-11-24,38
327,2013-11-25,17
328,2013-11-26,29
329,2013-11-27,43
330,2013-11-28,34
331,2013-11-29,24
332,2013-11-30,43
333,2013-12-01,30
334,2013-12-02,37
335,2013-12-03,26
336,2013-12-04,25
337,2013-12-05,27
338,2013-12-06,39
339,2013-12-07,37
340,2013-12-08,30
341,2013-12-09,27
342,2013-12-10,28
343,2013-12-11,30
344,2013-12-12,40
345,2013-12-13,35
346,2013-12-14,49
347,2013-12-15,47
348,2013-12-16,25
349,2013-12-17,25
350,2013-12-18,38
351,2013-12-19,27
352,2013-12-20,43
353,2013-12-21,45
354,2013-12-22,31
355,2013-12-23,37
356,2013-12-24,38
357,2013-12-25,13
358,2013-12-26,26
359,2013-12-27,38
360,2013-12-28,34
361,2013-12-29,37
362,2013-12-30,25
363,2013-12-31,31
364,2014-01-01,39
365,2014-01-02,29
366,2014-01-03,37
367,2014-01-04,37
368,2014-01-05,24
369,2014-01-06,35
370,2014-01-07,34
371,2014-01-08,38
372,2014-01-09,34
373,2014-01-10,43
374,2014-01-11,46
375,2014-01-12,31
376,2014-01-13,35
377,2014-01-14,29
378,2014-01-15,28
379,2014-01-16,19
380,2014-01-17,37
381,2014-01-18,32
382,2014-01-19,32
383,2014-01-20,27
384,2014-01-21,20
385,2014-01-22,31
386,2014-01-23,29
387,2014-01-24,25
388,2014-01-25,45
389,2014-01-26,31
390,2014-01-27,42
391,2014-01-28,39
392,2014-01-29,27
393,2014-01-30,33
394,2014-01-31,41
395,2014-02-01,34
396,2014-02-02,25
397,2014-02-03,36
398,2014-02-04,31
399,2014-02-05,35
400,2014-02-06,39
401,2014-02-07,29
402,2014-02-08,29
403,2014-02-09,33
404,2014-02-10,32
405,2014-02-11,27
406,2014-02-12,27
407,2014-02-13,40
408,2014-02-14,46
409,2014-02-15,48
410,2014-02-16,32
411,2014-02-17,21
412,2014-02-18,34
413,2014-02-19,25
414,2014-02-20,36
415,2014-02-21,40
416,2014-02-22,53
417,2014-02-23,31
418,2014-02-24,29
419,2014-02-25,32
420,2014-02-26,27
421,2014-02-27,46
422,2014-03-01,54
423,2014-03-02,29
424,2014-03-03,17
425,2014-03-04,29
426,2014-03-05,35
427,2014-03-06,30
428,2014-03-07,42
429,2014-03-08,39
430,2014-03-09,37
431,2014-03-10,37
432,2014-03-11,31
433,2014-03-12,38
434,2014-03-13,23
435,2014-03-14,43
436,2014-03-15,45
437,2014-03-16,39
438,2014-03-17,25
439,2014-03-18,18
440,2014-03-19,26
441,2014-03-20,37
442,2014-03-21,40
443,2014-03-22,37
444,2014-03-23,39
445,2014-03-24,38
446,2014-03-25,27
447,2014-03-26,26
448,2014-03-27,30
449,2014-03-28,29
450,2014-03-29,39
451,2014-03-30,50
452,2014-04-01,31
453,2014-04-02,27
454,2014-04-03,28
455,2014-04-05,49
456,2014-04-06,30
457,2014-04-07,43
458,2014-04-08,17
459,2014-04-09,29
460,2014-04-10,47
461,2014-04-11,36
462,2014-04-13,39
463,2014-04-14,32
464,2014-04-15,36
465,2014-04-16,35
466,2014-04-17,37
467,2014-04-18,38
468,2014-04-19,50
469,2014-04-20,40
470,2014-04-21,35
471,2014-04-22,20
472,2014-04-23,26
473,2014-04-24,35
474,2014-04-25,52
475,2014-04-27,44
476,2014-04-28,40
477,2014-04-29,38
478,2014-04-30,36
479,2014-05-01,36
480,2014-05-02,49
481,2014-05-04,54
482,2014-05-05,45
483,2014-05-06,43
484,2014-05-07,33
485,2014-05-08,44
486,2014-05-09,52
487,2014-05-11,34
488,2014-05-12,31
489,2014-05-13,44
490,2014-05-14,39
491,2014-05-15,41
492,2014-05-16,43
493,2014-05-17,53
494,2014-05-18,36
495,2014-05-19,33
496,2014-05-20,27
497,2014-05-21,29
498,2014-05-22,48
499,2014-05-23,46
500,2014-05-25,52
501,2014-05-26,32
502,2014-05-27,38
503,2014-05-28,47
504,2014-05-29,27
505,2014-05-30,45
506,2014-05-31,46
507,2014-06-01,41
508,2014-06-02,43
509,2014-06-03,25
510,2014-06-04,35
511,2014-06-05,32
512,2014-06-06,43
513,2014-06-08,51
514,2014-06-09,38
515,2014-06-10,32
516,2014-06-11,43
517,2014-06-12,30
518,2014-06-13,43
519,2014-06-15,38
520,2014-06-16,33
521,2014-06-17,41
522,2014-06-18,30
523,2014-06-19,35
524,2014-06-20,26
525,2014-06-21,45
526,2014-06-22,29
527,2014-06-23,23
528,2014-06-24,21
529,2014-06-25,16
530,2014-06-26,23
531,2014-06-27,48
532,2014-06-28,37
533,2014-06-29,38
534,2014-06-30,37
535,2014-07-01,21
536,2014-07-02,25
537,2014-07-03,28
538,2014-07-04,43
539,2014-07-05,45
540,2014-07-06,34
541,2014-07-07,43
542,2014-07-08,37
543,2014-07-09,34
544,2014-07-10,29
545,2014-07-11,29
546,2014-07-12,49
547,2014-07-13,31
548,2014-07-14,37
549,2014-07-15,35
550,2014-07-16,39
551,2014-07-17,35
552,2014-07-19,46
553,2014-07-20,40
554,2014-07-21,31
555,2014-07-22,21
556,2014-07-23,34
557,2014-07-24,30
558,2014-07-25,34
559,2014-07-26,43
560,2014-07-27,29
561,2014-07-28,34
562,2014-07-29,32
563,2014-07-30,26
564,2014-07-31,27
565,2014-08-01,45
566,2014-08-02,54
567,2014-08-03,44
568,2014-08-04,33
569,2014-08-05,19
570,2014-08-06,37
571,2014-08-07,43
572,2014-08-08,46
573,2014-08-09,35
574,2014-08-10,38
575,2014-08-11,37
576,2014-08-12,28
577,2014-08-13,27
578,2014-08-14,34
579,2014-08-15,40
580,2014-08-16,47
581,2014-08-17,26
582,2014-08-18,28
583,2014-08-19,22
584,2014-08-20,26
585,2014-08-21,25
586,2014-08-22,39
587,2014-08-23,42
588,2014-08-24,27
589,2014-08-25,52
590,2014-08-26,33
591,2014-08-27,37
592,2014-08-28,43
593,2014-08-29,48
594,2014-08-30,43
595,2014-08-31,50
596,2014-09-01,23
597,2014-09-02,36
598,2014-09-03,24
599,2014-09-04,23
600,2014-09-05,36
601,2014-09-06,30
602,2014-09-07,32
603,2014-09-08,34
604,2014-09-09,33
605,2014-09-10,40
606,2014-09-11,40
607,2014-09-12,42
608,2014-09-13,33
609,2014-09-14,37
610,2014-09-15,32
611,2014-09-16,21
612,2014-09-17,23
613,2014-09-18,26
614,2014-09-19,37
615,2014-09-20,31
616,2014-09-21,36
617,2014-09-22,34
618,2014-09-23,22
619,2014-09-24,25
620,2014-09-25,17
621,2014-09-26,22
622,2014-09-27,38
623,2014-09-28,30
624,2014-09-29,26
625,2014-09-30,20
626,2014-10-01,17
627,2014-10-02,25
628,2014-10-03,39
629,2014-10-04,22
630,2014-10-05,28
631,2014-10-06,27
632,2014-10-07,47
633,2014-10-08,27
634,2014-10-09,23
635,2014-10-10,24
636,2014-10-11,30
637,2014-10-12,43
638,2014-10-13,25
639,2014-10-14,22
640,2014-10-15,29
641,2014-10-16,23
642,2014-10-17,40
643,2014-10-18,48
644,2014-10-19,27
645,2014-10-20,24
646,2014-10-21,17
647,2014-10-22,31
648,2014-10-23,37
649,2014-10-24,34
650,2014-10-25,40
651,2014-10-26,29
652,2014-10-27,33
653,2014-10-28,26
654,2014-10-29,23
655,2014-10-30,20
656,2014-10-31,46
657,2014-11-01,50
658,2014-11-02,35
659,2014-11-03,32
660,2014-11-04,26
661,2014-11-05,35
662,2014-11-06,27
663,2014-11-07,27
664,2014-11-08,33
665,2014-11-09,33
666,2014-11-10,21
667,2014-11-11,21
668,2014-11-12,23
669,2014-11-13,25
670,2014-11-14,36
671,2014-11-15,41
672,2014-11-16,28
673,2014-11-17,34
674,2014-11-18,35
675,2014-11-19,36
676,2014-11-20,53
677,2014-11-21,22
678,2014-11-22,36
679,2014-11-23,31
680,2014-11-24,22
681,2014-11-25,24
682,2014-11-26,27
683,2014-11-27,31
684,2014-11-28,22
685,2014-11-29,28
686,2014-11-30,35
687,2014-12-01,18
688,2014-12-02,32
689,2014-12-03,33
690,2014-12-04,23
691,2014-12-05,44
692,2014-12-06,49
693,2014-12-07,29
694,2014-12-08,34
695,2014-12-09,30
696,2014-12-10,29
697,2014-12-11,30
698,2014-12-12,48
699,2014-12-13,50
700,2014-12-14,26
701,2014-12-15,34
702,2014-12-16,24
703,2014-12-17,32
704,2014-12-18,28
705,2014-12-19,39
706,2014-12-20,33
707,2014-12-21,28
708,2014-12-22,16
709,2014-12-23,26
710,2014-12-24,19
711,2014-12-25,12
712,2014-12-26,19
713,2014-12-27,28
714,2014-12-28,19
715,2014-12-29,24
716,2014-12-30,20
717,2014-12-31,37
718,2015-01-01,33
719,2015-01-02,25
720,2015-01-03,29
721,2015-01-04,24
722,2015-01-05,23
723,2015-01-06,19
724,2015-01-07,24
725,2015-01-08,22
726,2015-01-09,33
727,2015-01-10,37
728,2015-01-11,14
729,2015-01-12,32
730,2015-01-13,28
731,2015-01-14,33
732,2015-01-15,34
733,2015-01-16,36
734,2015-01-17,23
735,2015-01-18,28
736,2015-01-19,21
737,2015-01-20,26
738,2015-01-21,36
739,2015-01-22,23
740,2015-01-23,29
741,2015-01-24,41
742,2015-01-25,34
743,2015-01-26,22
744,2015-01-27,25
745,2015-01-28,25
746,2015-01-29,26
747,2015-01-30,25
748,2015-01-31,37
749,2015-02-01,30
750,2015-02-02,24
751,2015-02-03,32
752,2015-02-04,29
753,2015-02-05,27
754,2015-02-06,40
755,2015-02-07,32
756,2015-02-08,21
757,2015-02-09,27
758,2015-02-10,27
759,2015-02-11,32
760,2015-02-12,31
761,2015-02-13,41
762,2015-02-14,55
763,2015-02-15,30
764,2015-02-16,40
765,2015-02-17,36
766,2015-02-18,30
767,2015-02-19,51
768,2015-02-20,48
769,2015-02-21,43
770,2015-02-22,28
771,2015-02-23,36
772,2015-02-24,44
773,2015-02-25,28
774,2015-02-26,28
775,2015-02-27,34
776,2015-02-28,27
777,2015-03-01,38
778,2015-03-02,28
779,2015-03-03,36
780,2015-03-04,32
781,2015-03-05,42
782,2015-03-06,29
783,2015-03-07,32
784,2015-03-08,35
785,2015-03-09,33
786,2015-03-10,23
