Day,Date,Rides
1,2013-01-01,126
2,2013-01-02,31
3,2013-01-03,39
4,2013-01-04,38
5,2013-01-05,56
6,2013-01-06,33
7,2013-01-07,40
8,2013-01-08,29
9,2013-01-09,22
10,2013-01-10,46
11,2013-01-11,56
12,2013-01-12,55
13,2013-01-13,33
14,2013-01-14,37
15,2013-01-15,24
16,2013-01-16,35
17,2013-01-17,39
18,2013-01-18,44
19,2013-01-19,74
20,2013-01-20,57
21,2013-01-21,49
22,2013-01-22,37
23,2013-01-23,43
24,2013-01-24,40
25,2013-01-25,45
26,2013-01-26,70
27,2013-01-27,46
28,2013-01-28,47
29,2013-01-29,41
30,2013-01-30,40
31,2013-01-31,33
32,2013-02-01,69
33,2013-02-02,88
34,2013-02-03,56
35,2013-02-04,28
36,2013-02-05,29
37,2013-02-06,42
38,2013-02-07,37
39,2013-02-08,94
40,2013-02-09,85
41,2013-02-10,70
42,2013-02-11,39
43,2013-02-12,31
44,2013-02-13,47
45,2013-02-14,39
46,2013-02-15,73
47,2013-02-16,71
48,2013-02-17,74
49,2013-02-18,38
50,2013-02-19,44
51,2013-02-20,50
52,2013-02-21,58
53,2013-02-22,66
54,2013-02-23,107
55,2013-02-24,64
56,2013-02-25,39
57,2013-02-26,55
58,2013-02-27,58
59,2013-02-28,60
60,2013-03-01,76
61,2013-03-02,103
62,2013-03-03,70
63,2013-03-04,46
64,2013-03-05,57
65,2013-03-06,55
66,2013-03-07,59
67,2013-03-08,88
68,2013-03-09,113
69,2013-03-10,89
70,2013-03-11,64
71,2013-03-12,41
72,2013-03-13,50
73,2013-03-14,52
74,2013-03-15,71
75,2013-03-16,95
76,2013-03-17,87
77,2013-03-18,42
78,2013-03-19,55
79,2013-03-20,53
80,2013-03-21,61
81,2013-03-22,92
82,2013-03-23,77
83,2013-03-24,55
84,2013-03-25,44
85,2013-03-26,56
86,2013-03-27,56
87,2013-03-28,56
88,2013-03-29,62
89,2013-03-30,63
90,2013-03-31,62
91,2013-04-01,60
92,2013-04-02,48
93,2013-04-03,50
94,2013-04-04,55
95,2013-04-05,67
96,2013-04-06,80
97,2013-04-07,55
98,2013-04-08,51
99,2013-04-09,38
100,2013-04-10,49
101,2013-04-11,67
102,2013-04-12,114
103,2013-04-13,120
104,2013-04-14,67
105,2013-04-15,42
106,2013-04-16,56
107,2013-04-17,57
108,2013-04-18,62
109,2013-04-19,88
110,2013-04-20,103
111,2013-04-21,89
112,2013-04-22,55
113,2013-04-23,50
114,2013-04-24,61
115,2013-04-25,57
116,2013-04-26,74
117,2013-04-27,101
118,2013-04-28,86
119,2013-04-29,42
120,2013-04-30,45
121,2013-05-01,40
122,2013-05-02,61
123,2013-05-03,79
124,2013-05-04,66
125,2013-05-05,76
126,2013-05-06,39
127,2013-05-07,49
128,2013-05-08,42
129,2013-05-09,53
130,2013-05-10,73
131,2013-05-11,96
132,2013-05-12,74
133,2013-05-13,46
134,2013-05-14,40
135,2013-05-15,49
136,2013-05-16,52
137,2013-05-17,81
138,2013-05-18,88
139,2013-05-19,93
140,2013-05-20,61
141,2013-05-21,47
142,2013-05-22,63
143,2013-05-23,42
144,2013-05-24,67
145,2013-05-25,84
146,2013-05-26,61
147,2013-05-27,34
148,2013-05-28,58
149,2013-05-29,54
150,2013-05-30,68
151,2013-05-31,69
152,2013-06-01,74
153,2013-06-02,73
154,2013-06-03,46
155,2013-06-04,39
156,2013-06-05,41
157,2013-06-06,52
158,2013-06-07,71
159,2013-06-08,94
160,2013-06-09,79
161,2013-06-10,46
162,2013-06-11,48
163,2013-06-12,46
164,2013-06-13,49
165,2013-06-14,85
166,2013-06-15,97
167,2013-06-16,70
168,2013-06-17,64
169,2013-06-18,41
170,2013-06-19,52
171,2013-06-20,48
172,2013-06-21,44
173,2013-06-22,95
174,2013-06-23,61
175,2013-06-24,51
176,2013-06-25,59
177,2013-06-26,60
178,2013-06-27,40
179,2013-06-28,96
180,2013-06-29,79
181,2013-06-30,64
182,2013-07-01,45
183,2013-07-02,49
184,2013-07-03,51
185,2013-07-04,68
186,2013-07-05,69
187,2013-07-06,52
188,2013-07-07,57
189,2013-07-08,55
190,2013-07-09,43
191,2013-07-10,52
192,2013-07-11,54
193,2013-07-12,104
194,2013-07-13,95
195,2013-07-14,76
196,2013-07-15,32
197,2013-07-16,40
198,2013-07-17,49
199,2013-07-18,52
200,2013-07-19,70
201,2013-07-20,130
202,2013-07-21,123
203,2013-07-22,62
204,2013-07-23,52
205,2013-07-24,38
206,2013-07-25,45
207,2013-07-26,74
208,2013-07-27,95
209,2013-07-28,94
210,2013-07-29,48
211,2013-07-30,35
212,2013-07-31,53
213,2013-08-01,60
214,2013-08-02,72
215,2013-08-03,98
216,2013-08-04,90
217,2013-08-05,39
218,2013-08-06,43
219,2013-08-07,43
220,2013-08-08,46
221,2013-08-09,72
222,2013-08-10,111
223,2013-08-11,69
224,2013-08-12,35
225,2013-08-13,58
226,2013-08-14,48
227,2013-08-15,57
228,2013-08-16,81
229,2013-08-17,91
230,2013-08-18,75
231,2013-08-19,51
232,2013-08-20,48
233,2013-08-21,40
234,2013-08-22,45
235,2013-08-23,70
236,2013-08-24,103
237,2013-08-25,63
238,2013-08-26,46
239,2013-08-27,46
240,2013-08-28,45
241,2013-08-29,70
242,2013-08-30,77
243,2013-08-31,102
244,2013-09-01,100
245,2013-09-02,65
246,2013-09-03,42
247,2013-09-04,58
248,2013-09-05,56
249,2013-09-06,66
250,2013-09-07,72
251,2013-09-08,74
252,2013-09-09,46
253,2013-09-10,42
254,2013-09-11,64
255,2013-09-12,44
256,2013-09-13,104
257,2013-09-14,123
258,2013-09-15,85
259,2013-09-16,44
260,2013-09-17,47
261,2013-09-18,45
262,2013-09-19,65
263,2013-09-20,73
264,2013-09-21,105
265,2013-09-22,95
266,2013-09-23,57
267,2013-09-24,38
268,2013-09-25,50
269,2013-09-26,45
270,2013-09-27,68
271,2013-09-28,113
272,2013-09-29,77
273,2013-09-30,54
274,2013-10-01,46
275,2013-10-02,62
276,2013-10-03,66
277,2013-10-04,85
278,2013-10-05,93
279,2013-10-06,75
280,2013-10-07,55
281,2013-10-08,73
282,2013-10-09,60
283,2013-10-10,58
284,2013-10-11,106
285,2013-10-12,125
286,2013-10-14,51
287,2013-10-15,48
288,2013-10-16,47
289,2013-10-17,48
290,2013-10-18,82
291,2013-10-19,125
292,2013-10-20,108
293,2013-10-21,60
294,2013-10-22,64
295,2013-10-23,54
296,2013-10-24,75
297,2013-10-25,97
298,2013-10-26,113
299,2013-10-27,110
300,2013-10-28,58
301,2013-10-29,49
302,2013-10-30,65
303,2013-10-31,96
304,2013-11-01,130
305,2013-11-03,110
306,2013-11-04,52
307,2013-11-05,66
308,2013-11-06,57
309,2013-11-07,60
310,2013-11-08,116
311,2013-11-10,87
312,2013-11-11,57
313,2013-11-12,56
314,2013-11-13,66
315,2013-11-14,60
316,2013-11-15,87
317,2013-11-17,102
318,2013-11-18,63
319,2013-11-19,48
320,2013-11-20,73
321,2013-11-21,58
322,2013-11-22,92
323,2013-11-23,113
324,2013-11-24,85
325,2013-11-25,46
326,2013-11-26,88
327,2013-11-27,83
328,2013-11-28,99
329,2013-11-29,61
330,2013-11-30,90
331,2013-12-01,110
332,2013-12-02,69
333,2013-12-03,44
334,2013-12-04,72
335,2013-12-05,72
336,2013-12-06,100
337,2013-12-07,117
338,2013-12-08,86
339,2013-12-09,59
340,2013-12-10,59
341,2013-12-11,68
342,2013-12-12,59
343,2013-12-13,99
344,2013-12-16,71
345,2013-12-17,77
346,2013-12-18,70
347,2013-12-19,71
348,2013-12-20,128
349,2013-12-21,126
350,2013-12-22,87
351,2013-12-23,59
352,2013-12-24,53
