Day,Date,Rides
1,2013-01-02,75
2,2013-01-03,30
3,2013-01-04,21
4,2013-01-05,46
5,2013-01-06,34
6,2013-01-07,38
7,2013-01-08,40
8,2013-01-09,34
9,2013-01-10,36
10,2013-01-11,39
11,2013-01-12,43
12,2013-01-13,31
13,2013-01-14,29
14,2013-01-15,34
15,2013-01-16,33
16,2013-01-17,39
17,2013-01-18,41
18,2013-01-19,61
19,2013-01-20,35
20,2013-01-21,44
21,2013-01-22,61
22,2013-01-23,46
23,2013-01-24,60
24,2013-01-25,48
25,2013-01-26,57
26,2013-01-27,42
27,2013-01-28,58
28,2013-01-29,32
29,2013-01-30,65
30,2013-01-31,40
31,2013-02-01,55
32,2013-02-02,47
33,2013-02-03,47
34,2013-02-04,74
35,2013-02-05,39
36,2013-02-06,50
37,2013-02-07,52
38,2013-02-08,51
39,2013-02-09,64
40,2013-02-10,34
41,2013-02-11,39
42,2013-02-12,58
43,2013-02-13,45
44,2013-02-14,50
45,2013-02-15,45
46,2013-02-16,60
47,2013-02-17,43
48,2013-02-18,56
49,2013-02-19,64
50,2013-02-20,41
51,2013-02-21,51
52,2013-02-22,41
53,2013-02-23,45
54,2013-02-24,51
55,2013-02-25,45
56,2013-02-26,43
57,2013-02-27,41
58,2013-02-28,40
59,2013-03-01,58
60,2013-03-02,74
61,2013-03-03,40
62,2013-03-04,68
63,2013-03-05,66
64,2013-03-06,53
65,2013-03-07,60
66,2013-03-08,57
67,2013-03-09,75
68,2013-03-10,53
69,2013-03-11,66
70,2013-03-12,54
71,2013-03-13,53
72,2013-03-14,39
73,2013-03-15,46
74,2013-03-16,80
75,2013-03-17,64
76,2013-03-18,56
77,2013-03-19,50
78,2013-03-20,61
79,2013-03-21,51
80,2013-03-22,69
81,2013-03-23,58
82,2013-03-24,55
83,2013-03-25,38
84,2013-03-26,44
85,2013-03-27,40
86,2013-03-28,47
87,2013-03-29,40
88,2013-03-30,38
89,2013-03-31,46
90,2013-04-01,35
91,2013-04-02,43
92,2013-04-03,38
93,2013-04-04,33
94,2013-04-05,36
95,2013-04-06,58
96,2013-04-07,39
97,2013-04-08,36
98,2013-04-09,52
99,2013-04-10,27
100,2013-04-11,45
101,2013-04-12,50
102,2013-04-13,54
103,2013-04-14,53
104,2013-04-15,48
105,2013-04-16,70
106,2013-04-17,50
107,2013-04-18,44
108,2013-04-19,49
109,2013-04-20,48
110,2013-04-21,61
111,2013-04-22,37
112,2013-04-23,41
113,2013-04-24,27
114,2013-04-25,46
115,2013-04-26,38
116,2013-04-27,61
117,2013-04-28,52
118,2013-04-29,46
119,2013-04-30,40
120,2013-05-01,49
121,2013-05-02,64
122,2013-05-03,71
123,2013-05-04,60
124,2013-05-05,49
125,2013-05-06,37
126,2013-05-07,33
127,2013-05-08,59
128,2013-05-09,41
129,2013-05-10,37
130,2013-05-11,47
131,2013-05-12,46
132,2013-05-13,34
133,2013-05-14,38
134,2013-05-15,51
135,2013-05-16,58
136,2013-05-17,54
137,2013-05-18,67
138,2013-05-19,59
139,2013-05-20,53
140,2013-05-21,38
141,2013-05-22,41
142,2013-05-23,65
143,2013-05-24,55
144,2013-05-25,67
145,2013-05-26,49
146,2013-05-27,33
147,2013-05-28,45
148,2013-05-29,47
149,2013-05-30,44
150,2013-05-31,54
151,2013-06-02,59
152,2013-06-03,56
153,2013-06-04,35
154,2013-06-05,45
155,2013-06-06,26
156,2013-06-07,44
157,2013-06-08,72
158,2013-06-09,52
159,2013-06-10,37
160,2013-06-11,38
161,2013-06-12,53
162,2013-06-13,44
163,2013-06-14,52
164,2013-06-15,59
165,2013-06-16,52
166,2013-06-17,45
167,2013-06-18,34
168,2013-06-19,30
169,2013-06-20,39
170,2013-06-21,48
171,2013-06-22,79
172,2013-06-23,52
173,2013-06-24,54
174,2013-06-25,45
175,2013-06-26,63
176,2013-06-27,83
177,2013-06-28,45
178,2013-06-29,80
179,2013-06-30,53
180,2013-07-01,62
181,2013-07-02,40
182,2013-07-03,50
183,2013-07-04,46
184,2013-07-05,68
185,2013-07-06,64
186,2013-07-07,55
187,2013-07-08,54
188,2013-07-09,34
189,2013-07-10,59
190,2013-07-11,51
191,2013-07-12,68
192,2013-07-13,50
193,2013-07-14,51
194,2013-07-15,40
195,2013-07-16,44
196,2013-07-17,47
197,2013-07-18,49
198,2013-07-19,54
199,2013-07-21,57
200,2013-07-22,61
201,2013-07-23,56
202,2013-07-24,35
203,2013-07-25,64
204,2013-07-26,48
205,2013-07-27,66
206,2013-07-28,57
207,2013-07-29,40
208,2013-07-30,45
209,2013-07-31,68
210,2013-08-01,52
211,2013-08-02,55
212,2013-08-03,73
213,2013-08-04,60
214,2013-08-05,59
215,2013-08-06,51
216,2013-08-07,38
217,2013-08-08,34
218,2013-08-09,43
219,2013-08-10,62
220,2013-08-11,47
221,2013-08-12,52
222,2013-08-13,62
223,2013-08-14,50
224,2013-08-15,53
225,2013-08-16,54
226,2013-08-17,70
227,2013-08-18,50
228,2013-08-19,38
229,2013-08-20,33
230,2013-08-21,60
231,2013-08-22,52
232,2013-08-23,56
233,2013-08-24,71
234,2013-08-25,46
235,2013-08-26,52
236,2013-08-27,47
237,2013-08-28,60
238,2013-08-29,50
239,2013-08-30,70
240,2013-08-31,85
241,2013-09-01,63
242,2013-09-02,46
243,2013-09-03,44
244,2013-09-04,38
245,2013-09-05,40
246,2013-09-06,56
247,2013-09-07,55
248,2013-09-08,60
249,2013-09-09,42
250,2013-09-10,44
251,2013-09-12,52
252,2013-09-13,35
253,2013-09-14,50
254,2013-09-15,49
255,2013-09-16,58
256,2013-09-17,48
257,2013-09-18,51
258,2013-09-19,40
259,2013-09-20,47
260,2013-09-21,57
261,2013-09-22,52
262,2013-09-23,33
263,2013-09-24,27
264,2013-09-25,27
265,2013-09-26,40
266,2013-09-27,45
267,2013-09-29,65
268,2013-09-30,48
269,2013-10-01,36
270,2013-10-02,53
271,2013-10-03,50
272,2013-10-04,87
273,2013-10-05,55
274,2013-10-06,48
275,2013-10-07,49
276,2013-10-08,46
277,2013-10-09,32
278,2013-10-10,45
279,2013-10-11,56
280,2013-10-12,59
281,2013-10-13,50
282,2013-10-14,45
283,2013-10-15,41
284,2013-10-16,48
285,2013-10-17,75
286,2013-10-18,54
287,2013-10-19,78
288,2013-10-20,53
289,2013-10-21,45
290,2013-10-22,44
291,2013-10-23,50
292,2013-10-24,52
293,2013-10-25,32
294,2013-10-27,73
295,2013-10-28,41
296,2013-10-29,33
297,2013-10-30,39
298,2013-10-31,79
299,2013-11-01,81
300,2013-11-03,51
301,2013-11-04,48
302,2013-11-05,52
303,2013-11-06,72
304,2013-11-07,32
305,2013-11-08,60
306,2013-11-09,82
307,2013-11-10,43
308,2013-11-11,50
309,2013-11-12,45
310,2013-11-13,52
311,2013-11-14,41
312,2013-11-15,51
313,2013-11-16,68
314,2013-11-17,53
315,2013-11-18,57
316,2013-11-19,57
317,2013-11-20,50
318,2013-11-21,50
319,2013-11-22,61
320,2013-11-23,75
321,2013-11-24,52
322,2013-11-25,71
323,2013-11-26,37
324,2013-11-27,50
325,2013-11-28,53
326,2013-11-29,71
327,2013-11-30,58
328,2013-12-01,49
329,2013-12-02,39
330,2013-12-03,42
331,2013-12-04,46
332,2013-12-05,52
333,2013-12-06,64
334,2013-12-07,66
335,2013-12-08,62
336,2013-12-09,64
337,2013-12-10,56
338,2013-12-11,59
339,2013-12-12,63
340,2013-12-13,64
341,2013-12-15,59
342,2013-12-16,49
343,2013-12-17,47
344,2013-12-18,44
345,2013-12-19,48
346,2013-12-20,77
347,2013-12-22,63
348,2013-12-23,49
349,2013-12-24,39
350,2013-12-25,30
351,2013-12-26,82
352,2013-12-27,48
353,2013-12-28,52
354,2013-12-29,62
355,2013-12-30,59
356,2013-12-31,60
357,2014-01-02,55
358,2014-01-03,49
359,2014-01-04,49
360,2014-01-05,34
361,2014-01-06,56
362,2014-01-07,57
363,2014-01-08,54
364,2014-01-09,54
365,2014-01-10,49
366,2014-01-11,48
367,2014-01-12,42
368,2014-01-13,44
369,2014-01-14,45
370,2014-01-15,75
371,2014-01-16,51
372,2014-01-17,48
373,2014-01-18,77
374,2014-01-19,61
375,2014-01-20,53
376,2014-01-21,48
377,2014-01-22,48
378,2014-01-23,51
379,2014-01-24,43
380,2014-01-25,81
381,2014-01-26,55
382,2014-01-27,67
383,2014-01-28,41
384,2014-01-29,55
385,2014-01-30,44
386,2014-01-31,50
387,2014-02-01,63
388,2014-02-02,76
389,2014-02-03,63
390,2014-02-04,49
391,2014-02-05,49
392,2014-02-06,60
393,2014-02-07,61
394,2014-02-08,63
395,2014-02-09,61
396,2014-02-10,46
397,2014-02-11,36
398,2014-02-12,44
399,2014-02-13,71
400,2014-02-14,83
401,2014-02-15,70
402,2014-02-16,48
403,2014-02-17,56
404,2014-02-18,49
405,2014-02-19,67
406,2014-02-20,44
407,2014-02-21,55
408,2014-02-23,51
409,2014-02-24,51
410,2014-02-25,67
411,2014-02-26,46
412,2014-02-27,82
413,2014-02-28,51
414,2014-03-01,52
415,2014-03-02,61
416,2014-03-03,49
417,2014-03-04,45
418,2014-03-05,55
419,2014-03-06,45
420,2014-03-07,53
421,2014-03-09,51
422,2014-03-10,62
423,2014-03-11,40
424,2014-03-12,50
425,2014-03-13,53
426,2014-03-14,60
427,2014-03-17,69
428,2014-03-18,51
429,2014-03-19,53
430,2014-03-20,62
431,2014-03-23,55
432,2014-03-24,87
433,2014-03-25,43
434,2014-03-26,64
435,2014-03-27,62
436,2014-03-28,67
437,2014-03-30,73
438,2014-03-31,35
439,2014-04-01,33
440,2014-04-02,55
441,2014-04-03,58
442,2014-04-04,57
443,2014-04-05,66
444,2014-04-06,44
445,2014-04-07,58
446,2014-04-08,34
447,2014-04-09,41
448,2014-04-10,50
449,2014-04-13,85
450,2014-04-14,60
451,2014-04-15,59
452,2014-04-16,54
453,2014-04-17,48
454,2014-04-18,52
455,2014-04-19,62
456,2014-04-20,67
457,2014-04-21,62
458,2014-04-22,60
459,2014-04-23,35
460,2014-04-24,59
461,2014-04-25,74
462,2014-04-28,67
463,2014-04-29,43
464,2014-04-30,43
465,2014-05-01,70
466,2014-05-04,80
467,2014-05-05,70
468,2014-05-06,67
469,2014-05-07,62
470,2014-05-08,54
471,2014-05-12,84
472,2014-05-13,50
473,2014-05-14,51
474,2014-05-15,51
475,2014-05-20,60
476,2014-05-21,64
477,2014-05-22,68
478,2014-05-26,82
479,2014-05-27,57
480,2014-05-28,33
481,2014-05-29,65
482,2014-05-30,69
483,2014-06-03,68
484,2014-06-04,51
485,2014-06-05,66
486,2014-06-06,67
487,2014-06-07,75
488,2014-06-08,61
489,2014-06-09,62
490,2014-06-10,44
491,2014-06-11,47
492,2014-06-12,45
493,2014-06-13,66
494,2014-06-16,46
495,2014-06-17,54
496,2014-06-18,51
497,2014-06-19,44
498,2014-06-22,57
499,2014-06-23,51
500,2014-06-24,48
501,2014-06-25,53
502,2014-06-26,45
503,2014-06-30,52
504,2014-07-01,54
505,2014-07-02,51
506,2014-07-03,55
507,2014-07-04,63
508,2014-07-05,65
509,2014-07-06,62
510,2014-07-07,73
511,2014-07-08,58
512,2014-07-09,54
513,2014-07-10,52
514,2014-07-11,73
515,2014-07-12,80
516,2014-07-13,58
517,2014-07-15,50
518,2014-07-16,43
519,2014-07-17,52
520,2014-07-18,78
521,2014-07-21,44
522,2014-07-22,51
523,2014-07-23,39
524,2014-07-24,73
525,2014-07-27,70
526,2014-07-28,51
527,2014-07-29,73
528,2014-07-30,35
529,2014-07-31,60
530,2014-08-02,85
531,2014-08-04,74
532,2014-08-05,57
533,2014-08-06,46
534,2014-08-07,61
535,2014-08-08,51
536,2014-08-09,80
537,2014-08-11,80
538,2014-08-12,45
539,2014-08-13,64
540,2014-08-14,65
541,2014-08-15,62
542,2014-08-16,63
543,2014-08-17,47
544,2014-08-18,50
545,2014-08-19,85
546,2014-08-20,53
547,2014-08-21,43
548,2014-08-23,70
549,2014-08-26,70
550,2014-08-27,71
551,2014-08-28,49
552,2014-08-29,76
553,2014-08-30,80
554,2014-08-31,86
555,2014-09-01,68
556,2014-09-02,60
557,2014-09-03,36
558,2014-09-04,70
559,2014-09-05,78
560,2014-09-07,68
561,2014-09-08,50
562,2014-09-09,59
563,2014-09-10,75
564,2014-09-11,53
565,2014-09-12,61
566,2014-09-13,83
567,2014-09-14,65
568,2014-09-15,44
569,2014-09-16,45
570,2014-09-17,57
571,2014-09-18,77
572,2014-09-19,38
573,2014-09-20,58
574,2014-09-21,68
575,2014-09-22,45
576,2014-09-23,41
577,2014-09-24,60
578,2014-09-25,43
579,2014-09-26,34
580,2014-09-27,66
581,2014-09-29,63
582,2014-09-30,50
583,2014-10-01,46
584,2014-10-02,35
585,2014-10-03,54
586,2014-10-04,75
587,2014-10-05,48
588,2014-10-06,47
589,2014-10-07,51
590,2014-10-08,42
591,2014-10-09,37
592,2014-10-10,50
593,2014-10-11,76
594,2014-10-12,71
595,2014-10-13,78
596,2014-10-14,38
597,2014-10-15,52
598,2014-10-16,52
599,2014-10-17,60
600,2014-10-18,84
601,2014-10-19,50
602,2014-10-20,53
603,2014-10-21,41
604,2014-10-22,50
605,2014-10-23,58
606,2014-10-24,50
607,2014-10-25,75
608,2014-10-26,85
609,2014-10-27,57
610,2014-10-28,55
611,2014-10-29,40
612,2014-10-30,41
613,2014-10-31,85
614,2014-11-01,87
615,2014-11-02,65
616,2014-11-03,42
617,2014-11-04,36
618,2014-11-05,31
619,2014-11-06,49
620,2014-11-07,51
621,2014-11-08,60
622,2014-11-10,44
623,2014-11-11,58
624,2014-11-12,52
625,2014-11-13,69
626,2014-11-14,65
627,2014-11-16,63
628,2014-11-17,42
629,2014-11-18,69
630,2014-11-19,61
631,2014-11-20,54
632,2014-11-21,72
633,2014-11-22,73
634,2014-11-23,67
635,2014-11-24,53
636,2014-11-25,58
637,2014-11-26,66
638,2014-11-28,42
639,2014-11-29,55
640,2014-11-30,58
641,2014-12-01,48
642,2014-12-02,59
643,2014-12-03,53
644,2014-12-04,43
645,2014-12-05,58
646,2014-12-07,52
647,2014-12-08,58
648,2014-12-09,47
649,2014-12-10,53
650,2014-12-11,45
651,2014-12-12,60
652,2014-12-14,45
653,2014-12-15,65
654,2014-12-16,57
655,2014-12-17,45
656,2014-12-18,48
657,2014-12-19,49
658,2014-12-20,79
659,2014-12-21,69
660,2014-12-22,75
661,2014-12-23,64
662,2014-12-24,77
663,2014-12-25,38
664,2014-12-26,45
665,2014-12-27,65
666,2014-12-28,49
667,2014-12-29,46
668,2014-12-30,46
669,2014-12-31,72
670,2015-01-02,62
671,2015-01-03,57
672,2015-01-04,53
673,2015-01-05,54
674,2015-01-06,69
675,2015-01-07,52
676,2015-01-08,53
677,2015-01-09,51
678,2015-01-10,66
679,2015-01-11,53
680,2015-01-12,49
681,2015-01-13,48
682,2015-01-14,37
683,2015-01-15,54
684,2015-01-16,54
685,2015-01-17,66
686,2015-01-18,68
687,2015-01-19,46
688,2015-01-20,49
689,2015-01-21,33
690,2015-01-22,55
691,2015-01-23,51
692,2015-01-24,66
693,2015-01-25,72
694,2015-01-26,31
695,2015-01-27,49
696,2015-01-28,61
697,2015-01-29,44
698,2015-01-30,80
699,2015-01-31,73
700,2015-02-01,84
701,2015-02-02,51
702,2015-02-03,54
703,2015-02-04,47
704,2015-02-05,74
705,2015-02-06,67
706,2015-02-07,82
707,2015-02-08,57
708,2015-02-09,61
709,2015-02-10,31
710,2015-02-11,45
711,2015-02-12,55
712,2015-02-13,54
713,2015-02-15,64
714,2015-02-16,50
715,2015-02-17,68
716,2015-02-18,43
717,2015-02-19,54
718,2015-02-20,59
719,2015-02-21,59
720,2015-02-22,56
721,2015-02-23,54
722,2015-02-24,40
723,2015-02-25,50
724,2015-02-26,64
725,2015-02-27,47
726,2015-03-01,44
727,2015-03-02,52
728,2015-03-03,58
729,2015-03-04,45
730,2015-03-05,47
731,2015-03-06,67
732,2015-03-08,51
733,2015-03-09,53
734,2015-03-10,58
735,2015-03-11,43
736,2015-03-12,50
737,2015-03-13,56
738,2015-03-15,68
739,2015-03-16,48
740,2015-03-17,44
741,2015-03-18,43
742,2015-03-19,53
743,2015-03-20,60
744,2015-03-22,47
745,2015-03-23,58
746,2015-03-24,51
747,2015-03-25,63
748,2015-03-26,54
749,2015-03-27,48
750,2015-03-28,64
751,2015-03-29,43
752,2015-03-30,62
753,2015-03-31,50
754,2015-04-01,40
755,2015-04-02,32
756,2015-04-03,47
757,2015-04-04,54
758,2015-04-05,49
759,2015-04-06,47
760,2015-04-07,36
761,2015-04-08,49
762,2015-04-09,35
763,2015-04-10,47
764,2015-04-11,51
765,2015-04-12,65
766,2015-04-13,66
767,2015-04-14,33
768,2015-04-15,54
769,2015-04-16,50
770,2015-04-17,36
771,2015-04-18,71
772,2015-04-19,49
773,2015-04-20,63
774,2015-04-21,31
775,2015-04-22,36
776,2015-04-23,51
777,2015-04-24,49
778,2015-04-25,63
779,2015-04-26,60
780,2015-04-27,45
781,2015-04-28,50
782,2015-04-29,44
783,2015-04-30,31
784,2015-05-01,65
785,2015-05-02,85
786,2015-05-03,63
787,2015-05-04,47
788,2015-05-05,41
789,2015-05-06,32
790,2015-05-07,52
791,2015-05-08,49
792,2015-05-09,74
793,2015-05-10,48
794,2015-05-11,34
795,2015-05-12,54
796,2015-05-13,52
797,2015-05-14,45
798,2015-05-15,63
799,2015-05-16,58
800,2015-05-17,57
801,2015-05-18,32
802,2015-05-19,41
803,2015-05-20,61
804,2015-05-21,49
805,2015-05-22,78
806,2015-05-23,72
807,2015-05-24,45
808,2015-05-25,34
809,2015-05-26,37
810,2015-05-27,57
811,2015-05-28,39
812,2015-05-29,43
813,2015-05-30,62
814,2015-05-31,42
815,2015-06-01,50
816,2015-06-02,57
817,2015-06-03,57
818,2015-06-04,48
819,2015-06-05,51
820,2015-06-06,47
821,2015-06-07,67
822,2015-06-08,37
823,2015-06-09,41
824,2015-06-10,38
825,2015-06-11,34
826,2015-06-12,60
827,2015-06-13,66
828,2015-06-14,42
829,2015-06-15,56
830,2015-06-16,37
831,2015-06-17,55
832,2015-06-18,54
833,2015-06-19,46
834,2015-06-20,64
835,2015-06-21,39
836,2015-06-22,45
837,2015-06-23,29
838,2015-06-24,73
839,2015-06-25,46
840,2015-06-26,44
841,2015-06-27,50
842,2015-06-28,51
843,2015-06-29,39
844,2015-06-30,39
845,2015-07-01,41
846,2015-07-02,34
847,2015-07-03,51
848,2015-07-04,55
849,2015-07-05,26
850,2015-07-06,39
851,2015-07-07,41
852,2015-07-08,52
853,2015-07-09,50
854,2015-07-10,35
855,2015-07-11,53
856,2015-07-12,38
857,2015-07-13,30
858,2015-07-14,18
859,2015-07-15,17
860,2015-07-16,38
861,2015-07-17,29
862,2015-07-18,37
863,2015-07-19,36
864,2015-07-20,41
865,2015-07-21,49
866,2015-07-22,41
867,2015-07-23,33
868,2015-07-24,66
869,2015-07-25,84
870,2015-07-26,47
871,2015-07-27,68
872,2015-07-28,40
873,2015-07-29,39
874,2015-07-30,34
875,2015-07-31,40
876,2015-08-01,47
877,2015-08-02,41
878,2015-08-03,48
879,2015-08-04,40
880,2015-08-05,29
881,2015-08-06,35
882,2015-08-07,48
883,2015-08-08,51
884,2015-08-09,30
885,2015-08-10,51
886,2015-08-11,39
887,2015-08-12,46
888,2015-08-13,30
889,2015-08-14,48
890,2015-08-15,42
891,2015-08-16,52
892,2015-08-17,31
893,2015-08-18,24
894,2015-08-19,33
895,2015-08-20,41
896,2015-08-21,38
897,2015-08-22,55
898,2015-08-23,56
899,2015-08-24,39
900,2015-08-25,46
901,2015-08-26,30
902,2015-08-27,36
903,2015-08-28,28
904,2015-08-29,51
905,2015-08-30,30
906,2015-08-31,47
907,2015-09-01,42
908,2015-09-02,37
909,2015-09-03,40
910,2015-09-04,43
911,2015-09-05,49
912,2015-09-06,62
913,2015-09-07,47
914,2015-09-08,52
915,2015-09-09,46
916,2015-09-10,35
917,2015-09-11,47
918,2015-09-12,67
919,2015-09-13,57
920,2015-09-14,35
921,2015-09-15,46
922,2015-09-16,39
923,2015-09-17,43
924,2015-09-18,76
925,2015-09-19,57
926,2015-09-20,31
927,2015-09-21,39
928,2015-09-22,43
929,2015-09-23,22
930,2015-09-24,35
931,2015-09-25,51
932,2015-09-26,68
933,2015-09-27,46
934,2015-09-28,26
935,2015-09-29,28
936,2015-09-30,32
937,2015-10-01,45
938,2015-10-02,36
939,2015-10-03,56
940,2015-10-04,39
941,2015-10-05,42
942,2015-10-06,32
943,2015-10-07,31
944,2015-10-08,34
945,2015-10-09,36
946,2015-10-10,51
947,2015-10-11,40
948,2015-10-12,38
949,2015-10-13,32
950,2015-10-14,29
951,2015-10-15,48
952,2015-10-16,42
953,2015-10-17,42
954,2015-10-18,43
955,2015-10-19,43
956,2015-10-20,34
957,2015-10-21,44
958,2015-10-22,37
959,2015-10-23,34
960,2015-10-24,34
961,2015-10-25,54
962,2015-10-26,38
963,2015-10-27,39
964,2015-10-28,35
965,2015-10-29,30
966,2015-10-30,44
967,2015-10-31,64
968,2015-11-01,69
969,2015-11-02,42
970,2015-11-03,35
971,2015-11-04,27
972,2015-11-05,43
973,2015-11-06,51
974,2015-11-07,39
975,2015-11-08,45
976,2015-11-09,46
977,2015-11-10,31
978,2015-11-11,52
979,2015-11-12,37
980,2015-11-13,64
981,2015-11-14,44
982,2015-11-15,41
983,2015-11-16,45
984,2015-11-17,25
985,2015-11-18,37
986,2015-11-19,37
987,2015-11-20,34
988,2015-11-21,54
989,2015-11-22,36
990,2015-11-23,45
991,2015-11-24,34
992,2015-11-25,49
993,2015-11-26,48
994,2015-11-27,32
995,2015-11-28,42
996,2015-11-29,36
997,2015-11-30,49
998,2015-12-01,37
999,2015-12-02,53
1000,2015-12-03,47
1001,2015-12-04,45
1002,2015-12-05,49
1003,2015-12-06,44
1004,2015-12-07,51
1005,2015-12-08,44
1006,2015-12-09,34
1007,2015-12-10,39
1008,2015-12-11,37
1009,2015-12-12,64
1010,2015-12-13,31
1011,2015-12-14,41
1012,2015-12-15,35
1013,2015-12-16,27
1014,2015-12-17,37
1015,2015-12-18,37
1016,2015-12-19,58
1017,2015-12-20,45
1018,2015-12-21,32
1019,2015-12-22,37
1020,2015-12-23,58
1021,2015-12-24,40
1022,2015-12-25,33
1023,2015-12-26,26
1024,2015-12-27,23
1025,2015-12-28,37
1026,2015-12-29,33
1027,2015-12-30,34
1028,2015-12-31,61
1029,2016-01-01,74
1030,2016-01-03,47
1031,2016-01-04,63
1032,2016-01-05,33
1033,2016-01-06,27
1034,2016-01-07,29
1035,2016-01-08,35
1036,2016-01-09,36
1037,2016-01-10,30
1038,2016-01-11,50
1039,2016-01-12,32
1040,2016-01-13,56
1041,2016-01-14,44
1042,2016-01-15,56
1043,2016-01-16,48
1044,2016-01-17,42
1045,2016-01-18,26
1046,2016-01-19,76
1047,2016-01-20,52
1048,2016-01-21,41
1049,2016-01-22,33
1050,2016-01-23,54
1051,2016-01-24,37
1052,2016-01-25,35
1053,2016-01-26,32
1054,2016-01-27,38
1055,2016-01-28,29
1056,2016-01-29,56
1057,2016-01-30,41
1058,2016-01-31,43
1059,2016-02-01,44
1060,2016-02-02,37
1061,2016-02-03,33
1062,2016-02-04,35
1063,2016-02-05,40
1064,2016-02-06,39
1065,2016-02-07,47
1066,2016-02-08,41
1067,2016-02-09,37
1068,2016-02-10,31
1069,2016-02-11,41
1070,2016-02-12,49
