Day,Date,Rides
1,2013-01-01,34
2,2013-01-02,43
3,2013-01-03,41
4,2013-01-04,53
5,2013-01-05,33
6,2013-01-06,29
7,2013-01-07,44
8,2013-01-08,53
9,2013-01-09,43
10,2013-01-10,41
11,2013-01-11,66
12,2013-01-12,41
13,2013-01-13,38
14,2013-01-14,44
15,2013-01-15,46
16,2013-01-16,38
17,2013-01-17,49
18,2013-01-18,63
19,2013-01-19,37
20,2013-01-20,31
21,2013-01-21,51
22,2013-01-22,57
23,2013-01-23,48
24,2013-01-24,78
25,2013-01-25,63
26,2013-01-26,47
27,2013-01-27,24
28,2013-01-28,67
29,2013-01-29,41
30,2013-01-30,66
31,2013-01-31,76
32,2013-02-01,80
33,2013-02-02,68
34,2013-02-03,34
35,2013-02-04,64
36,2013-02-05,58
37,2013-02-06,49
38,2013-02-07,64
39,2013-02-08,58
40,2013-02-09,54
41,2013-02-10,32
42,2013-02-11,69
43,2013-02-12,57
44,2013-02-13,64
45,2013-02-14,79
46,2013-02-15,66
47,2013-02-16,67
48,2013-02-17,50
49,2013-02-18,50
50,2013-02-19,84
51,2013-02-20,90
52,2013-02-21,108
53,2013-02-22,95
54,2013-02-23,99
55,2013-02-24,58
56,2013-02-25,104
57,2013-02-26,143
58,2013-02-27,91
59,2013-02-28,126
60,2013-03-01,138
61,2013-03-02,111
62,2013-03-03,84
63,2013-03-04,104
64,2013-03-05,99
65,2013-03-06,107
66,2013-03-07,123
67,2013-03-08,116
68,2013-03-09,76
69,2013-03-10,46
70,2013-03-11,124
71,2013-03-12,120
72,2013-03-13,105
73,2013-03-14,136
74,2013-03-15,105
75,2013-03-16,92
76,2013-03-17,96
77,2013-03-18,100
78,2013-03-19,95
79,2013-03-20,100
80,2013-03-21,109
81,2013-03-22,105
82,2013-03-23,83
83,2013-03-24,64
84,2013-03-25,74
85,2013-03-26,63
86,2013-03-27,63
87,2013-03-28,67
88,2013-03-29,74
89,2013-03-30,59
90,2013-03-31,45
91,2013-04-01,124
92,2013-04-02,76
