Day,Date,Rides
1,2013-01-01,46
2,2013-01-02,40
3,2013-01-03,46
4,2013-01-04,44
5,2013-01-05,54
6,2013-01-06,44
7,2013-01-07,42
8,2013-01-08,58
9,2013-01-09,48
10,2013-01-10,38
11,2013-01-11,61
12,2013-01-12,49
13,2013-01-13,38
14,2013-01-14,58
15,2013-01-15,63
16,2013-01-16,54
17,2013-01-17,45
18,2013-01-18,57
19,2013-01-19,57
20,2013-01-20,30
21,2013-01-21,36
22,2013-01-22,50
23,2013-01-23,62
24,2013-01-24,43
25,2013-01-26,59
26,2013-01-27,45
27,2013-01-28,59
28,2013-01-29,49
29,2013-01-31,55
30,2013-02-02,55
31,2013-02-03,47
32,2013-02-04,55
33,2013-02-05,40
34,2013-02-06,41
35,2013-02-07,61
36,2013-02-09,59
37,2013-02-10,49
38,2013-02-11,54
39,2013-02-12,63
40,2013-02-13,59
41,2013-02-14,58
42,2013-02-16,63
43,2013-02-17,59
44,2013-02-18,49
45,2013-02-21,62
46,2013-02-23,58
47,2013-02-24,54
48,2013-02-25,55
49,2013-02-26,44
50,2013-02-27,54
51,2013-03-04,62
52,2013-03-07,59
53,2013-03-09,51
54,2013-03-10,44
55,2013-03-11,59
56,2013-03-12,51
57,2013-03-15,52
58,2013-03-17,51
59,2013-03-18,46
60,2013-03-19,51
61,2013-03-20,56
62,2013-03-21,45
63,2013-03-22,51
64,2013-03-23,56
65,2013-03-24,39
66,2013-03-25,54
67,2013-03-26,41
68,2013-03-27,52
69,2013-03-28,64
70,2013-03-29,51
71,2013-03-31,64
72,2013-04-01,41
73,2013-04-02,42
74,2013-04-03,55
75,2013-04-04,43
76,2013-04-05,50
77,2013-04-06,53
78,2013-04-07,50
79,2013-04-08,46
80,2013-04-09,50
81,2013-04-10,46
82,2013-04-11,60
83,2013-04-13,47
84,2013-04-14,42
85,2013-04-15,51
86,2013-04-16,41
87,2013-04-17,60
88,2013-04-18,40
89,2013-04-20,50
90,2013-04-21,47
91,2013-04-22,57
92,2013-04-23,42
93,2013-04-24,55
94,2013-04-25,49
95,2013-04-26,61
96,2013-04-27,60
97,2013-04-28,29
98,2013-04-29,36
99,2013-04-30,36
100,2013-05-01,47
101,2013-05-03,61
102,2013-05-04,51
103,2013-05-05,48
104,2013-05-06,40
105,2013-05-07,38
106,2013-05-08,49
107,2013-05-09,59
108,2013-05-10,64
109,2013-05-11,51
110,2013-05-12,57
111,2013-05-13,40
112,2013-05-14,45
113,2013-05-15,47
114,2013-05-16,57
115,2013-05-17,58
116,2013-05-19,29
117,2013-05-20,46
118,2013-05-21,33
119,2013-05-22,52
120,2013-05-24,56
121,2013-05-25,49
122,2013-05-26,44
123,2013-05-27,34
124,2013-05-28,55
125,2013-05-29,42
126,2013-05-30,36
127,2013-05-31,64
128,2013-06-02,51
129,2013-06-03,49
130,2013-06-04,45
131,2013-06-05,54
132,2013-06-06,55
133,2013-06-08,48
134,2013-06-09,50
135,2013-06-10,35
136,2013-06-11,51
137,2013-06-12,39
138,2013-06-13,59
139,2013-06-14,49
140,2013-06-15,46
141,2013-06-16,34
142,2013-06-17,41
143,2013-06-18,44
144,2013-06-19,53
145,2013-06-20,52
146,2013-06-21,63
147,2013-06-22,51
148,2013-06-23,37
149,2013-06-24,46
150,2013-06-25,45
151,2013-06-26,38
152,2013-06-27,45
153,2013-06-28,52
154,2013-06-29,40
155,2013-06-30,30
