Day,Date,Rides
1,2013-01-01,3
2,2013-01-02,7
3,2013-01-03,5
4,2013-01-04,8
5,2013-01-05,9
6,2013-01-06,8
7,2013-01-07,11
8,2013-01-08,8
9,2013-01-09,8
10,2013-01-10,6
11,2013-01-11,9
12,2013-01-12,5
13,2013-01-13,5
14,2013-01-14,5
15,2013-01-15,9
16,2013-01-16,7
17,2013-01-17,5
18,2013-01-18,5
19,2013-01-19,1
20,2013-01-20,5
21,2013-01-21,10
22,2013-01-22,8
23,2013-01-23,9
24,2013-01-24,9
25,2013-01-25,10
26,2013-01-26,5
27,2013-01-27,2
28,2013-01-28,7
29,2013-01-29,5
30,2013-01-30,2
31,2013-01-31,3
32,2013-02-01,5
33,2013-02-02,6
34,2013-02-03,5
35,2013-02-04,4
36,2013-02-05,9
37,2013-02-06,9
38,2013-02-07,8
39,2013-02-08,3
40,2013-02-09,5
41,2013-02-10,3
42,2013-02-11,5
43,2013-02-12,5
44,2013-02-13,4
45,2013-02-14,6
46,2013-02-15,3
47,2013-02-16,6
48,2013-02-17,6
49,2013-02-18,5
50,2013-02-19,7
51,2013-02-20,10
52,2013-02-21,13
53,2013-02-22,9
54,2013-02-23,10
55,2013-02-24,11
56,2013-02-25,13
57,2013-02-26,7
58,2013-02-27,13
59,2013-02-28,7
60,2013-03-01,14
61,2013-03-02,13
62,2013-03-03,8
63,2013-03-04,9
64,2013-03-05,7
65,2013-03-06,15
66,2013-03-07,8
67,2013-03-08,11
68,2013-03-09,5
69,2013-03-10,3
70,2013-03-11,13
71,2013-03-12,9
72,2013-03-13,10
73,2013-03-14,11
74,2013-03-15,10
75,2013-03-16,8
76,2013-03-17,9
77,2013-03-18,11
78,2013-03-19,15
79,2013-03-20,4
80,2013-03-21,10
81,2013-03-22,5
82,2013-03-23,6
83,2013-03-24,6
84,2013-03-25,8
85,2013-03-26,7
86,2013-03-27,12
87,2013-03-28,13
88,2013-03-29,5
89,2013-03-30,4
90,2013-03-31,4
91,2013-04-01,9
92,2013-04-02,18
93,2013-04-03,10
94,2013-04-04,6
95,2013-04-05,9
96,2013-04-06,9
97,2013-04-07,3
98,2013-04-08,11
99,2013-04-09,10
100,2013-04-10,7
101,2013-04-11,7
102,2013-04-12,8
103,2013-04-13,7
104,2013-04-14,2
105,2013-04-15,8
106,2013-04-16,10
107,2013-04-17,9
108,2013-04-18,9
109,2013-04-19,9
110,2013-04-20,7
111,2013-04-21,11
112,2013-04-22,5
113,2013-04-23,13
