Day,Date,Rides
1,2013-01-02,4
2,2013-01-03,1
3,2013-01-04,5
4,2013-01-05,3
5,2013-01-06,5
6,2013-01-07,1
7,2013-01-08,2
8,2013-01-09,5
9,2013-01-10,4
10,2013-01-12,3
11,2013-01-13,2
12,2013-01-14,2
13,2013-01-15,6
14,2013-01-16,3
15,2013-01-17,8
16,2013-01-18,5
17,2013-01-19,1
18,2013-01-20,5
19,2013-01-21,4
20,2013-01-22,5
21,2013-01-23,1
22,2013-01-24,6
23,2013-01-25,8
24,2013-01-26,6
25,2013-01-27,3
26,2013-01-28,3
27,2013-01-29,3
28,2013-01-30,5
29,2013-01-31,2
30,2013-02-01,5
31,2013-02-02,5
32,2013-02-03,4
33,2013-02-04,6
34,2013-02-05,2
35,2013-02-06,5
36,2013-02-07,1
37,2013-02-08,2
38,2013-02-09,2
39,2013-02-11,3
40,2013-02-12,2
41,2013-02-13,3
42,2013-02-14,5
43,2013-02-15,1
44,2013-02-16,4
45,2013-02-17,3
46,2013-02-18,2
47,2013-02-20,7
48,2013-02-21,2
49,2013-02-22,3
50,2013-02-23,4
51,2013-02-25,4
52,2013-02-26,1
53,2013-02-27,1
54,2013-02-28,5
55,2013-03-01,6
56,2013-03-02,3
57,2013-03-03,3
58,2013-03-04,4
59,2013-03-05,1
60,2013-03-06,3
61,2013-03-07,4
62,2013-03-08,3
63,2013-03-09,3
64,2013-03-10,1
65,2013-03-11,4
66,2013-03-12,8
67,2013-03-13,2
68,2013-03-14,4
69,2013-03-15,6
70,2013-03-16,2
71,2013-03-17,8
72,2013-03-18,8
73,2013-03-19,6
74,2013-03-20,7
75,2013-03-21,6
76,2013-03-22,4
77,2013-03-23,6
78,2013-03-24,4
79,2013-03-25,3
80,2013-03-26,1
81,2013-03-27,4
82,2013-03-28,7
83,2013-03-29,4
84,2013-04-01,6
85,2013-04-02,3
86,2013-04-03,5
87,2013-04-04,6
88,2013-04-05,3
89,2013-04-06,1
90,2013-04-07,9
91,2013-04-08,5
92,2013-04-09,3
93,2013-04-10,6
94,2013-04-11,7
95,2013-04-12,3
96,2013-04-13,6
97,2013-04-14,1
98,2013-04-15,5
99,2013-04-16,1
100,2013-04-17,7
101,2013-04-18,9
102,2013-04-19,5
103,2013-04-20,4
104,2013-04-21,7
105,2013-04-22,2
106,2013-04-23,5
107,2013-04-24,3
108,2013-04-25,3
109,2013-04-26,9
110,2013-04-27,2
111,2013-04-28,6
112,2013-04-29,1
113,2013-04-30,4
114,2013-05-01,5
115,2013-05-02,3
116,2013-05-03,9
117,2013-05-04,7
118,2013-05-05,4
119,2013-05-06,6
120,2013-05-07,2
121,2013-05-08,5
122,2013-05-09,5
123,2013-05-10,7
124,2013-05-11,1
125,2013-05-12,6
126,2013-05-13,6
127,2013-05-14,6
128,2013-05-15,7
129,2013-05-16,4
130,2013-05-17,5
131,2013-05-18,3
132,2013-05-19,2
133,2013-05-20,5
134,2013-05-21,6
135,2013-05-22,6
136,2013-05-23,7
137,2013-05-24,2
138,2013-05-25,2
139,2013-05-26,5
140,2013-05-27,2
141,2013-05-28,4
142,2013-05-29,7
143,2013-05-30,5
144,2013-05-31,5
145,2013-06-01,6
146,2013-06-02,6
147,2013-06-03,3
148,2013-06-04,3
149,2013-06-05,3
150,2013-06-06,7
151,2013-06-07,6
152,2013-06-08,5
153,2013-06-09,1
154,2013-06-10,2
155,2013-06-11,3
156,2013-06-12,9
157,2013-06-13,1
158,2013-06-14,6
159,2013-06-15,4
160,2013-06-16,5
161,2013-06-17,10
162,2013-06-18,5
163,2013-06-19,3
164,2013-06-20,6
165,2013-06-21,4
166,2013-06-22,5
167,2013-06-23,5
168,2013-06-24,5
169,2013-06-25,5
170,2013-06-26,3
171,2013-06-27,4
172,2013-06-28,3
173,2013-06-29,4
174,2013-06-30,5
175,2013-07-01,7
176,2013-07-02,4
177,2013-07-03,3
178,2013-07-04,5
179,2013-07-05,8
180,2013-07-06,3
181,2013-07-07,6
182,2013-07-08,5
183,2013-07-09,10
184,2013-07-10,5
185,2013-07-11,6
186,2013-07-12,7
187,2013-07-13,4
188,2013-07-14,10
189,2013-07-15,5
190,2013-07-16,2
191,2013-07-17,4
192,2013-07-18,6
193,2013-07-19,4
194,2013-07-20,3
195,2013-07-21,5
196,2013-07-22,2
197,2013-07-23,3
198,2013-07-24,4
199,2013-07-25,3
200,2013-07-26,3
201,2013-07-27,4
202,2013-07-29,8
203,2013-07-30,4
204,2013-07-31,1
205,2013-08-01,2
206,2013-08-02,3
207,2013-08-03,4
208,2013-08-04,5
209,2013-08-05,6
210,2013-08-06,3
211,2013-08-07,2
212,2013-08-08,3
213,2013-08-09,3
214,2013-08-10,2
215,2013-08-11,4
216,2013-08-12,2
217,2013-08-13,4
218,2013-08-14,3
219,2013-08-15,6
220,2013-08-16,3
221,2013-08-17,2
222,2013-08-18,8
223,2013-08-19,2
224,2013-08-20,3
225,2013-08-21,5
226,2013-08-22,9
227,2013-08-23,5
228,2013-08-24,2
229,2013-08-25,3
230,2013-08-26,4
231,2013-08-27,5
232,2013-08-28,7
233,2013-08-29,4
234,2013-08-30,7
235,2013-08-31,2
236,2013-09-01,9
237,2013-09-02,4
238,2013-09-03,5
239,2013-09-04,2
240,2013-09-05,5
241,2013-09-06,2
242,2013-09-07,4
243,2013-09-08,4
244,2013-09-09,6
245,2013-09-10,7
246,2013-09-11,5
247,2013-09-12,4
248,2013-09-13,5
249,2013-09-14,4
250,2013-09-16,1
251,2013-09-17,3
252,2013-09-18,3
253,2013-09-19,4
254,2013-09-20,7
255,2013-09-21,2
256,2013-09-22,6
257,2013-09-23,6
258,2013-09-24,6
259,2013-09-25,4
260,2013-09-27,5
261,2013-09-29,5
262,2013-09-30,6
263,2013-10-01,4
264,2013-10-02,6
265,2013-10-03,7
