Day,Date,Rides
1,01/01/2013,4333
2,01/02/2013,6867
3,01/03/2013,8346
4,01/04/2013,9589
5,01/05/2013,4072
6,01/06/2013,2419
7,01/07/2013,7987
8,01/08/2013,8905
9,01/09/2013,9669
10,01/10/2013,11482
11,01/11/2013,10827
12,01/12/2013,4394
13,01/13/2013,2753
14,01/14/2013,9599
15,01/15/2013,10459
16,01/16/2013,11725
17,01/17/2013,12197
18,01/18/2013,12203
19,01/19/2013,5461
20,01/20/2013,4127
21,01/21/2013,7406
22,01/22/2013,13217
23,01/23/2013,13164
24,01/24/2013,14069
25,01/25/2013,13547
26,01/26/2013,5870
27,01/27/2013,3606
28,01/28/2013,9376
29,01/29/2013,11178
30,01/30/2013,12938
31,01/31/2013,14032
32,02/01/2013,13608
33,02/02/2013,5622
34,02/03/2013,3298
35,02/04/2013,9914
36,02/05/2013,11493
37,02/06/2013,12177
38,02/07/2013,13172
39,02/08/2013,13248
40,02/09/2013,5970
41,02/10/2013,3695
42,02/11/2013,10509
43,02/12/2013,11859
44,02/13/2013,12384
45,02/14/2013,12493
46,02/15/2013,13507
47,02/16/2013,8794
48,02/17/2013,6917
49,02/18/2013,7196
50,02/19/2013,13637
51,02/20/2013,14466
52,02/21/2013,15272
53,02/22/2013,14817
54,02/23/2013,7946
55,02/24/2013,4660
56,02/25/2013,10690
57,02/26/2013,13434
58,02/27/2013,13705
59,02/28/2013,14792
60,03/01/2013,15251
61,03/02/2013,8254
62,03/03/2013,6052
63,03/04/2013,12552
64,03/05/2013,12456
65,03/06/2013,13790
66,03/07/2013,14585
67,03/08/2013,13913
68,03/09/2013,7785
69,03/10/2013,6211
70,03/11/2013,13285
71,03/12/2013,14919
72,03/13/2013,15729
73,03/14/2013,16169
74,03/15/2013,15266
75,03/16/2013,9893
76,03/17/2013,6701
77,03/18/2013,13335
78,03/19/2013,15848
79,03/20/2013,16072
80,03/21/2013,17152
81,03/22/2013,16318
82,03/23/2013,8283
83,03/24/2013,4854
84,03/25/2013,10282
85,03/26/2013,11421
86,03/27/2013,11688
87,03/28/2013,12743
88,03/29/2013,10457
89,03/30/2013,5810
90,03/31/2013,3603
91,04/01/2013,10264
92,04/02/2013,12645
93,04/03/2013,13798
94,04/04/2013,14146
95,04/05/2013,15344
96,04/06/2013,7780
97,04/07/2013,5750
98,04/08/2013,11372
99,04/09/2013,13943
100,04/10/2013,15557
101,04/11/2013,16417
102,04/12/2013,15260
103,04/13/2013,8444
104,04/14/2013,5627
105,04/15/2013,12669
106,04/16/2013,14114
107,04/17/2013,15825
108,04/18/2013,15226
109,04/19/2013,16210
110,04/20/2013,8378
111,04/21/2013,5746
112,04/22/2013,12464
113,04/23/2013,16615
114,04/24/2013,15148
115,04/25/2013,15972
116,04/26/2013,14483
117,04/27/2013,8392
118,04/28/2013,5672
119,04/29/2013,10521
120,04/30/2013,12467
121,05/01/2013,13125
122,05/02/2013,14920
123,05/03/2013,16280
124,05/04/2013,8015
125,05/05/2013,5666
126,05/06/2013,11454
127,05/07/2013,13241
128,05/08/2013,13364
129,05/09/2013,15608
130,05/10/2013,14962
131,05/11/2013,7193
132,05/12/2013,5499
133,05/13/2013,11772
134,05/14/2013,13174
135,05/15/2013,13613
136,05/16/2013,15233
137,05/17/2013,15937
138,05/18/2013,9933
139,05/19/2013,8477
140,05/20/2013,13854
141,05/21/2013,14241
142,05/22/2013,15110
143,05/23/2013,16951
144,05/24/2013,12956
145,05/25/2013,7936
146,05/26/2013,6476
147,05/27/2013,4035
148,05/28/2013,11865
149,05/29/2013,13120
150,05/30/2013,14499
151,05/31/2013,16410
152,06/01/2013,9917
153,06/02/2013,8326
154,06/03/2013,13412
155,06/04/2013,14982
156,06/05/2013,14842
157,06/06/2013,15995
158,06/07/2013,14231
159,06/08/2013,9464
160,06/09/2013,7795
161,06/10/2013,13187
162,06/11/2013,14054
163,06/12/2013,13836
164,06/13/2013,14943
165,06/14/2013,15256
166,06/15/2013,10370
167,06/16/2013,8154
168,06/17/2013,13846
169,06/18/2013,14600
170,06/19/2013,14692
171,06/20/2013,15141
172,06/21/2013,15430
173,06/22/2013,9034
174,06/23/2013,7627
175,06/24/2013,12115
176,06/25/2013,14392
177,06/26/2013,14905
178,06/27/2013,14908
179,06/28/2013,14441
180,06/29/2013,10611
181,06/30/2013,7712
182,07/01/2013,11550
183,07/02/2013,12635
184,07/03/2013,11427
185,07/04/2013,6193
186,07/05/2013,9765
187,07/06/2013,8226
188,07/07/2013,5594
189,07/08/2013,12098
190,07/09/2013,13984
191,07/10/2013,14755
192,07/11/2013,15570
193,07/12/2013,15516
194,07/13/2013,11259
195,07/14/2013,8171
196,07/15/2013,13868
197,07/16/2013,15339
198,07/17/2013,16436
199,07/18/2013,17056
200,07/19/2013,16188
201,07/20/2013,10823
202,07/21/2013,9310
203,07/22/2013,14420
204,07/23/2013,15264
205,07/24/2013,14019
206,07/25/2013,15013
207,07/26/2013,14822
208,07/27/2013,9417
209,07/28/2013,7133
210,07/29/2013,11195
211,07/30/2013,13628
212,07/31/2013,14698
213,08/01/2013,14667
214,08/02/2013,17609
215,08/03/2013,11843
216,08/04/2013,10503
217,08/05/2013,13305
218,08/06/2013,12997
219,08/07/2013,15150
220,08/08/2013,14277
221,08/09/2013,14897
222,08/10/2013,10058
223,08/11/2013,7486
224,08/12/2013,12327
225,08/13/2013,13519
226,08/14/2013,15015
227,08/15/2013,16297
228,08/16/2013,15547
229,08/17/2013,9753
230,08/18/2013,6967
231,08/19/2013,11402
232,08/20/2013,13971
233,08/21/2013,15400
234,08/22/2013,16727
235,08/23/2013,15347
236,08/24/2013,8735
237,08/25/2013,6911
238,08/26/2013,12301
239,08/27/2013,15048
240,08/28/2013,15086
241,08/29/2013,16110
242,08/30/2013,14825
243,08/31/2013,10030
244,09/01/2013,8853
245,09/02/2013,4808
246,09/03/2013,10797
247,09/04/2013,12800
248,09/05/2013,13218
249,09/06/2013,14720
250,09/07/2013,8656
251,09/08/2013,7881
252,09/09/2013,14348
253,09/10/2013,16024
254,09/11/2013,16367
255,09/12/2013,16862
256,09/13/2013,15879
257,09/14/2013,9894
258,09/15/2013,8650
259,09/16/2013,13771
260,09/17/2013,15357
261,09/18/2013,16887
262,09/19/2013,17396
263,09/20/2013,17002
264,09/21/2013,10173
265,09/22/2013,7526
266,09/23/2013,13320
267,09/24/2013,15860
268,09/25/2013,16864
269,09/26/2013,16976
270,09/27/2013,16534
271,09/28/2013,9542
272,09/29/2013,7822
273,09/30/2013,14273
274,10/01/2013,16018
275,10/02/2013,16292
276,10/03/2013,18067
277,10/04/2013,16340
278,10/05/2013,10081
279,10/06/2013,9549
280,10/07/2013,14531
281,10/08/2013,15807
282,10/09/2013,16330
283,10/10/2013,17600
284,10/11/2013,16338
285,10/12/2013,10114
286,10/13/2013,9650
287,10/14/2013,12273
288,10/15/2013,15837
289,10/16/2013,14439
290,10/17/2013,18779
291,10/18/2013,17394
292,10/19/2013,10383
293,10/20/2013,7192
294,10/21/2013,14569
295,10/22/2013,17012
296,10/23/2013,17675
297,10/24/2013,18247
298,10/25/2013,17721
299,10/26/2013,9386
300,10/27/2013,6436
301,10/28/2013,13390
302,10/29/2013,15643
303,10/30/2013,16171
304,10/31/2013,16678
305,11/01/2013,17147
306,11/02/2013,9307
307,11/03/2013,6882
308,11/04/2013,13545
309,11/05/2013,16998
310,11/06/2013,20189
311,11/07/2013,19423
312,11/08/2013,17185
313,11/09/2013,9162
314,11/10/2013,7936
315,11/11/2013,13171
316,11/12/2013,16309
317,11/13/2013,17851
318,11/14/2013,18055
319,11/15/2013,18035
320,11/16/2013,10734
321,11/17/2013,8439
322,11/18/2013,15467
323,11/19/2013,17604
324,11/20/2013,18648
325,11/21/2013,18038
326,11/22/2013,18922
327,11/23/2013,10094
328,11/24/2013,6300
329,11/25/2013,13495
330,11/26/2013,14501
331,11/27/2013,12425
332,11/28/2013,4224
333,11/29/2013,8113
334,11/30/2013,8715
335,12/01/2013,7012
336,12/02/2013,16589
337,12/03/2013,18362
338,12/04/2013,18482
339,12/05/2013,20393
340,12/06/2013,21000
341,12/07/2013,13050
342,12/08/2013,7730
343,12/09/2013,17332
344,12/10/2013,18984
345,12/11/2013,19371
346,12/12/2013,20524
347,12/13/2013,19827
348,12/14/2013,11882
349,12/15/2013,7727
350,12/16/2013,15804
351,12/17/2013,17945
352,12/18/2013,18214
353,12/19/2013,18664
354,12/20/2013,18861
355,12/21/2013,9890
356,12/22/2013,5991
357,12/23/2013,12947
358,12/24/2013,6438
359,12/25/2013,1537
360,12/26/2013,6501
361,12/27/2013,9196
362,12/28/2013,6651
363,12/29/2013,7064
364,12/30/2013,12037
365,12/31/2013,12503
366,01/01/2014,6648
367,01/02/2014,9350
368,01/03/2014,12383
369,01/04/2014,5209
370,01/05/2014,3594
371,01/06/2014,7517
372,01/07/2014,11523
373,01/08/2014,14336
374,01/09/2014,16162
375,01/10/2014,14721
376,01/11/2014,6846
377,01/12/2014,4488
378,01/13/2014,12781
379,01/14/2014,16365
380,01/15/2014,17326
381,01/16/2014,16983
382,01/17/2014,17836
383,01/18/2014,8623
384,01/19/2014,5881
385,01/20/2014,8535
386,01/21/2014,16028
387,01/22/2014,17681
388,01/23/2014,19762
389,01/24/2014,18942
390,01/25/2014,8544
391,01/26/2014,4854
392,01/27/2014,13250
393,01/28/2014,15452
394,01/29/2014,17370
395,01/30/2014,18235
396,01/31/2014,17441
397,02/01/2014,7241
398,02/02/2014,5023
399,02/03/2014,14380
400,02/04/2014,16555
401,02/05/2014,16687
402,02/06/2014,19315
403,02/07/2014,18273
404,02/08/2014,9414
405,02/09/2014,5579
406,02/10/2014,16226
407,02/11/2014,18276
408,02/12/2014,18698
409,02/13/2014,19010
410,02/14/2014,18513
411,02/15/2014,11067
412,02/16/2014,7043
413,02/17/2014,8742
414,02/18/2014,15997
415,02/19/2014,17741
416,02/20/2014,21300
417,02/21/2014,20020
418,02/22/2014,9789
419,02/23/2014,6024
420,02/24/2014,15118
421,02/25/2014,18385
422,02/26/2014,19854
423,02/27/2014,21782
424,02/28/2014,20237
425,03/01/2014,11797
426,03/02/2014,7237
427,03/03/2014,15924
428,03/04/2014,18348
429,03/05/2014,19566
430,03/06/2014,19736
431,03/07/2014,17596
432,03/08/2014,9273
433,03/09/2014,5817
434,03/10/2014,13693
435,03/11/2014,17469
436,03/12/2014,19123
437,03/13/2014,20020
438,03/14/2014,19726
439,03/15/2014,13277
440,03/16/2014,9492
441,03/17/2014,17737
442,03/18/2014,18308
443,03/19/2014,19975
444,03/20/2014,20135
445,03/21/2014,18336
446,03/22/2014,9732
447,03/23/2014,8417
448,03/24/2014,16019
449,03/25/2014,18211
450,03/26/2014,18693
451,03/27/2014,19844
452,03/28/2014,19262
453,03/29/2014,10029
454,03/30/2014,7538
455,03/31/2014,14361
456,04/01/2014,17413
457,04/02/2014,17722
458,04/03/2014,21915
459,04/04/2014,20134
460,04/05/2014,11178
461,04/06/2014,7624
462,04/07/2014,15504
463,04/08/2014,18159
464,04/09/2014,19228
465,04/10/2014,19434
466,04/11/2014,18282
467,04/12/2014,9458
468,04/13/2014,7157
469,04/14/2014,17443
470,04/15/2014,19723
471,04/16/2014,19774
472,04/17/2014,19156
473,04/18/2014,16104
474,04/19/2014,8400
475,04/20/2014,5468
476,04/21/2014,13990
477,04/22/2014,17196
478,04/23/2014,19870
479,04/24/2014,20492
480,04/25/2014,19073
481,04/26/2014,11591
482,04/27/2014,8154
483,04/28/2014,17515
484,04/29/2014,17860
485,04/30/2014,19963
486,05/01/2014,20992
487,05/02/2014,20401
488,05/03/2014,11288
489,05/04/2014,9108
490,05/05/2014,17336
491,05/06/2014,17826
492,05/07/2014,18188
493,05/08/2014,18868
494,05/09/2014,19317
495,05/10/2014,10115
496,05/11/2014,7506
497,05/12/2014,15818
498,05/13/2014,18830
499,05/14/2014,20265
500,05/15/2014,23168
501,05/16/2014,22377
502,05/17/2014,13184
503,05/18/2014,11169
504,05/19/2014,18242
505,05/20/2014,18727
506,05/21/2014,18009
507,05/22/2014,19383
508,05/23/2014,16867
509,05/24/2014,10305
510,05/25/2014,9211
511,05/26/2014,6119
512,05/27/2014,15672
513,05/28/2014,17521
514,05/29/2014,18752
515,05/30/2014,20533
516,05/31/2014,12819
517,06/01/2014,11298
518,06/02/2014,17661
519,06/03/2014,17674
520,06/04/2014,20250
521,06/05/2014,18090
522,06/06/2014,17659
523,06/07/2014,11345
524,06/08/2014,9924
525,06/09/2014,17304
526,06/10/2014,21077
527,06/11/2014,20555
528,06/12/2014,19162
529,06/13/2014,18304
530,06/14/2014,12291
531,06/15/2014,8775
532,06/16/2014,16204
533,06/17/2014,17806
534,06/18/2014,19611
535,06/19/2014,19786
536,06/20/2014,18789
537,06/21/2014,11642
538,06/22/2014,9468
539,06/23/2014,15797
540,06/24/2014,18099
541,06/25/2014,18725
542,06/26/2014,20156
543,06/27/2014,19268
544,06/28/2014,12172
545,06/29/2014,8641
546,06/30/2014,15123
547,07/01/2014,15847
548,07/02/2014,16999
549,07/03/2014,12994
550,07/04/2014,9092
551,07/05/2014,10657
552,07/06/2014,7401
553,07/07/2014,12502
554,07/08/2014,15282
555,07/09/2014,17419
556,07/10/2014,18313
557,07/11/2014,17966
558,07/12/2014,12068
559,07/13/2014,8535
560,07/14/2014,14887
561,07/15/2014,17034
562,07/16/2014,18020
563,07/17/2014,18652
564,07/18/2014,18338
565,07/19/2014,12895
566,07/20/2014,9770
567,07/21/2014,15612
568,07/22/2014,17381
569,07/23/2014,17950
570,07/24/2014,18641
571,07/25/2014,20155
572,07/26/2014,11775
573,07/27/2014,9577
574,07/28/2014,15323
575,07/29/2014,17654
576,07/30/2014,17596
577,07/31/2014,18169
578,08/01/2014,19989
579,08/02/2014,14211
580,08/03/2014,13336
581,08/04/2014,16528
582,08/05/2014,15918
583,08/06/2014,16752
584,08/07/2014,18021
585,08/08/2014,18656
586,08/09/2014,10818
587,08/10/2014,8036
588,08/11/2014,14518
589,08/12/2014,16422
590,08/13/2014,16989
591,08/14/2014,18326
592,08/15/2014,17644
593,08/16/2014,10918
594,08/17/2014,7502
595,08/18/2014,13829
596,08/19/2014,17312
597,08/20/2014,17102
598,08/21/2014,19030
599,08/22/2014,18292
600,08/23/2014,10541
601,08/24/2014,8271
602,08/25/2014,14882
603,08/26/2014,15839
604,08/27/2014,16252
605,08/28/2014,16924
606,08/29/2014,16137
607,08/30/2014,11921
608,08/31/2014,11647
609,09/01/2014,6422
610,09/02/2014,12419
611,09/03/2014,15443
612,09/04/2014,18400
613,09/05/2014,17830
614,09/06/2014,9795
615,09/07/2014,8997
616,09/08/2014,15262
617,09/09/2014,18003
618,09/10/2014,20655
619,09/11/2014,20136
620,09/12/2014,18857
621,09/13/2014,10411
622,09/14/2014,7406
623,09/15/2014,15121
624,09/16/2014,16727
625,09/17/2014,18324
626,09/18/2014,18983
627,09/19/2014,18726
628,09/20/2014,10876
629,09/21/2014,8153
630,09/22/2014,15399
631,09/23/2014,16790
632,09/24/2014,17229
633,09/25/2014,16967
634,09/26/2014,17117
635,09/27/2014,10621
636,09/28/2014,9802
637,09/29/2014,16429
638,09/30/2014,19057
639,10/01/2014,18475
640,10/02/2014,19138
641,10/03/2014,18560
642,10/04/2014,9950
643,10/05/2014,6887
644,10/06/2014,15181
645,10/07/2014,17016
646,10/08/2014,18727
647,10/09/2014,19710
648,10/10/2014,18807
649,10/11/2014,11055
650,10/12/2014,10507
651,10/13/2014,14301
652,10/14/2014,19712
653,10/15/2014,20347
654,10/16/2014,20140
655,10/17/2014,20797
656,10/18/2014,13951
657,10/19/2014,11456
658,10/20/2014,16750
659,10/21/2014,18187
660,10/22/2014,18680
661,10/23/2014,18770
662,10/24/2014,17385
663,10/25/2014,9827
664,10/26/2014,7617
665,10/27/2014,14705
666,10/28/2014,18322
667,10/29/2014,19039
668,10/30/2014,19907
669,10/31/2014,17830
670,11/01/2014,13033
671,11/02/2014,9136
672,11/03/2014,16463
673,11/04/2014,18718
674,11/05/2014,20108
675,11/06/2014,21472
676,11/07/2014,18617
677,11/08/2014,10614
678,11/09/2014,8062
679,11/10/2014,14489
680,11/11/2014,16829
681,11/12/2014,19765
682,11/13/2014,20863
683,11/14/2014,19399
684,11/15/2014,11266
685,11/16/2014,9583
686,11/17/2014,19984
687,11/18/2014,21286
688,11/19/2014,20872
689,11/20/2014,21990
690,11/21/2014,20582
691,11/22/2014,9626
692,11/23/2014,8350
693,11/24/2014,16527
694,11/25/2014,16313
695,11/26/2014,12500
696,11/27/2014,4801
