Day,Date,Rides
1,2013-01-02,23
2,2013-01-03,14
3,2013-01-04,15
4,2013-01-05,16
5,2013-01-06,13
6,2013-01-07,12
7,2013-01-08,19
8,2013-01-09,7
9,2013-01-10,9
10,2013-01-11,13
11,2013-01-12,28
12,2013-01-13,21
13,2013-01-14,17
14,2013-01-15,14
15,2013-01-16,13
16,2013-01-17,12
17,2013-01-18,18
18,2013-01-19,11
19,2013-01-20,31
20,2013-01-21,25
21,2013-01-22,16
22,2013-01-23,18
23,2013-01-24,14
24,2013-01-25,12
25,2013-01-26,22
26,2013-01-27,20
27,2013-01-28,20
28,2013-01-29,14
29,2013-01-30,10
30,2013-01-31,13
31,2013-02-01,14
32,2013-02-02,19
33,2013-02-03,16
34,2013-02-04,16
35,2013-02-05,16
36,2013-02-06,18
37,2013-02-07,18
38,2013-02-08,16
39,2013-02-09,20
40,2013-02-10,27
41,2013-02-11,17
42,2013-02-12,15
43,2013-02-13,16
44,2013-02-14,21
45,2013-02-15,17
46,2013-02-16,27
47,2013-02-17,29
48,2013-02-18,14
49,2013-02-19,12
50,2013-02-20,8
51,2013-02-21,17
52,2013-02-22,14
53,2013-02-23,24
54,2013-02-24,27
55,2013-02-25,14
56,2013-02-26,6
57,2013-02-27,14
58,2013-02-28,9
59,2013-03-01,22
60,2013-03-02,24
61,2013-03-03,28
62,2013-03-04,22
63,2013-03-05,20
64,2013-03-06,14
65,2013-03-07,12
66,2013-03-08,17
67,2013-03-09,20
68,2013-03-10,31
69,2013-03-11,15
70,2013-03-12,8
71,2013-03-13,11
72,2013-03-14,12
73,2013-03-15,27
74,2013-03-16,27
75,2013-03-17,31
76,2013-03-18,15
77,2013-03-19,15
78,2013-03-20,12
79,2013-03-21,10
80,2013-03-22,20
81,2013-03-23,17
82,2013-03-24,26
83,2013-03-25,16
84,2013-03-26,14
85,2013-03-27,20
86,2013-03-28,14
87,2013-03-29,19
88,2013-03-30,25
89,2013-03-31,19
90,2013-04-01,18
91,2013-04-02,16
92,2013-04-03,7
93,2013-04-04,13
94,2013-04-05,13
95,2013-04-06,19
96,2013-04-07,36
97,2013-04-08,10
98,2013-04-09,19
99,2013-04-10,14
100,2013-04-11,8
101,2013-04-12,9
102,2013-04-13,19
103,2013-04-14,20
104,2013-04-15,14
105,2013-04-16,14
106,2013-04-17,10
107,2013-04-18,11
108,2013-04-19,19
109,2013-04-20,23
110,2013-04-21,29
111,2013-04-22,11
112,2013-04-23,9
113,2013-04-24,8
114,2013-04-25,13
115,2013-04-26,12
116,2013-04-27,23
117,2013-04-28,26
118,2013-04-29,15
119,2013-04-30,16
120,2013-05-01,11
121,2013-05-02,7
122,2013-05-03,22
123,2013-05-04,15
124,2013-05-05,35
125,2013-05-06,19
126,2013-05-07,12
127,2013-05-08,14
128,2013-05-09,17
129,2013-05-10,13
130,2013-05-11,24
131,2013-05-12,25
132,2013-05-13,21
133,2013-05-14,16
134,2013-05-15,10
135,2013-05-16,17
136,2013-05-17,14
137,2013-05-18,28
138,2013-05-20,12
139,2013-05-21,13
140,2013-05-22,8
141,2013-05-23,15
142,2013-05-24,25
143,2013-05-25,21
144,2013-05-26,25
145,2013-05-27,34
146,2013-05-28,13
147,2013-05-29,17
148,2013-05-30,16
149,2013-05-31,23
150,2013-06-01,27
151,2013-06-02,30
152,2013-06-03,17
153,2013-06-04,20
154,2013-06-05,14
155,2013-06-06,9
156,2013-06-07,17
157,2013-06-08,19
158,2013-06-09,31
159,2013-06-10,10
160,2013-06-11,10
161,2013-06-12,15
162,2013-06-13,10
163,2013-06-14,11
164,2013-06-15,31
165,2013-06-16,36
166,2013-06-17,14
167,2013-06-18,13
168,2013-06-19,12
169,2013-06-20,9
170,2013-06-21,14
171,2013-06-22,24
172,2013-06-23,27
173,2013-06-24,12
174,2013-06-25,14
175,2013-06-26,11
176,2013-06-27,14
177,2013-06-28,16
178,2013-06-29,20
179,2013-06-30,26
180,2013-07-01,25
181,2013-07-02,17
182,2013-07-03,28
183,2013-07-04,15
184,2013-07-05,22
185,2013-07-06,18
186,2013-07-07,30
187,2013-07-08,16
188,2013-07-09,11
189,2013-07-10,14
190,2013-07-11,15
191,2013-07-12,11
192,2013-07-13,22
193,2013-07-14,26
194,2013-07-15,12
195,2013-07-16,17
196,2013-07-17,19
197,2013-07-18,8
198,2013-07-19,18
199,2013-07-20,22
200,2013-07-21,29
201,2013-07-22,7
202,2013-07-23,19
203,2013-07-24,13
204,2013-07-25,9
205,2013-07-26,16
206,2013-07-27,19
207,2013-07-28,25
208,2013-07-29,19
209,2013-07-30,12
210,2013-07-31,19
211,2013-08-01,27
212,2013-08-02,13
213,2013-08-03,28
214,2013-08-04,37
215,2013-08-05,13
216,2013-08-06,15
217,2013-08-07,15
218,2013-08-08,18
219,2013-08-09,15
220,2013-08-10,21
221,2013-08-11,25
222,2013-08-12,15
223,2013-08-13,9
224,2013-08-14,10
225,2013-08-15,15
226,2013-08-16,24
227,2013-08-17,22
228,2013-08-18,26
229,2013-08-19,22
230,2013-08-20,24
231,2013-08-21,19
232,2013-08-22,10
233,2013-08-23,16
234,2013-08-24,24
235,2013-08-25,32
236,2013-08-26,21
237,2013-08-27,15
238,2013-08-28,13
239,2013-08-29,14
240,2013-08-30,13
241,2013-08-31,33
242,2013-09-01,27
243,2013-09-02,14
244,2013-09-03,16
245,2013-09-04,12
246,2013-09-05,19
247,2013-09-06,15
248,2013-09-07,32
249,2013-09-08,33
250,2013-09-09,24
251,2013-09-10,16
252,2013-09-11,12
253,2013-09-12,14
254,2013-09-13,14
255,2013-09-14,21
256,2013-09-15,28
257,2013-09-16,20
258,2013-09-17,24
259,2013-09-18,16
260,2013-09-19,22
261,2013-09-20,23
262,2013-09-21,24
263,2013-09-22,33
264,2013-09-23,22
265,2013-09-24,22
266,2013-09-25,15
267,2013-09-26,11
268,2013-09-27,19
269,2013-09-28,24
270,2013-09-29,27
271,2013-09-30,18
272,2013-10-01,8
273,2013-10-02,9
274,2013-10-03,12
275,2013-10-04,17
276,2013-10-05,24
277,2013-10-06,29
278,2013-10-07,12
279,2013-10-08,10
280,2013-10-09,11
281,2013-10-10,12
282,2013-10-11,16
283,2013-10-12,21
284,2013-10-13,28
285,2013-10-14,12
286,2013-10-15,11
287,2013-10-16,12
288,2013-10-17,16
289,2013-10-18,14
290,2013-10-19,22
291,2013-10-20,40
292,2013-10-21,13
293,2013-10-22,14
294,2013-10-23,12
295,2013-10-24,12
296,2013-10-25,18
297,2013-10-26,31
298,2013-10-27,31
299,2013-10-28,14
300,2013-10-29,19
301,2013-10-30,6
302,2013-10-31,13
303,2013-11-01,25
304,2013-11-02,20
305,2013-11-03,36
306,2013-11-04,16
307,2013-11-05,12
308,2013-11-06,13
309,2013-11-07,15
310,2013-11-08,16
311,2013-11-09,23
312,2013-11-10,30
313,2013-11-11,22
314,2013-11-12,14
315,2013-11-13,14
316,2013-11-14,16
317,2013-11-15,11
318,2013-11-16,28
319,2013-11-17,40
320,2013-11-18,16
321,2013-11-19,9
322,2013-11-20,10
323,2013-11-21,12
324,2013-11-22,24
325,2013-11-23,21
326,2013-11-24,27
327,2013-11-25,21
328,2013-11-26,12
329,2013-11-27,20
330,2013-11-28,35
331,2013-11-29,13
332,2013-11-30,26
333,2013-12-01,27
334,2013-12-02,17
335,2013-12-03,15
336,2013-12-04,14
337,2013-12-05,15
338,2013-12-06,22
339,2013-12-07,23
340,2013-12-08,36
341,2013-12-09,22
342,2013-12-10,16
343,2013-12-11,20
344,2013-12-12,19
345,2013-12-13,21
346,2013-12-14,26
347,2013-12-15,32
348,2013-12-16,20
349,2013-12-17,11
350,2013-12-18,16
351,2013-12-19,20
352,2013-12-20,17
353,2013-12-21,35
354,2013-12-22,28
355,2013-12-23,31
356,2013-12-24,18
357,2013-12-25,29
358,2013-12-26,17
359,2013-12-27,24
360,2013-12-28,22
361,2013-12-29,30
362,2013-12-30,19
363,2013-12-31,18
364,2014-01-02,12
365,2014-01-03,22
366,2014-01-04,21
367,2014-01-05,26
368,2014-01-06,18
369,2014-01-07,18
370,2014-01-08,28
371,2014-01-09,16
372,2014-01-10,19
373,2014-01-11,24
374,2014-01-12,29
375,2014-01-13,14
376,2014-01-14,13
377,2014-01-15,12
378,2014-01-16,17
379,2014-01-17,10
380,2014-01-18,19
381,2014-01-19,32
382,2014-01-20,14
383,2014-01-21,13
384,2014-01-22,13
385,2014-01-23,15
386,2014-01-24,15
387,2014-01-25,16
388,2014-01-26,24
389,2014-01-27,23
390,2014-01-28,12
391,2014-01-29,10
392,2014-01-30,10
393,2014-01-31,18
394,2014-02-01,24
395,2014-02-02,16
396,2014-02-03,20
397,2014-02-04,21
398,2014-02-05,10
399,2014-02-06,21
400,2014-02-07,12
401,2014-02-08,19
402,2014-02-09,33
403,2014-02-10,20
404,2014-02-11,16
405,2014-02-12,14
406,2014-02-13,21
407,2014-02-14,33
408,2014-02-15,30
409,2014-02-16,40
410,2014-02-17,18
411,2014-02-18,22
412,2014-02-19,8
413,2014-02-20,18
414,2014-02-21,21
415,2014-02-22,38
416,2014-02-24,20
417,2014-02-25,26
418,2014-02-26,18
419,2014-02-27,19
420,2014-02-28,19
421,2014-03-01,27
422,2014-03-02,36
423,2014-03-03,27
424,2014-03-04,20
425,2014-03-05,14
426,2014-03-06,21
427,2014-03-07,19
428,2014-03-08,31
429,2014-03-09,29
430,2014-03-10,21
431,2014-03-11,16
432,2014-03-12,13
433,2014-03-13,12
434,2014-03-14,21
435,2014-03-15,22
436,2014-03-17,15
437,2014-03-18,19
438,2014-03-19,14
439,2014-03-20,16
440,2014-03-21,24
441,2014-03-22,21
442,2014-03-23,25
443,2014-03-24,20
444,2014-03-25,18
445,2014-03-26,20
446,2014-03-27,9
447,2014-03-28,14
448,2014-03-29,29
449,2014-03-30,37
450,2014-03-31,16
451,2014-04-01,12
452,2014-04-02,14
453,2014-04-03,18
454,2014-04-04,28
455,2014-04-05,36
456,2014-04-06,38
457,2014-04-07,27
458,2014-04-08,18
459,2014-04-09,32
460,2014-04-10,17
461,2014-04-11,22
462,2014-04-12,31
463,2014-04-13,38
464,2014-04-14,19
465,2014-04-15,7
466,2014-04-16,17
467,2014-04-17,11
468,2014-04-18,16
469,2014-04-19,29
470,2014-04-20,30
471,2014-04-21,17
472,2014-04-22,15
473,2014-04-23,17
474,2014-04-24,18
475,2014-04-25,22
476,2014-04-27,32
477,2014-04-28,17
478,2014-04-29,33
479,2014-04-30,33
480,2014-05-01,18
481,2014-05-02,24
482,2014-05-05,14
483,2014-05-06,23
484,2014-05-07,8
485,2014-05-08,18
486,2014-05-09,30
487,2014-05-10,37
488,2014-05-11,33
489,2014-05-12,17
490,2014-05-13,15
491,2014-05-14,16
492,2014-05-16,16
493,2014-05-17,25
494,2014-05-19,30
495,2014-05-20,13
496,2014-05-21,16
497,2014-05-22,22
498,2014-05-23,21
499,2014-05-24,23
500,2014-05-25,35
501,2014-05-26,20
502,2014-05-27,24
503,2014-05-28,36
504,2014-05-29,34
505,2014-05-30,33
506,2014-05-31,31
507,2014-06-01,37
508,2014-06-02,26
509,2014-06-03,6
510,2014-06-04,29
511,2014-06-05,13
512,2014-06-07,37
513,2014-06-08,33
514,2014-06-09,13
515,2014-06-10,12
516,2014-06-11,18
517,2014-06-12,17
518,2014-06-13,18
519,2014-06-15,34
520,2014-06-16,25
521,2014-06-17,15
522,2014-06-18,27
523,2014-06-19,29
524,2014-06-20,40
525,2014-06-21,35
526,2014-06-22,20
527,2014-06-23,21
528,2014-06-24,14
529,2014-06-25,27
530,2014-06-26,15
531,2014-06-27,21
532,2014-06-28,37
533,2014-06-30,18
