Day,Date,Rides
1,2013-01-01,841
2,2013-01-02,456
3,2013-01-03,432
4,2013-01-04,544
5,2013-01-05,632
6,2013-01-06,423
7,2013-01-07,447
8,2013-01-08,439
9,2013-01-09,357
10,2013-01-10,465
11,2013-01-11,605
12,2013-01-12,662
13,2013-01-13,525
14,2013-01-14,528
15,2013-01-15,422
16,2013-01-16,459
17,2013-01-17,471
18,2013-01-18,648
19,2013-01-19,793
20,2013-01-20,684
21,2013-01-21,455
22,2013-01-22,515
23,2013-01-23,495
24,2013-01-24,527
25,2013-01-25,686
26,2013-01-26,763
27,2013-01-27,637
28,2013-01-28,431
29,2013-01-29,485
30,2013-01-30,488
31,2013-01-31,504
32,2013-02-01,733
33,2013-02-02,790
34,2013-02-03,643
35,2013-02-04,552
36,2013-02-05,459
37,2013-02-06,483
38,2013-02-07,589
39,2013-02-08,715
40,2013-02-09,836
41,2013-02-10,630
42,2013-02-11,495
43,2013-02-12,481
44,2013-02-13,504
45,2013-02-14,596
46,2013-02-15,822
47,2013-02-16,941
48,2013-02-17,819
49,2013-02-18,473
50,2013-02-19,554
51,2013-02-20,488
52,2013-02-21,560
53,2013-02-22,758
54,2013-02-23,896
55,2013-02-24,722
56,2013-02-25,533
57,2013-02-26,511
58,2013-02-27,542
59,2013-02-28,600
60,2013-03-01,893
61,2013-03-02,928
62,2013-03-03,691
63,2013-03-04,547
64,2013-03-05,474
65,2013-03-06,508
66,2013-03-07,601
67,2013-03-08,669
68,2013-03-09,811
69,2013-03-10,690
70,2013-03-11,556
71,2013-03-12,565
72,2013-03-13,556
73,2013-03-14,540
74,2013-03-15,884
75,2013-03-16,1231
76,2013-03-17,808
77,2013-03-18,566
78,2013-03-19,595
79,2013-03-20,505
80,2013-03-21,596
81,2013-03-22,723
82,2013-03-23,894
83,2013-03-24,655
84,2013-03-25,491
85,2013-03-26,467
86,2013-03-27,514
87,2013-03-28,592
88,2013-03-29,718
89,2013-03-30,709
90,2013-03-31,645
91,2013-04-01,548
92,2013-04-02,510
93,2013-04-03,558
94,2013-04-04,585
95,2013-04-05,785
96,2013-04-06,872
97,2013-04-07,678
98,2013-04-08,586
99,2013-04-09,571
100,2013-04-10,549
101,2013-04-11,605
102,2013-04-12,805
103,2013-04-13,808
104,2013-04-14,650
105,2013-04-15,556
106,2013-04-16,572
107,2013-04-17,627
108,2013-04-18,652
109,2013-04-19,903
110,2013-04-20,1020
111,2013-04-21,748
112,2013-04-22,606
113,2013-04-23,563
114,2013-04-24,569
115,2013-04-25,583
116,2013-04-26,744
117,2013-04-27,917
118,2013-04-28,670
119,2013-04-29,529
120,2013-04-30,537
121,2013-05-01,587
122,2013-05-02,643
123,2013-05-03,943
124,2013-05-04,888
125,2013-05-05,709
126,2013-05-06,603
127,2013-05-07,533
128,2013-05-08,601
129,2013-05-09,626
130,2013-05-10,866
131,2013-05-11,938
132,2013-05-12,692
133,2013-05-13,571
