Day,Date,Rides
1,2013-01-01,13
2,2013-01-02,6
3,2013-01-03,9
4,2013-01-04,7
5,2013-01-05,7
6,2013-01-06,11
7,2013-01-07,7
8,2013-01-08,7
9,2013-01-09,9
10,2013-01-10,12
11,2013-01-11,8
12,2013-01-12,7
13,2013-01-13,9
14,2013-01-14,13
15,2013-01-15,8
16,2013-01-16,14
17,2013-01-17,7
18,2013-01-18,10
19,2013-01-19,5
20,2013-01-20,3
21,2013-01-21,7
22,2013-01-22,9
23,2013-01-23,12
24,2013-01-24,13
25,2013-01-25,14
26,2013-01-26,11
27,2013-01-27,8
28,2013-01-28,11
29,2013-01-29,7
30,2013-01-30,8
31,2013-01-31,8
32,2013-02-01,14
33,2013-02-02,12
34,2013-02-03,15
35,2013-02-04,6
36,2013-02-05,6
37,2013-02-06,10
38,2013-02-07,16
39,2013-02-08,11
40,2013-02-09,14
41,2013-02-10,9
42,2013-02-11,13
43,2013-02-12,10
44,2013-02-13,11
45,2013-02-14,14
46,2013-02-15,9
47,2013-02-16,10
48,2013-02-17,13
49,2013-02-18,9
50,2013-02-19,13
51,2013-02-20,10
52,2013-02-21,14
53,2013-02-23,19
54,2013-02-24,15
55,2013-02-25,15
56,2013-02-26,16
57,2013-02-27,16
58,2013-02-28,15
59,2013-03-01,19
60,2013-03-02,15
61,2013-03-03,11
62,2013-03-04,11
63,2013-03-05,12
64,2013-03-07,15
65,2013-03-08,8
66,2013-03-09,12
67,2013-03-10,11
68,2013-03-11,11
69,2013-03-12,13
70,2013-03-13,3
71,2013-03-14,12
72,2013-03-15,16
73,2013-03-17,19
74,2013-03-19,12
75,2013-03-21,5
76,2013-03-22,14
77,2013-03-23,14
78,2013-03-24,11
79,2013-03-25,9
80,2013-03-26,13
81,2013-03-27,13
82,2013-03-28,19
83,2013-03-29,12
84,2013-03-30,15
85,2013-03-31,7
86,2013-04-01,6
87,2013-04-02,9
88,2013-04-03,12
89,2013-04-04,16
90,2013-04-05,14
91,2013-04-06,11
92,2013-04-07,11
93,2013-04-08,12
94,2013-04-09,12
95,2013-04-10,10
96,2013-04-11,13
97,2013-04-12,13
98,2013-04-13,16
99,2013-04-14,6
100,2013-04-15,15
101,2013-04-16,7
102,2013-04-17,6
103,2013-04-18,11
104,2013-04-19,8
105,2013-04-20,9
106,2013-04-21,7
107,2013-04-22,11
108,2013-04-23,11
109,2013-04-24,5
110,2013-04-25,8
111,2013-04-26,16
112,2013-04-27,18
113,2013-04-28,11
114,2013-04-29,17
115,2013-04-30,6
116,2013-05-01,4
117,2013-05-02,9
118,2013-05-03,12
119,2013-05-04,11
120,2013-05-05,12
121,2013-05-06,15
122,2013-05-07,19
123,2013-05-08,12
124,2013-05-09,10
125,2013-05-10,6
126,2013-05-11,10
127,2013-05-12,11
128,2013-05-13,11
129,2013-05-14,16
130,2013-05-15,11
131,2013-05-17,17
132,2013-05-18,18
133,2013-05-19,11
134,2013-05-20,15
135,2013-05-21,11
136,2013-05-22,11
137,2013-05-23,11
138,2013-05-25,10
139,2013-05-26,15
140,2013-05-27,7
141,2013-05-28,13
142,2013-05-29,11
143,2013-05-30,16
144,2013-05-31,10
145,2013-06-01,15
146,2013-06-02,14
147,2013-06-03,9
148,2013-06-04,8
149,2013-06-05,15
150,2013-06-07,8
151,2013-06-08,13
152,2013-06-09,11
153,2013-06-10,10
154,2013-06-11,16
155,2013-06-12,11
156,2013-06-13,10
157,2013-06-14,16
158,2013-06-15,13
159,2013-06-16,11
160,2013-06-17,12
161,2013-06-18,12
162,2013-06-19,9
163,2013-06-20,12
164,2013-06-21,17
165,2013-06-22,16
166,2013-06-23,5
167,2013-06-24,14
168,2013-06-25,16
169,2013-06-26,8
170,2013-06-27,14
171,2013-06-28,12
172,2013-06-30,8
173,2013-07-01,9
174,2013-07-02,6
175,2013-07-03,11
176,2013-07-04,10
177,2013-07-05,8
178,2013-07-06,5
179,2013-07-07,14
180,2013-07-08,11
181,2013-07-09,11
182,2013-07-10,15
183,2013-07-11,10
184,2013-07-12,13
185,2013-07-13,11
186,2013-07-14,10
187,2013-07-15,10
188,2013-07-16,11
189,2013-07-17,5
190,2013-07-18,11
